Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
192356,N,192356_1,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_2,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_3,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_4,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_5,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_6,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_7,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_8,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_9,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_10,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_11,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_12,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_13,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_14,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_15,2024-10-10,5687.490625,1194.409375,191.1,FAC
192356,N,192356_16,2024-10-10,5687.490625,1194.409375,191.1,FAC
192441,N,192441_1,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_2,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_3,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_4,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_5,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_6,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_7,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_8,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_9,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_10,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_11,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_12,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_13,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_14,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_15,2024-10-10,3624.99875,864.653125,138.348125,FAC
192441,N,192441_16,2024-10-10,3624.99875,864.653125,138.348125,FAC
192884,N,192884_1,2024-10-10,4312.495625,971.12125,155.383125,FAC
192884,N,192884_2,2024-10-10,4312.495625,971.12125,155.383125,FAC
192884,N,192884_3,2024-10-10,4312.495625,971.12125,155.383125,FAC
