Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
180488,N,108501,2024-06-03,2024-06-03,-147.98,0.0,1,BANCOMER,279479
180488,N,108501,2024-06-03,2024-06-03,0.0,0.0,1,BANCOMER,279641
180488,N,108501,2024-06-03,2024-06-04,0.0,0.0,1,OXXO,279837
179475,N,169333,2024-06-07,2024-06-08,-273.99,0.0,1,BANCOMER,280557
179475,N,169333,2024-06-07,2024-06-08,0.0,0.0,1,BANCOMER,280556
180488,N,108501,2024-06-08,2024-06-10,0.0,0.0,1,OXXO,280659
180488,N,108501,2024-06-08,2024-06-10,0.0,0.0,1,BANCOMER,280680
184164,N,151837,2024-06-11,2024-06-12,-179.98,0.0,1,OXXO,281122
182710,N,134611,2024-06-12,2024-06-12,-220.99,0.0,1,PAYCASH,281085
187318,N,123912,2024-06-12,2024-06-12,-219.0,0.0,1,PAYCASH,281181
185035,N,185077,2024-06-12,2024-06-13,-180.0,0.0,1,OXXO,281341
179931,N,107117,2024-06-12,2024-06-14,-145.0,0.0,1,OXXO,281637
181272,N,131094,2024-06-12,2024-06-13,-159.0,0.0,1,OXXO,281328
180488,N,108501,2024-06-13,2024-06-14,0.0,0.0,1,BANCOMER,281538
186549,N,134308,2024-06-13,2024-06-14,-181.0,0.0,1,BANCOMER,281549
186929,N,190194,2024-06-13,2024-06-13,-442.0,0.0,1,BANCOMER,281466
183851,N,144876,2024-06-13,2024-06-13,-49.53,0.0,1,BANCOMER,281449
187592,N,156404,2024-06-13,2024-06-13,-180.0,0.0,1,BANCOMER,281431
181026,N,130993,2024-06-13,2024-06-13,-145.0,0.0,1,PAYCASH,281495
181026,N,130993,2024-06-13,2024-06-13,0.0,0.0,1,PAYCASH,281496
183501,N,151561,2024-06-13,2024-06-13,-182.0,0.0,1,PAYCASH,281502
182937,N,109983,2024-06-14,2024-06-15,-154.82,0.0,1,OXXO,281998
179475,N,169333,2024-06-14,2024-06-14,0.0,0.0,1,PAYCASH,281668
179475,N,169333,2024-06-14,2024-06-14,0.0,0.0,1,PAYCASH,281669
180131,N,170620,2024-06-14,2024-06-14,-144.98,0.0,1,PAYCASH,281732
191058,N,113807,2024-06-16,2024-06-17,0.0,0.0,1,BANCOMER,282186
191058,N,113807,2024-06-16,2024-06-17,0.0,0.0,1,OXXO,282303
180488,N,108501,2024-06-17,2024-06-17,-15.58,0.0,1,PAYCASH,282319
179132,N,124922,2024-06-18,2024-06-19,-146.99,0.0,1,OXXO,282866
182710,N,134611,2024-06-19,2024-06-20,0.0,0.0,1,PAYCASH,283002
187272,N,147872,2024-06-19,2024-06-20,-180.0,0.0,1,BANCOMER,283024
183476,N,114566,2024-06-19,2024-06-20,0.0,0.0,1,OXXO,283060
183476,N,114566,2024-06-19,2024-06-20,-220.0,0.0,1,OXXO,283061
183906,N,130055,2024-06-19,2024-06-20,-72.0,0.0,1,OXXO,283070
180282,N,150331,2024-06-19,2024-06-20,-145.0,0.0,1,BANCOMER,283042
191058,N,113807,2024-06-20,2024-06-20,-219.96,0.0,1,BANCOMER,283139
190481,N,149817,2024-06-20,2024-06-20,-181.0,0.0,1,BANCOMER,283127
183851,N,144876,2024-06-20,2024-06-20,0.0,0.0,1,BANCOMER,283122
191534,N,131141,2024-06-20,2024-06-20,-221.0,0.0,1,PAYCASH,283181
191687,N,148521,2024-06-20,2024-06-20,-185.0,0.0,1,PAYCASH,283211
179931,N,107117,2024-06-20,2024-06-20,-145.0,0.0,1,GARANTIA,283197
180282,N,150331,2024-06-20,2024-06-20,-145.0,0.0,1,GARANTIA,283198
