Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
178854,N,168869,2024-05-23,2024-05-23,-145.0,0.0,1,BANCOMER,277384
181026,N,131595,2024-05-23,2024-05-23,-145.0,0.0,1,PAYCASH,277425
183697,N,159943,2024-05-24,2024-05-25,-252.0,0.0,1,BANCOMER,277637
186172,N,154363,2024-05-24,2024-05-25,-181.98,0.0,1,OXXO,277660
183016,N,113712,2024-05-25,2024-05-25,-208.98,0.0,1,PAYCASH,277711
185930,N,114612,2024-05-25,2024-05-27,-183.0,0.0,1,BANCOMER,277807
184874,N,173668,2024-05-25,2024-05-27,-180.0,0.0,1,OXXO,277746
181444,N,181500,2024-05-25,2024-05-25,-182.0,0.0,1,PAYCASH,277721
185904,N,104225,2024-05-25,2024-05-25,-219.0,0.0,1,PAYCASH,277725
180488,N,119716,2024-05-25,2024-05-27,0.0,0.0,1,BANCOMER,277790
184410,N,141014,2024-05-26,2024-05-27,-218.0,0.0,1,OXXO,277827
188088,N,188209,2024-05-27,2024-05-27,0.0,0.0,1,BONIFICACION,277950
181102,N,119776,2024-05-27,2024-05-27,-6.52,0.0,1,BANCOMER,277892
183016,N,113712,2024-05-27,2024-05-27,0.0,0.0,1,PAYCASH,277839
184193,N,124102,2024-05-27,2024-05-27,-180.0,0.0,1,PAYCASH,277853
177685,N,108970,2024-05-27,2024-05-27,-210.0,0.0,1,BANCOMER,277866
181794,N,122734,2024-05-27,2024-05-27,-206.0,0.0,1,PAYCASH,277912
180694,N,126112,2024-05-27,2024-05-27,-174.0,0.0,1,PAYCASH,277913
182256,N,149973,2024-05-27,2024-05-28,-108.0,0.0,1,OXXO,278075
185307,N,162096,2024-05-27,2024-05-28,-181.0,0.0,1,OXXO,278050
184770,N,145331,2024-05-28,2024-05-28,-14.96,0.0,1,BANCOMER,278015
188637,N,147778,2024-05-28,2024-05-29,-184.0,0.0,1,OXXO,278317
188637,N,147778,2024-05-28,2024-05-29,0.0,0.0,1,OXXO,278318
184762,N,111366,2024-05-29,2024-05-30,0.0,0.0,1,BANCOMER,278575
184762,N,111366,2024-05-30,2024-05-31,0.0,0.0,1,BANCOMER,278873
180488,N,119716,2024-05-30,2024-05-31,0.0,0.0,1,BANCOMER,278897
187098,N,147198,2024-05-31,2024-05-31,-145.0,0.0,1,BANCOMER,279205
186172,N,154363,2024-05-31,2024-06-01,0.0,0.0,1,BANCOMER,279303
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,PAYCASH,279442
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,PAYCASH,279443
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,PAYCASH,279444
183016,N,113712,2024-06-01,2024-06-03,0.0,0.0,1,OXXO,279564
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279517
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279516
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279515
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279513
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279512
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,OXXO,279568
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279510
184770,N,145331,2024-06-01,2024-06-03,0.0,0.0,1,BANCOMER,279505
184770,N,145331,2024-06-01,2024-06-03,-24.86,0.0,1,BANCOMER,279503
185930,N,114612,2024-06-02,2024-06-03,0.0,0.0,1,BANCOMER,279494
185930,N,114612,2024-06-03,2024-06-03,0.0,0.0,1,BANCOMER,279475
184695,N,164317,2024-06-03,2024-06-03,-252.0,0.0,1,PAYCASH,279667
184762,N,111366,2024-06-03,2024-06-03,-215.99,0.0,1,PAYCASH,279666
177973,N,148350,2024-06-03,2024-06-03,-179.0,0.0,1,PAYCASH,279670
180126,N,176982,2024-06-03,2024-06-03,-180.0,0.0,1,PAYCASH,279691
185658,N,116390,2024-06-03,2024-06-03,-72.0,0.0,1,BANCOMER,279660
181768,N,118335,2024-06-03,2024-06-03,-178.0,0.0,1,PAYCASH,279696
188887,N,149218,2024-06-03,2024-06-03,0.0,0.0,1,PAYCASH,279706
188596,N,143333,2024-06-03,2024-06-03,-113.0,0.0,1,PAYCASH,279707
188887,N,149218,2024-06-03,2024-06-03,0.0,0.0,1,PAYCASH,279713
177685,N,108970,2024-06-03,2024-06-03,-210.0,0.0,1,GARANTIA,279723
