Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
184762,N,111368,2024-06-07,2024-06-07,0.0,0.0,1,PAYCASH,280444
180282,N,149906,2024-06-07,2024-06-07,-145.0,0.0,1,BANCOMER,280492
190149,N,101091,2024-06-07,2024-06-07,-218.0,0.0,1,PAYCASH,280481
183318,N,113108,2024-06-07,2024-06-08,0.0,0.0,1,OXXO,280564
179979,N,142227,2024-06-07,2024-06-07,-237.0,0.0,1,BANCOMER,280486
190783,N,176992,2024-06-07,2024-06-08,-180.0,0.0,1,OXXO,280589
189390,N,123541,2024-06-07,2024-06-08,-180.0,0.0,1,OXXO,280596
179475,N,117813,2024-06-07,2024-06-07,0.0,0.0,1,PAYCASH,280516
179475,N,117813,2024-06-07,2024-06-07,0.0,0.0,1,PAYCASH,280517
177572,N,106920,2024-06-07,2024-06-07,-177.0,0.0,1,GARANTIA,280507
178445,N,151001,2024-06-07,2024-06-07,-147.0,0.0,1,GARANTIA,280508
185806,N,175433,2024-06-07,2024-06-08,0.0,0.0,1,OXXO,280566
183881,N,123305,2024-06-07,2024-06-08,0.0,0.0,1,BANCOMER,280555
183881,N,123305,2024-06-07,2024-06-08,0.0,0.0,1,BANCOMER,280554
188040,N,137086,2024-06-08,2024-06-10,-2.0,0.0,1,BANCOMER,280699
185330,N,184098,2024-06-08,2024-06-08,0.0,0.0,1,PAYCASH,280620
182539,N,124370,2024-06-08,2024-06-10,0.0,0.0,1,OXXO,280652
182539,N,124370,2024-06-08,2024-06-10,0.0,0.0,1,OXXO,280660
178295,N,178147,2024-06-08,2024-06-08,-145.0,0.0,1,GARANTIA,280628
191058,N,113803,2024-06-09,2024-06-10,0.0,0.0,1,OXXO,280710
184695,N,165665,2024-06-09,2024-06-09,-252.0,0.0,1,PAYCASH,280637
191058,N,113803,2024-06-09,2024-06-10,0.0,0.0,1,OXXO,280708
191058,N,113803,2024-06-09,2024-06-10,-220.0,0.0,1,OXXO,280709
180727,N,112831,2024-06-10,2024-06-10,-109.0,0.0,1,GARANTIA,280700
189757,N,189722,2024-06-10,2024-06-10,-146.0,0.0,1,BANCOMER,280754
185658,N,116387,2024-06-10,2024-06-10,-72.0,0.0,1,BANCOMER,280745
181768,N,115667,2024-06-10,2024-06-10,-178.0,0.0,1,PAYCASH,280764
180126,N,128627,2024-06-10,2024-06-10,-180.0,0.0,1,PAYCASH,280766
188887,N,149212,2024-06-10,2024-06-10,0.0,0.0,1,PAYCASH,280770
188887,N,149212,2024-06-10,2024-06-10,0.0,0.0,1,PAYCASH,280771
188596,N,132077,2024-06-10,2024-06-10,-113.0,0.0,1,PAYCASH,280774
184762,N,111368,2024-06-10,2024-06-10,-215.98,0.0,1,PAYCASH,280803
178460,N,149573,2024-06-10,2024-06-10,-208.0,0.0,1,GARANTIA,280799
