182058|N|109795|2024-06-05|2024-06-06|-7093.7|-870.09|-139.21|PAG|OXXO|280203
171152|N|119935|2024-06-06|2024-06-07|-937.02|-28.43|-4.55|PAG|OXXO|280414
186194|N|166031|2024-06-13|2024-06-14|-5622.75|-1533.84|-245.41|PAG|BANCOMER|281570
183476|N|115084|2024-06-19|2024-06-19|-939.0|-1.73|-0.28|PAG|PAYCASH|282894
179931|N|169622|2024-06-20|2024-06-20|-3992.0|0.0|0.0|PAG|BANCOMER|283032
182058|N|109795|2024-06-20|2024-06-20|-4159.64|-724.45|-115.91|PAG|BANCOMER|283170
189819|N|156213|2024-06-20|2024-06-21|-6861.76|-1755.38|-280.86|PAG|OXXO|283228
187279|N|114752|2024-06-20|2024-06-21|-5597.18|-1537.78|-246.04|PAG|OXXO|283281
186126|N|143674|2024-06-20|2024-06-21|-1304.72|-379.55|-60.73|PAG|OXXO|283286
187311|N|175678|2024-06-20|2024-06-21|-3152.71|-894.22|-143.07|PAG|OXXO|283293
184103|N|142542|2024-06-20|2024-06-21|-3582.8|-770.0|-123.2|PAG|OXXO|283262
189032|N|147495|2024-06-20|2024-06-20|-1756.0|-37.09|-5.93|PAG|PAYCASH|283206
188668|N|176387|2024-06-20|2024-06-21|-4627.23|-1528.25|-244.52|PAG|OXXO|283265
183669|N|133691|2024-06-21|2024-06-22|-9921.5|-1599.57|-255.93|PAG|BANCOMER|283430
183697|N|159943|2024-06-21|2024-06-22|-3602.34|-613.5|-98.16|PAG|BANCOMER|283439
186172|N|135039|2024-06-21|2024-06-22|-3053.89|-0.11|-0.02|PAG|BANCOMER|283434
183669|N|133691|2024-06-21|2024-06-22|-440.0|0.0|0.0|PAG|BANCOMER|283435
184243|N|116809|2024-06-21|2024-06-21|-1490.0|-377.59|-60.41|PAG|BANCOMER|283321
190783|N|127162|2024-06-21|2024-06-22|-993.11|-361.13|-57.78|PAG|OXXO|283509
185296|N|156091|2024-06-21|2024-06-22|-2513.98|-568.12|-90.9|PAG|OXXO|283477
189353|N|133496|2024-06-21|2024-06-22|-2900.36|-914.34|-146.3|PAG|OXXO|283480
186498|N|115252|2024-06-21|2024-06-21|-1239.16|-9.37|-1.5|PAG|BANCOMER|283344
185872|N|134434|2024-06-21|2024-06-22|-2339.28|-419.59|-67.13|PAG|OXXO|283489
182428|N|130767|2024-06-21|2024-06-21|-6217.58|-586.57|-93.85|PAG|PAYCASH|283375
