Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
192367,N,192367_1,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_2,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_3,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_4,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_5,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_6,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_7,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_8,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_9,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_10,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_11,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_12,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_13,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_14,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_15,2024-10-19,5187.511875,878.0,140.488125,FAC
192367,N,192367_16,2024-10-19,5187.511875,878.0,140.488125,FAC
193423,N,193423_1,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_2,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_3,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_4,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_5,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_6,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_7,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_8,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_9,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_10,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_11,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_12,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_13,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_14,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_15,2024-10-18,3874.99875,871.564375,139.436875,FAC
193423,N,193423_16,2024-10-18,3874.99875,871.564375,139.436875,FAC
193635,N,193635_1,2024-10-18,3875.006875,828.450625,132.5425,FAC
193635,N,193635_2,2024-10-18,3875.006875,828.450625,132.5425,FAC
193635,N,193635_3,2024-10-18,3875.006875,828.450625,132.5425,FAC
193635,N,193635_4,2024-10-18,3875.006875,828.450625,132.5425,FAC
