Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
177364,N,122785,2024-05-28,2024-05-29,-88.0,0.0,1,OXXO,278307
179302,N,150184,2024-06-04,2024-06-05,-118.0,0.0,1,OXXO,280019
182437,N,151689,2024-06-06,2024-06-06,-180.0,0.0,1,BANCOMER,280262
182437,N,151689,2024-06-07,2024-06-08,0.0,0.0,1,OXXO,280578
182827,N,140815,2024-06-07,2024-06-08,-254.0,0.0,1,OXXO,280606
184874,N,173668,2024-06-08,2024-06-10,-180.0,0.0,1,OXXO,280649
184480,N,117921,2024-06-08,2024-06-10,-71.99,0.0,1,BANCOMER,280676
181102,N,162483,2024-06-09,2024-06-10,-261.0,0.0,1,BANCOMER,280670
184193,N,184242,2024-06-10,2024-06-10,-180.0,0.0,1,PAYCASH,280727
181794,N,153547,2024-06-10,2024-06-10,-206.0,0.0,1,PAYCASH,280778
182256,N,129850,2024-06-10,2024-06-10,-108.0,0.0,1,PAYCASH,280779
188088,N,176800,2024-06-10,2024-06-10,-219.0,0.0,1,PAYCASH,280781
188887,N,149163,2024-06-10,2024-06-10,-292.99,0.0,1,PAYCASH,280801
184410,N,118439,2024-06-10,2024-06-11,-218.0,0.0,1,OXXO,280902
181671,N,149958,2024-06-11,2024-06-12,-188.0,0.0,1,BANCOMER,281064
179423,N,169574,2024-06-11,2024-06-11,-145.0,0.0,1,PAYCASH,280935
181728,N,151678,2024-06-11,2024-06-11,-269.95,0.0,1,BANCOMER,280971
180694,N,126112,2024-06-11,2024-06-11,-174.0,0.0,1,PAYCASH,281022
188637,N,157421,2024-06-11,2024-06-12,-183.98,0.0,1,BANCOMER,281080
190199,N,108457,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281388
190917,N,114817,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281380
188887,N,149163,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281370
191138,N,111843,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281390
184480,N,117921,2024-06-13,2024-06-13,0.0,0.0,1,BANCOMER,281463
179302,N,150184,2024-06-14,2024-06-15,0.0,0.0,1,PAYCASH,281821
181728,N,151678,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281854
181728,N,151678,2024-06-14,2024-06-14,0.0,0.0,1,BANCOMER,281680
182827,N,140815,2024-06-14,2024-06-17,-144.8,0.0,1,BANCOMER,282411
181728,N,151678,2024-06-14,2024-06-14,0.0,0.0,1,PAYCASH,281742
187518,N,187130,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281996
181728,N,151678,2024-06-14,2024-06-14,0.0,0.0,1,PAYCASH,281818
188637,N,157421,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281925
191675,N,122810,2024-06-15,2024-06-17,-145.0,0.0,1,BANCOMER,282255
191108,N,129865,2024-06-15,2024-06-17,0.0,0.0,1,BANCOMER,282248
181671,N,149958,2024-06-15,2024-06-17,0.0,0.0,1,BANCOMER,282205
181671,N,149958,2024-06-15,2024-06-17,-5.43,0.0,1,BANCOMER,282201
184695,N,106868,2024-06-16,2024-06-17,-252.0,0.0,1,PAYCASH,282155
182437,N,151689,2024-06-16,2024-06-17,0.0,0.0,1,BANCOMER,282162
189757,N,189722,2024-06-17,2024-06-17,-146.0,0.0,1,BANCOMER,282160
185658,N,116387,2024-06-17,2024-06-17,-72.0,0.0,1,BANCOMER,282362
190917,N,114817,2024-06-17,2024-06-17,0.0,0.0,1,PAYCASH,282310
191108,N,129865,2024-06-17,2024-06-17,-181.0,0.0,1,BANCOMER,282347
188596,N,143333,2024-06-17,2024-06-17,-113.0,0.0,1,PAYCASH,282320
191833,N,191852,2024-06-17,2024-06-17,-288.0,0.0,1,PAYCASH,282323
180126,N,128627,2024-06-17,2024-06-17,-180.0,0.0,1,PAYCASH,282376
181768,N,115667,2024-06-17,2024-06-17,-178.0,0.0,1,PAYCASH,282381
188887,N,149163,2024-06-17,2024-06-17,0.0,0.0,1,PAYCASH,282414
177364,N,122785,2024-06-17,2024-06-17,-88.0,0.0,1,PAYCASH,282415
188887,N,149163,2024-06-17,2024-06-17,0.0,0.0,1,PAYCASH,282419
179302,N,150184,2024-06-17,2024-06-17,-118.0,0.0,1,GARANTIA,282422
179423,N,169574,2024-06-17,2024-06-17,-145.0,0.0,1,GARANTIA,282423
180126,N,128627,2024-06-17,2024-06-17,-180.0,0.0,1,GARANTIA,282424
