Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
173271,N,127161,2024-02-29,2024-03-01,0.0,-572.41,-91.59,PAG,OXXO,262543
173271,N,127161,2024-02-29,2024-03-01,-341.53,-76.27,-12.2,PAG,OXXO,262542
173271,N,127161,2024-03-01,2024-03-02,-1851.0,-3.47,-0.56,PAG,BANCOMER,262798
57320,N,57320,2024-03-06,2024-03-06,-5156.33,-1618.68,-258.99,PAG,PAYCASH,263449
173271,N,127161,2024-03-07,2024-03-08,0.0,-573.28,-91.72,PAG,OXXO,263713
18392,N,18392,2024-03-10,2024-03-11,-9066.87,-3196.66,-511.47,PAG,BANCOMER,263894
175995,N,120410,2024-03-11,2024-03-11,-3194.0,-51.73,-8.28,PAG,BANCOMER,264090
176610,N,151557,2024-03-12,2024-03-13,-473.07,-137.87,-22.06,PAG,OXXO,264350
171568,N,127823,2024-03-12,2024-03-12,-4327.56,-75.38,-12.06,PAG,PAYCASH,264294
176616,N,147495,2024-03-12,2024-03-12,-5008.48,-448.74,-71.8,PAG,PAYCASH,264300
171646,N,160813,2024-03-13,2024-03-14,-8916.0,0.0,0.0,PAG,OXXO,264570
178965,N,143361,2024-03-13,2024-03-13,-7253.65,-2506.34,-401.01,PAG,PAYCASH,264419
174822,N,142539,2024-03-13,2024-03-14,-4085.71,-124.39,-19.9,PAG,OXXO,264594
177341,N,101091,2024-03-13,2024-03-13,-6082.6,-1741.72,-278.68,PAG,PAYCASH,264454
171608,N,100576,2024-03-13,2024-03-14,-8693.31,-550.59,-88.1,PAG,OXXO,264564
172930,N,113108,2024-03-13,2024-03-14,-4733.28,-1129.94,-180.79,PAG,OXXO,264587
174282,N,152999,2024-03-13,2024-03-14,-4286.82,-954.47,-152.71,PAG,OXXO,264585
171616,N,104932,2024-03-13,2024-03-14,-4553.0,0.0,0.0,PAG,OXXO,264565
175995,N,120410,2024-03-13,2024-03-14,-3845.14,-1081.78,-173.08,PAG,BANCOMER,264545
173271,N,127161,2024-03-14,2024-03-15,-645.94,-15.57,-2.49,PAG,OXXO,264925
174610,N,135626,2024-03-14,2024-03-14,-4168.41,-546.2,-87.39,PAG,BANCOMER,264747
178381,N,161083,2024-03-14,2024-03-14,-5737.62,-2295.16,-367.22,PAG,BANCOMER,264744
175980,N,122647,2024-03-14,2024-03-14,-5216.46,-1202.19,-192.35,PAG,BANCOMER,264737
174968,N,101096,2024-03-14,2024-03-14,-8942.51,-865.98,-138.56,PAG,PAYCASH,264781
176570,N,121898,2024-03-14,2024-03-14,-2294.63,-786.53,-125.84,PAG,PAYCASH,264786
174968,N,101096,2024-03-14,2024-03-14,0.0,-2605.17,-416.83,PAG,PAYCASH,264798
179894,N,151245,2024-03-15,2024-03-15,0.0,-320.69,-51.31,PAG,BANCOMER,264992
171616,N,104932,2024-03-15,2024-03-15,-1580.0,0.0,0.0,PAG,BANCOMER,264990
179931,N,169619,2024-03-15,2024-03-15,0.0,-366.17,-58.59,PAG,BONIFICACION,265054
180777,N,100474,2024-03-15,2024-03-15,0.0,-209.33,-33.49,PAG,BONIFICACION,265058
176135,N,151817,2024-03-15,2024-03-15,-2483.77,-936.41,-149.82,PAG,PAYCASH,265024
49856,N,49856,2024-03-15,2024-03-15,-3478.15,-8.72,-1.4,PAG,PAYCASH,265072
171616,N,104932,2024-03-15,2024-03-16,-800.0,0.0,0.0,PAG,OXXO,265245
174968,N,101096,2024-03-18,2024-03-18,-303.12,-600.76,-96.12,PAG,PAYCASH,265496
176616,N,147495,2024-03-19,2024-03-20,0.0,-1449.14,-231.86,PAG,PAYCASH,265725
8514,N,8514,2024-03-19,2024-03-20,-733.05,-53.41,-8.54,PAG,PAYCASH,265726
176616,N,147495,2024-03-19,2024-03-19,-3146.17,-2263.65,-362.18,PAG,PAYCASH,265665
85623,N,85623,2024-03-19,2024-03-19,-1220.88,-344.93,-55.19,PAG,BANCOMER,265681
176616,N,147495,2024-03-19,2024-03-19,-4336.0,0.0,0.0,PAG,PAYCASH,265672
175754,N,175334,2024-03-19,2024-03-20,-1233.76,-434.69,-69.55,PAG,OXXO,265774
176616,N,147495,2024-03-19,2024-03-19,-5741.0,0.0,0.0,PAG,PAYCASH,265717
174822,N,142539,2024-03-19,2024-03-20,-176.89,-690.61,-110.5,PAG,BANCOMER,265752
179894,N,151245,2024-03-20,2024-03-21,-1776.97,-501.75,-80.28,PAG,BANCOMER,265899
171608,N,100576,2024-03-20,2024-03-21,-1183.0,0.0,0.0,PAG,BANCOMER,265904
180282,N,149906,2024-03-20,2024-03-21,-3282.12,-1558.52,-249.36,PAG,BANCOMER,265905
177515,N,176949,2024-03-20,2024-03-21,-4714.06,-1849.95,-295.99,PAG,OXXO,265946
180777,N,100474,2024-03-20,2024-03-21,-7021.0,-2568.1,-410.9,PAG,OXXO,265941
116,N,116,2024-03-20,2024-03-20,-1879.51,-207.32,-33.17,PAG,BANCOMER,265823
176486,N,100273,2024-03-20,2024-03-21,-1308.77,-357.96,-57.27,PAG,OXXO,265947
