Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
180663,N,180663_1,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_2,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_3,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_4,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_5,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_6,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_7,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_8,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_9,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_10,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_11,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_12,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_13,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_14,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_15,2024-07-11,15499.99125,2861.214375,457.794375,FAC
180663,N,180663_16,2024-07-11,15499.99125,2861.214375,457.794375,FAC
