8994|N|8994|2023-12-15|2023-12-15|0.0|0.0|1|BANCOMER|250171
167148|N|145916|2023-12-28|2023-12-28|0.0|0.0|1|BANCOMER|252162
162106|N|161045|2023-12-29|2023-12-30|0.0|0.0|1|OXXO|252590
165700|N|154927|2023-12-31|2024-01-01|-145.0|0.0|1|BANCOMER|252789
169222|N|133496|2024-01-02|2024-01-03|-145.0|0.0|1|PAYCASH|252989
76387|N|76387|2024-01-02|2024-01-03|-390.0|-30.0|1|BANCOMER|253039
480|N|480|2024-01-02|2024-01-03|-45.0|0.0|1|PAYCASH|252978
165211|N|123314|2024-01-03|2024-01-04|-166.21|0.0|1|PAYCASH|253253
166295|N|106146|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253323
173442|N|149200|2024-01-03|2024-01-04|-145.0|0.0|1|BANCOMER|253343
167515|N|147001|2024-01-03|2024-01-04|-147.0|0.0|1|PAYCASH|253259
166295|N|106146|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253325
172521|N|146052|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253346
150311|N|150311|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253331
8994|N|8994|2024-01-03|2024-01-04|-494.96|-40.0|1|BANCOMER|253336
167702|N|137172|2024-01-03|2024-01-04|0.0|0.0|1|PAYCASH|253250
168331|N|141356|2024-01-03|2024-01-04|-29.0|0.0|1|OXXO|253286
170629|N|169619|2024-01-03|2024-01-04|-145.0|0.0|1|OXXO|253314
164161|N|144084|2024-01-03|2024-01-03|-176.0|0.0|1|PAYCASH|253160
17601|N|17601|2024-01-03|2024-01-03|-45.0|0.0|1|BANCOMER|253201
49194|N|49194|2024-01-03|2024-01-03|-225.0|-30.0|1|BANCOMER|253198
56320|N|56320|2024-01-03|2024-01-03|-294.0|-41.0|1|BANCOMER|253197
173340|N|171085|2024-01-03|2024-01-04|-145.0|0.0|1|OXXO|253275
49149|N|49149|2024-01-03|2024-01-03|-179.91|-30.0|1|BANCOMER|253187
164161|N|144084|2024-01-03|2024-01-04|-175.81|0.0|1|OXXO|253288
167551|N|149236|2024-01-03|2024-01-04|-145.0|0.0|1|OXXO|253280
172930|N|103868|2024-01-03|2024-01-04|0.0|0.0|1|OXXO|253300
166295|N|106146|2024-01-03|2024-01-03|-205.97|0.0|1|PAYCASH|253228
165581|N|155805|2024-01-03|2024-01-03|-144.97|0.0|1|PAYCASH|253237
171622|N|111366|2024-01-03|2024-01-04|0.0|0.0|1|OXXO|253307
171622|N|111366|2024-01-03|2024-01-04|-177.0|0.0|1|OXXO|253308
169280|N|110278|2024-01-03|2024-01-04|0.0|0.0|1|OXXO|253312
170730|N|170595|2024-01-03|2024-01-04|-145.0|0.0|1|BANCOMER|253319
21882|N|21882|2024-01-04|2024-01-04|-90.0|0.0|1|RENOVACION ANT|253241
21882|N|21882|2024-01-04|2024-01-04|0.0|0.0|1|REMANENTE|253242
45740|N|45740|2024-01-04|2024-01-04|-45.0|0.0|1|RENOVACION ANT|253243
45740|N|45740|2024-01-04|2024-01-04|0.0|0.0|1|REMANENTE|253244
57320|N|57320|2024-01-04|2024-01-04|0.0|0.0|1|REMANENTE|253246
57320|N|57320|2024-01-04|2024-01-04|-90.0|0.0|1|RENOVACION ANT|253245
75219|N|75219|2024-01-04|2024-01-04|-45.0|0.0|1|RENOVACION ANT|253247
75219|N|75219|2024-01-04|2024-01-04|0.0|0.0|1|REMANENTE|253248
169154|N|124746|2024-01-04|2024-01-04|-145.0|0.0|1|BANCOMER|253374
170094|N|100546|2024-01-04|2024-01-04|-206.0|0.0|1|PAYCASH|253353
165700|N|154927|2024-01-04|2024-01-04|-145.0|0.0|1|GARANTIA|253359
165347|N|145195|2024-01-04|2024-01-04|-176.0|0.0|1|PAYCASH|253361
167563|N|126401|2024-01-04|2024-01-04|-147.0|0.0|1|PAYCASH|253382
164856|N|143697|2024-01-04|2024-01-04|0.0|0.0|1|PAYCASH|253389
171680|N|129849|2024-01-04|2024-01-04|-145.0|0.0|1|PAYCASH|253396
167113|N|100815|2024-01-04|2024-01-04|-177.0|0.0|1|PAYCASH|253400
166285|N|166204|2024-01-04|2024-01-04|-207.0|0.0|1|PAYCASH|253401
164856|N|143697|2024-01-04|2024-01-04|-178.0|0.0|1|GARANTIA|253405
165083|N|142277|2024-01-04|2024-01-04|-174.0|0.0|1|GARANTIA|253406
165211|N|123314|2024-01-04|2024-01-04|-205.0|0.0|1|GARANTIA|253407
165347|N|145195|2024-01-04|2024-01-04|-176.0|0.0|1|GARANTIA|253408
165581|N|155805|2024-01-04|2024-01-04|-145.0|0.0|1|GARANTIA|253409
