Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
182664,N,182664_1,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_2,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_3,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_4,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_5,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_6,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_7,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_8,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_9,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_10,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_11,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_12,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_13,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_14,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_15,2024-07-30,8749.99125,1859.494375,297.514375,FAC
182664,N,182664_16,2024-07-30,8749.99125,1859.494375,297.514375,FAC
