Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
177709,N,105429,2024-04-08,2024-04-09,-117.0,0.0,1,BANCOMER,268987
175580,N,101149,2024-04-08,2024-04-09,-87.0,0.0,1,BANCOMER,268989
182646,N,142945,2024-04-08,2024-04-08,-158.75,0.0,1,BANCOMER,268931
175080,N,135826,2024-04-08,2024-04-09,-145.0,0.0,1,OXXO,269026
175900,N,156419,2024-04-08,2024-04-09,-145.0,0.0,1,OXXO,269008
177980,N,160653,2024-04-08,2024-04-09,-145.0,0.0,1,OXXO,269028
77889,N,77889,2024-04-08,2024-04-08,0.0,0.0,1,PAYCASH,268969
176508,N,157441,2024-04-08,2024-04-09,-87.0,0.0,1,OXXO,269044
178737,N,148536,2024-04-09,2024-04-09,-30.0,0.0,1,BANCOMER,269091
178737,N,148536,2024-04-09,2024-04-09,-30.0,0.0,1,BANCOMER,269090
178737,N,148536,2024-04-09,2024-04-09,-30.0,0.0,1,BANCOMER,269089
180031,N,163926,2024-04-09,2024-04-09,-252.0,0.0,1,PAYCASH,268993
115206,N,115206,2024-04-09,2024-04-09,-83.6,0.0,1,BANCOMER,269087
175497,N,146004,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269055
175514,N,143333,2024-04-09,2024-04-09,-118.0,0.0,1,PAYCASH,269058
174403,N,149778,2024-04-09,2024-04-09,-87.0,0.0,1,PAYCASH,269063
177973,N,138470,2024-04-09,2024-04-09,0.0,0.0,1,BANCOMER,269071
176616,N,147495,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269097
177973,N,138470,2024-04-09,2024-04-09,-19.07,0.0,1,BANCOMER,269070
177973,N,138470,2024-04-09,2024-04-09,-159.93,0.0,1,BANCOMER,269069
175872,N,175830,2024-04-09,2024-04-09,-87.0,0.0,1,BANCOMER,269123
57320,N,57320,2024-04-09,2024-04-09,0.0,0.0,1,REMANENTE,269099
57320,N,57320,2024-04-09,2024-04-09,-45.0,0.0,1,RENOVACION ANT,269098
176616,N,147495,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269127
176616,N,147495,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269128
144578,N,144578,2024-04-09,2024-04-09,-90.0,0.0,1,RENOVACION ANT,269110
144578,N,144578,2024-04-09,2024-04-09,0.0,0.0,1,REMANENTE,269111
178754,N,151802,2024-04-09,2024-04-09,-145.0,0.0,1,PAYCASH,269131
180663,N,118774,2024-04-09,2024-04-09,-281.0,0.0,1,PAYCASH,269132
176616,N,147495,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269135
177657,N,169138,2024-04-09,2024-04-09,0.0,0.0,1,PAYCASH,269138
177657,N,169138,2024-04-09,2024-04-09,-179.0,0.0,1,PAYCASH,269139
174403,N,149778,2024-04-09,2024-04-09,-87.0,0.0,1,GARANTIA,269147
