Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
175947,N,166163,2024-03-07,2024-03-08,-174.0,0.0,1,PAYCASH,263628
171875,N,104326,2024-03-13,2024-03-14,-174.0,0.0,1,OXXO,264584
173911,N,122904,2024-03-14,2024-03-15,-295.98,0.0,1,OXXO,264938
172204,N,153090,2024-03-14,2024-03-15,-176.0,0.0,1,OXXO,264940
175227,N,154363,2024-03-14,2024-03-15,-176.0,0.0,1,OXXO,264956
172095,N,151800,2024-03-14,2024-03-15,-174.0,0.0,1,OXXO,264947
179699,N,180067,2024-03-14,2024-03-15,-152.0,0.0,1,OXXO,264889
179699,N,180067,2024-03-14,2024-03-15,0.0,0.0,1,OXXO,264890
171979,N,129517,2024-03-14,2024-03-14,-178.0,0.0,1,PAYCASH,264800
17601,N,17601,2024-03-15,2024-03-15,-2507.44,-45.0,1,PAYCASH,264802
174318,N,133690,2024-03-15,2024-03-15,-264.0,0.0,1,BANCOMER,264997
177423,N,177489,2024-03-15,2024-03-15,-145.0,0.0,1,PAYCASH,264974
172300,N,130784,2024-03-15,2024-03-15,-146.0,0.0,1,PAYCASH,265012
176104,N,166323,2024-03-15,2024-03-15,-174.0,0.0,1,PAYCASH,265019
179851,N,151973,2024-03-15,2024-03-16,0.0,0.0,1,OXXO,265270
171579,N,151677,2024-03-15,2024-03-15,-298.94,0.0,1,PAYCASH,265080
177157,N,119241,2024-03-15,2024-03-15,-174.0,0.0,1,PAYCASH,265082
171979,N,129517,2024-03-16,2024-03-16,0.0,0.0,1,PAYCASH,265185
171579,N,151677,2024-03-16,2024-03-16,0.0,0.0,1,PAYCASH,265304
173689,N,114566,2024-03-16,2024-03-16,-206.96,0.0,1,PAYCASH,265312
175700,N,156882,2024-03-17,2024-03-18,-145.0,0.0,1,BANCOMER,265412
176472,N,105608,2024-03-17,2024-03-17,0.0,0.0,1,PAYCASH,265343
173829,N,143524,2024-03-19,2024-03-20,-178.0,0.0,1,BANCOMER,265736
173829,N,143524,2024-03-20,2024-03-21,-89.0,0.0,1,BANCOMER,265906
176232,N,129403,2024-03-20,2024-03-22,-29.0,0.0,1,OXXO,266128
173124,N,123916,2024-03-21,2024-03-22,-145.0,0.0,1,BANCOMER,266091
178040,N,108975,2024-03-21,2024-03-22,-146.0,0.0,1,BANCOMER,266076
176472,N,105608,2024-03-21,2024-03-22,-146.0,0.0,1,BANCOMER,266082
34519,N,34519,2024-03-21,2024-03-21,0.0,0.0,1,BANCOMER,265892
177261,N,169027,2024-03-21,2024-03-22,-203.0,0.0,1,OXXO,266125
8514,N,8514,2024-03-21,2024-03-21,-210.0,0.0,1,PAYCASH,265912
173911,N,122904,2024-03-21,2024-03-22,0.0,0.0,1,OXXO,266111
175872,N,126151,2024-03-21,2024-03-22,-87.0,0.0,1,OXXO,266120
173911,N,122904,2024-03-21,2024-03-22,-96.47,0.0,1,OXXO,266152
173689,N,114566,2024-03-21,2024-03-21,0.0,0.0,1,PAYCASH,266004
176417,N,176387,2024-03-21,2024-03-22,-145.0,0.0,1,OXXO,266124
174898,N,143164,2024-03-21,2024-03-22,-87.0,0.0,1,OXXO,266139
177572,N,131017,2024-03-21,2024-03-22,0.0,0.0,1,OXXO,266135
177572,N,131017,2024-03-21,2024-03-22,-177.0,0.0,1,OXXO,266136
175545,N,120188,2024-03-22,2024-03-22,-148.0,0.0,1,PAYCASH,266160
171579,N,151677,2024-03-22,2024-03-22,0.0,0.0,1,PAYCASH,266162
175000,N,101742,2024-03-22,2024-03-22,-147.0,0.0,1,PAYCASH,266163
171928,N,118904,2024-03-22,2024-03-22,-204.0,0.0,1,PAYCASH,266171
173829,N,143524,2024-03-22,2024-03-22,0.0,0.0,1,REFINANCIADO,266164
85623,N,85623,2024-03-22,2024-03-22,-90.0,0.0,1,RENOVACION ANT,266165
85623,N,85623,2024-03-22,2024-03-22,0.0,0.0,1,REMANENTE,266166
21372,N,21372,2024-03-22,2024-03-22,-90.0,0.0,1,RENOVACION ANT,266167
21372,N,21372,2024-03-22,2024-03-22,0.0,0.0,1,REMANENTE,266168
85623,N,85623,2024-03-22,2024-03-22,0.0,0.0,1,REMANENTE,266170
85623,N,85623,2024-03-22,2024-03-22,-90.0,0.0,1,RENOVACION ANT,266169
175326,N,113409,2024-03-22,2024-03-22,-209.0,0.0,1,PAYCASH,266187
176301,N,114611,2024-03-22,2024-03-22,-177.0,0.0,1,PAYCASH,266188
179746,N,130992,2024-03-22,2024-03-22,-160.0,0.0,1,PAYCASH,266191
178295,N,175869,2024-03-22,2024-03-22,-145.0,0.0,1,PAYCASH,266201
172300,N,130784,2024-03-22,2024-03-22,-146.0,0.0,1,GARANTIA,266205
171979,N,129517,2024-03-22,2024-03-22,-178.0,0.0,1,GARANTIA,266202
172095,N,151800,2024-03-22,2024-03-22,-174.0,0.0,1,GARANTIA,266203
172204,N,153090,2024-03-22,2024-03-22,-176.0,0.0,1,GARANTIA,266204
