Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
176417,N,176387,2024-03-21,2024-03-22,-3076.18,-936.91,-149.91,PAG,OXXO,266124
174898,N,143164,2024-03-21,2024-03-22,-1424.76,-289.0,-46.24,PAG,OXXO,266139
177572,N,129501,2024-03-21,2024-03-22,-6399.84,-3103.59,-496.57,PAG,OXXO,266135
177572,N,129501,2024-03-21,2024-03-22,-3201.0,0.0,0.0,PAG,OXXO,266136
175545,N,120186,2024-03-22,2024-03-22,-6367.4,-1475.52,-236.08,PAG,PAYCASH,266160
171579,N,151678,2024-03-22,2024-03-22,-2975.0,0.0,0.0,PAG,PAYCASH,266162
175000,N,165463,2024-03-22,2024-03-22,-7070.65,-1039.96,-166.39,PAG,PAYCASH,266163
171928,N,118904,2024-03-22,2024-03-22,-6346.0,0.0,0.0,PAG,PAYCASH,266171
173829,N,155073,2024-03-22,2024-03-22,-12316.32,0.0,0.0,PAG,REFINANCIADO,266164
85623,N,85623,2024-03-22,2024-03-22,-1089.82,0.0,0.0,PAG,RENOVACION ANT,266165
85623,N,85623,2024-03-22,2024-03-22,0.0,-17.4,-2.78,PAG,REMANENTE,266166
21372,N,21372,2024-03-22,2024-03-22,-1879.51,0.0,0.0,PAG,RENOVACION ANT,266167
21372,N,21372,2024-03-22,2024-03-22,0.0,-26.28,-4.21,PAG,REMANENTE,266168
85623,N,85623,2024-03-22,2024-03-22,0.0,-17.4,-2.78,PAG,REMANENTE,266170
85623,N,85623,2024-03-22,2024-03-22,-1089.82,0.0,0.0,PAG,RENOVACION ANT,266169
175326,N,124064,2024-03-22,2024-03-22,-12823.55,-2086.59,-333.86,PAG,PAYCASH,266187
176301,N,147924,2024-03-22,2024-03-22,-7247.24,-1456.69,-233.07,PAG,PAYCASH,266188
179746,N,130992,2024-03-22,2024-03-22,-6785.8,-2170.0,-347.2,PAG,PAYCASH,266191
178295,N,178133,2024-03-22,2024-03-22,-1778.87,-752.7,-120.43,PAG,PAYCASH,266201
172300,N,130784,2024-03-22,2024-03-22,-7119.22,-374.81,-59.97,PAG,GARANTIA,266205
171979,N,118335,2024-03-22,2024-03-22,-14951.89,-750.09,-120.02,PAG,GARANTIA,266202
172095,N,120835,2024-03-22,2024-03-22,-5869.03,-307.73,-49.24,PAG,GARANTIA,266203
172204,N,153083,2024-03-22,2024-03-22,-9263.38,-483.29,-77.33,PAG,GARANTIA,266204
