172009|N|171563|2024-03-15|2024-03-16|-146.0|0.0|1|PAYCASH|265111
180488|N|119716|2024-03-15|2024-03-16|-146.93|0.0|1|BANCOMER|265138
179475|N|117813|2024-03-15|2024-03-15|-274.0|0.0|1|BONIFICACION|265050
177508|N|113823|2024-03-15|2024-03-16|-148.99|0.0|1|OXXO|265197
174010|N|129711|2024-03-15|2024-03-15|-58.0|0.0|1|PAYCASH|265020
177151|N|123026|2024-03-15|2024-03-15|-145.97|0.0|1|BANCOMER|265028
174426|N|142550|2024-03-15|2024-03-16|-206.0|0.0|1|OXXO|265211
176762|N|107986|2024-03-15|2024-03-15|-146.0|0.0|1|PAYCASH|265076
178620|N|148682|2024-03-15|2024-03-15|-29.0|0.0|1|PAYCASH|265099
177269|N|177246|2024-03-16|2024-03-16|-174.0|0.0|1|PAYCASH|265182
171968|N|161583|2024-03-16|2024-03-18|-290.0|0.0|1|BANCOMER|265438
175844|N|155390|2024-03-20|2024-03-20|-51.54|0.0|1|PAYCASH|265839
177269|N|177246|2024-03-20|2024-03-21|0.0|0.0|1|OXXO|265936
116|N|116|2024-03-20|2024-03-21|-45.0|0.0|1|BANCOMER|265896
175947|N|166165|2024-03-21|2024-03-22|0.0|0.0|1|BANCOMER|266075
175947|N|166165|2024-03-21|2024-03-22|-174.0|0.0|1|PAYCASH|266070
172095|N|151800|2024-03-21|2024-03-22|-174.0|0.0|1|OXXO|266107
175887|N|121540|2024-03-21|2024-03-22|0.0|0.0|1|OXXO|266150
177269|N|177246|2024-03-21|2024-03-22|0.0|0.0|1|OXXO|266117
175947|N|166165|2024-03-22|2024-03-23|-174.0|0.0|1|BANCOMER|266234
175030|N|116390|2024-03-22|2024-03-23|-58.0|0.0|1|BANCOMER|266225
59293|N|59293|2024-03-22|2024-03-23|0.0|0.0|1|BANCOMER|266220
176191|N|114612|2024-03-22|2024-03-23|-145.0|0.0|1|BANCOMER|266246
80196|N|80196|2024-03-22|2024-03-23|-135.0|-25.0|1|BANCOMER|266221
175844|N|155390|2024-03-22|2024-03-23|-93.46|0.0|1|PAYCASH|266214
176191|N|114612|2024-03-22|2024-03-23|0.0|0.0|1|BANCOMER|266240
179979|N|142230|2024-03-22|2024-03-23|-237.0|0.0|1|BANCOMER|266222
176762|N|107986|2024-03-22|2024-03-23|0.0|0.0|1|BANCOMER|266241
178854|N|126668|2024-03-22|2024-03-23|-145.0|0.0|1|BANCOMER|266242
173896|N|151013|2024-03-22|2024-03-23|-146.0|0.0|1|BANCOMER|266224
175348|N|139502|2024-03-22|2024-03-23|-116.0|0.0|1|OXXO|266343
177508|N|113823|2024-03-22|2024-03-23|0.0|0.0|1|OXXO|266329
173986|N|130165|2024-03-22|2024-03-23|-29.0|0.0|1|OXXO|266326
173964|N|152232|2024-03-22|2024-03-23|-58.0|0.0|1|OXXO|266325
177228|N|136080|2024-03-22|2024-03-23|-148.0|0.0|1|OXXO|266334
75965|N|75965|2024-03-22|2024-03-22|0.0|0.0|1|BANCOMER|266179
177151|N|123026|2024-03-22|2024-03-23|0.0|0.0|1|OXXO|266322
177353|N|127166|2024-03-22|2024-03-23|-174.0|0.0|1|OXXO|266338
179475|N|117813|2024-03-22|2024-03-23|0.0|0.0|1|OXXO|266348
179475|N|117813|2024-03-22|2024-03-23|0.0|0.0|1|OXXO|266363
173752|N|111285|2024-03-22|2024-03-23|-203.0|0.0|1|OXXO|266324
174830|N|157013|2024-03-22|2024-03-23|-175.0|0.0|1|OXXO|266319
175887|N|121540|2024-03-22|2024-03-23|-89.0|0.0|1|OXXO|266320
175725|N|175434|2024-03-22|2024-03-23|0.0|0.0|1|OXXO|266361
175725|N|175434|2024-03-22|2024-03-23|-236.0|0.0|1|OXXO|266362
175900|N|156419|2024-03-22|2024-03-23|-145.0|0.0|1|OXXO|266323
178070|N|142678|2024-03-23|2024-03-23|-145.0|0.0|1|BANCOMER|266304
21372|N|21372|2024-03-23|2024-03-23|-90.0|0.0|1|RENOVACION ANT|266298
21372|N|21372|2024-03-23|2024-03-23|0.0|0.0|1|REMANENTE|266299
40991|N|40991|2024-03-23|2024-03-23|-45.0|0.0|1|RENOVACION ANT|266300
40991|N|40991|2024-03-23|2024-03-23|0.0|0.0|1|REMANENTE|266301
173061|N|134085|2024-03-23|2024-03-23|-150.0|0.0|1|GARANTIA|266302
174811|N|145846|2024-03-23|2024-03-23|-203.0|0.0|1|PAYCASH|266370
172116|N|110337|2024-03-24|2024-03-24|-175.0|0.0|1|PAYCASH|266374
