46684|N|46684|2023-12-29|2023-12-30|0.0|0.0|1|BANCOMER|252488
46684|N|46684|2023-12-29|2023-12-30|0.0|0.0|1|BANCOMER|252501
74111|N|74111|2023-12-29|2023-12-29|0.0|0.0|1|BANCOMER|252324
46684|N|46684|2023-12-29|2023-12-29|0.0|0.0|1|BANCOMER|252297
46684|N|46684|2023-12-29|2023-12-29|0.0|0.0|1|BANCOMER|252345
46684|N|46684|2023-12-29|2023-12-29|0.0|0.0|1|BANCOMER|252382
173714|N|126839|2023-12-29|2023-12-29|0.0|0.0|1|BANCOMER|252426
46684|N|46684|2023-12-30|2023-12-31|0.0|0.0|1|BANCOMER|252751
60176|N|60176|2023-12-30|2023-12-31|0.0|0.0|1|BANCOMER|252736
46684|N|46684|2023-12-30|2023-12-31|0.0|0.0|1|BANCOMER|252727
46684|N|46684|2023-12-31|2023-12-31|0.0|0.0|1|BANCOMER|252687
46684|N|46684|2023-12-31|2024-01-01|0.0|0.0|1|BANCOMER|252787
46684|N|46684|2024-01-01|2024-01-02|0.0|0.0|1|BANCOMER|252854
46684|N|46684|2024-01-02|2024-01-03|0.0|0.0|1|BANCOMER|253052
8514|N|8514|2024-01-02|2024-01-03|-1974.22|-45.0|1|PAYCASH|252960
46684|N|46684|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253329
52583|N|52583|2024-01-03|2024-01-04|0.0|0.0|1|BANCOMER|253330
162106|N|161392|2024-01-03|2024-01-04|-116.0|0.0|1|BANCOMER|253328
79882|N|79882|2024-01-03|2024-01-03|-45.0|0.0|1|PAYCASH|253148
164690|N|133723|2024-01-03|2024-01-03|0.0|0.0|1|BANCOMER|253192
171855|N|171008|2024-01-04|2024-01-05|-146.0|0.0|1|BANCOMER|253447
170901|N|124143|2024-01-04|2024-01-05|-145.0|0.0|1|BANCOMER|253441
171766|N|151689|2024-01-04|2024-01-05|-203.0|0.0|1|BANCOMER|253433
166589|N|166060|2024-01-04|2024-01-05|-147.0|0.0|1|BANCOMER|253443
173124|N|123917|2024-01-04|2024-01-05|-145.0|0.0|1|BANCOMER|253434
168804|N|159022|2024-01-04|2024-01-05|-145.0|0.0|1|OXXO|253484
170789|N|130217|2024-01-04|2024-01-05|-117.0|0.0|1|OXXO|253492
60176|N|60176|2024-01-05|2024-01-05|-1289.95|-45.0|1|BANCOMER|253427
46684|N|46684|2024-01-05|2024-01-05|-6.29|0.0|1|BANCOMER|253426
5846|N|5846|2024-01-05|2024-01-05|-40.0|0.0|1|RENOVACION ANT|253510
5846|N|5846|2024-01-05|2024-01-05|0.0|0.0|1|REMANENTE|253511
172009|N|171280|2024-01-05|2024-01-05|-146.0|0.0|1|PAYCASH|253515
5728|N|5728|2024-01-05|2024-01-05|-28.0|0.0|1|RENOVACION ANT|253517
5728|N|5728|2024-01-05|2024-01-05|0.0|0.0|1|REMANENTE|253518
35175|N|35175|2024-01-05|2024-01-05|-45.0|0.0|1|RENOVACION ANT|253519
35175|N|35175|2024-01-05|2024-01-05|0.0|0.0|1|REMANENTE|253520
171478|N|149448|2024-01-05|2024-01-05|0.0|0.0|1|BANCOMER|253580
171478|N|149448|2024-01-05|2024-01-05|-1.17|0.0|1|BANCOMER|253578
173829|N|143003|2024-01-05|2024-01-05|-148.0|0.0|1|BANCOMER|253577
172982|N|143575|2024-01-05|2024-01-05|-175.0|0.0|1|PAYCASH|253550
170789|N|130217|2024-01-05|2024-01-05|0.0|0.0|1|REFINANCIADO|253551
42183|N|42183|2024-01-05|2024-01-05|0.0|0.0|1|BANCOMER|253564
82161|N|82161|2024-01-05|2024-01-05|-90.0|0.0|1|RENOVACION ANT|253557
82161|N|82161|2024-01-05|2024-01-05|0.0|0.0|1|REMANENTE|253558
41923|N|41923|2024-01-05|2024-01-05|-45.0|0.0|1|RENOVACION ANT|253559
41923|N|41923|2024-01-05|2024-01-05|0.0|0.0|1|REMANENTE|253560
173896|N|151013|2024-01-05|2024-01-05|-146.0|0.0|1|PAYCASH|253584
165559|N|144370|2024-01-05|2024-01-05|-145.0|0.0|1|GARANTIA|253591
170789|N|130217|2024-01-05|2024-01-05|-117.0|0.0|1|GARANTIA|253592
