Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
186288,N,133888,2024-05-09,2024-05-10,0.0,0.0,1,OXXO,274795
181671,N,149958,2024-05-10,2024-05-10,-213.0,0.0,1,BANCOMER,274873
178295,N,178133,2024-05-11,2024-05-11,-145.0,0.0,1,PAYCASH,275007
183277,N,143575,2024-05-13,2024-05-13,-253.0,0.0,1,PAYCASH,275218
186454,N,164230,2024-05-13,2024-05-14,-108.0,0.0,1,OXXO,275394
178460,N,140203,2024-05-14,2024-05-15,-208.0,0.0,1,PAYCASH,275628
182646,N,142945,2024-05-14,2024-05-15,-215.99,0.0,1,BANCOMER,275649
179132,N,124922,2024-05-14,2024-05-15,-146.99,0.0,1,OXXO,275720
178309,N,101401,2024-05-14,2024-05-15,-239.97,0.0,1,OXXO,275727
182437,N,151654,2024-05-14,2024-05-14,-216.0,0.0,1,BANCOMER,275467
181012,N,120023,2024-05-14,2024-05-15,-117.0,0.0,1,OXXO,275758
180164,N,125140,2024-05-14,2024-05-15,-181.0,0.0,1,OXXO,275773
184164,N,151837,2024-05-14,2024-05-15,-180.0,0.0,1,OXXO,275759
182522,N,110949,2024-05-14,2024-05-15,-216.0,0.0,1,OXXO,275731
182710,N,134611,2024-05-15,2024-05-16,-220.98,0.0,1,PAYCASH,275947
179894,N,179903,2024-05-15,2024-05-16,-173.0,0.0,1,BANCOMER,276008
182058,N,109795,2024-05-15,2024-05-16,-183.0,0.0,1,PAYCASH,275941
184480,N,117946,2024-05-15,2024-05-16,-71.99,0.0,1,BANCOMER,275978
181329,N,154281,2024-05-15,2024-05-16,-180.0,0.0,1,PAYCASH,275937
180777,N,100094,2024-05-15,2024-05-15,-291.0,0.0,1,PAYCASH,275798
182937,N,110507,2024-05-15,2024-05-15,-219.0,0.0,1,PAYCASH,275809
180324,N,143048,2024-05-15,2024-05-16,-206.98,0.0,1,OXXO,276074
184066,N,142578,2024-05-15,2024-05-15,-292.0,0.0,1,BANCOMER,275881
184066,N,142578,2024-05-15,2024-05-15,0.0,0.0,1,BANCOMER,275878
178965,N,143349,2024-05-15,2024-05-16,-202.36,0.0,1,OXXO,276083
179931,N,107117,2024-05-15,2024-05-16,-145.0,0.0,1,OXXO,276096
179080,N,148007,2024-05-15,2024-05-15,-87.0,0.0,1,PAYCASH,275924
179192,N,137172,2024-05-15,2024-05-15,-147.0,0.0,1,PAYCASH,275926
177341,N,177399,2024-05-15,2024-05-17,-176.96,0.0,1,OXXO,276422
177525,N,178402,2024-05-15,2024-05-16,-145.0,0.0,1,OXXO,276076
177454,N,122875,2024-05-16,2024-05-16,-356.97,0.0,1,PAYCASH,276163
183946,N,139963,2024-05-16,2024-05-16,-181.0,0.0,1,PAYCASH,276217
181026,N,130993,2024-05-16,2024-05-16,-145.0,0.0,1,PAYCASH,276245
183501,N,151561,2024-05-16,2024-05-16,-182.0,0.0,1,PAYCASH,276247
179699,N,135219,2024-05-16,2024-05-16,-152.0,0.0,1,PAYCASH,276254
179372,N,148521,2024-05-16,2024-05-16,-149.0,0.0,1,PAYCASH,276279
181671,N,149958,2024-05-17,2024-05-18,0.0,0.0,1,BANCOMER,276568
178295,N,178133,2024-05-17,2024-05-17,0.0,0.0,1,PAYCASH,276439
177269,N,126742,2024-05-17,2024-05-18,-173.99,0.0,1,OXXO,276595
177423,N,178130,2024-05-17,2024-05-17,-145.0,0.0,1,PAYCASH,276444
178854,N,126698,2024-05-17,2024-05-17,-145.0,0.0,1,BANCOMER,276448
182646,N,142945,2024-05-20,2024-05-21,0.0,0.0,1,BANCOMER,276909
