Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
188713,N,188713_1,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_2,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_3,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_4,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_5,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_6,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_7,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_8,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_9,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_10,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_11,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_12,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_13,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_14,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_15,2024-09-12,9750.005,1642.2525,262.7425,FAC
188713,N,188713_16,2024-09-12,9750.005,1642.2525,262.7425,FAC
189032,N,189032_1,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_2,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_3,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_4,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_5,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_6,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_7,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_8,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_9,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_10,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_11,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_12,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_13,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_14,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_15,2024-09-11,23625.01,3218.960625,515.029375,FAC
189032,N,189032_16,2024-09-11,23625.01,3218.960625,515.029375,FAC
189353,N,189353_1,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_2,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_3,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_4,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_5,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_6,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_7,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_8,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_9,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_10,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_11,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_12,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_13,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_14,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_15,2024-09-12,3249.99625,612.94125,98.0625,FAC
189353,N,189353_16,2024-09-12,3249.99625,612.94125,98.0625,FAC
