Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
177973,N,138470,2024-05-14,2024-05-14,-94.0,0.0,1,BANCOMER,275562
177973,N,138470,2024-05-14,2024-05-14,-84.99,0.0,1,BANCOMER,275560
5728,N,5728,2024-05-14,2024-05-14,-90.0,0.0,1,RENOVACION ANT,275524
5728,N,5728,2024-05-14,2024-05-14,0.0,0.0,1,REMANENTE,275525
176849,N,145993,2024-05-14,2024-05-14,0.0,0.0,1,BANCOMER,275554
176849,N,145993,2024-05-14,2024-05-14,-145.0,0.0,1,BANCOMER,275552
184291,N,184196,2024-05-14,2024-05-14,-180.0,0.0,1,BANCOMER,275545
177657,N,102882,2024-05-14,2024-05-14,0.0,0.0,1,PAYCASH,275574
177657,N,102882,2024-05-14,2024-05-14,-179.0,0.0,1,PAYCASH,275575
178754,N,164679,2024-05-14,2024-05-14,-145.0,0.0,1,PAYCASH,275581
74111,N,74111,2024-05-14,2024-05-14,0.0,0.0,1,PAYCASH,275587
74111,N,74111,2024-05-14,2024-05-14,-1547.93,-45.0,1,PAYCASH,275588
180663,N,118774,2024-05-14,2024-05-14,-281.0,0.0,1,PAYCASH,275600
176829,N,116019,2024-05-14,2024-05-14,-177.0,0.0,1,GARANTIA,275592
176849,N,145993,2024-05-14,2024-05-14,-145.0,0.0,1,GARANTIA,275593
178046,N,160689,2024-05-14,2024-05-14,-145.0,0.0,1,GARANTIA,275594
176514,N,106672,2024-05-14,2024-05-14,-146.0,0.0,1,GARANTIA,275591
