Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
182827,N,182827_3,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_4,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_5,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_6,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_7,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_8,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_9,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_10,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_11,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_12,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_13,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_14,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_15,2024-07-25,7562.49375,1468.53625,234.97,FAC
182827,N,182827_16,2024-07-25,7562.49375,1468.53625,234.97,FAC
183277,N,183277_1,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_2,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_3,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_4,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_5,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_6,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_7,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_8,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_9,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_10,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_11,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_12,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_13,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_14,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_15,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183277,N,183277_16,2024-07-29,6250.013125,1244.81875,199.168125,FAC
183318,N,183318_1,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_2,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_3,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_4,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_5,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_6,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_7,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_8,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_9,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_10,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_11,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_12,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_13,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_14,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_15,2024-07-27,12812.50625,1790.08,286.41375,FAC
183318,N,183318_16,2024-07-27,12812.50625,1790.08,286.41375,FAC
183558,N,183558_1,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_2,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_3,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_4,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_5,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_6,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_7,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_8,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_9,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_10,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_11,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_12,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_13,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_14,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_15,2024-07-26,3312.501875,453.226875,72.52125,FAC
183558,N,183558_16,2024-07-26,3312.501875,453.226875,72.52125,FAC
183649,N,183649_1,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_2,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_3,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_4,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_5,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_6,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_7,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_8,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_9,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_10,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_11,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_12,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_13,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_14,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_15,2024-07-26,1562.49625,284.056875,45.446875,FAC
183649,N,183649_16,2024-07-26,1562.49625,284.056875,45.446875,FAC
183697,N,183697_1,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_2,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_3,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_4,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_5,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_6,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_7,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_8,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_9,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_10,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_11,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_12,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_13,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_14,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_15,2024-07-26,3374.9775,809.50625,129.51625,FAC
183697,N,183697_16,2024-07-26,3374.9775,809.50625,129.51625,FAC
183766,N,183766_1,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_2,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_3,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_4,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_5,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_6,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_7,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_8,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_9,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_10,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_11,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_12,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_13,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_14,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_15,2024-07-29,2812.5,621.98,99.52,FAC
183766,N,183766_16,2024-07-29,2812.5,621.98,99.52,FAC
