Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
179746,N,130866,2024-03-29,2024-03-29,-160.0,0.0,1,PAYCASH,267354
179475,N,169333,2024-03-29,2024-03-30,-273.98,0.0,1,OXXO,267553
179475,N,169333,2024-03-29,2024-03-30,0.0,0.0,1,OXXO,267503
172009,N,151561,2024-03-29,2024-03-29,-146.0,0.0,1,PAYCASH,267396
177157,N,176396,2024-03-29,2024-03-29,-174.0,0.0,1,PAYCASH,267400
174010,N,130055,2024-03-29,2024-03-29,-58.0,0.0,1,PAYCASH,267403
178620,N,148682,2024-03-29,2024-03-29,-29.0,0.0,1,PAYCASH,267405
175227,N,135039,2024-03-29,2024-03-29,-4.83,0.0,1,BANCOMER,267424
174426,N,142578,2024-03-29,2024-03-29,-206.0,0.0,1,PAYCASH,267432
179979,N,142220,2024-03-29,2024-03-29,-237.0,0.0,1,BANCOMER,267415
176104,N,166293,2024-03-29,2024-03-29,-174.0,0.0,1,PAYCASH,267436
175227,N,135039,2024-03-29,2024-03-30,0.0,0.0,1,BANCOMER,267543
176762,N,147001,2024-03-29,2024-03-30,-146.0,0.0,1,BANCOMER,267538
179894,N,170973,2024-03-29,2024-03-30,-173.0,0.0,1,BANCOMER,267536
177151,N,123021,2024-03-30,2024-03-30,-145.97,0.0,1,PAYCASH,267575
173689,N,115084,2024-03-30,2024-03-30,-206.98,0.0,1,PAYCASH,267581
174772,N,145331,2024-03-30,2024-04-01,-268.96,0.0,1,OXXO,267646
150311,N,150311,2024-03-30,2024-04-01,0.0,0.0,1,BANCOMER,267740
179851,N,151973,2024-03-30,2024-04-01,0.0,0.0,1,OXXO,267637
146915,N,146915,2024-03-31,2024-04-01,0.0,0.0,1,OXXO,267787
2036,N,2036,2024-03-31,2024-04-01,-135.0,0.0,1,BANCOMER,267706
177508,N,113823,2024-03-31,2024-04-01,-148.96,0.0,1,OXXO,267779
81183,N,81183,2024-03-31,2024-04-01,0.0,0.0,1,BANCOMER,267703
81183,N,81183,2024-03-31,2024-04-01,0.0,0.0,1,BANCOMER,267702
81183,N,81183,2024-03-31,2024-04-01,0.0,-20.67,1,BANCOMER,267701
90558,N,90558,2024-04-01,2024-04-01,-45.0,-25.0,1,BANCOMER,267842
480,N,480,2024-04-01,2024-04-01,-45.0,0.0,1,PAYCASH,267862
177685,N,108439,2024-04-01,2024-04-01,-210.0,0.0,1,BANCOMER,267817
177841,N,150330,2024-04-01,2024-04-01,-147.0,0.0,1,PAYCASH,267881
176899,N,159026,2024-04-01,2024-04-01,-206.0,0.0,1,PAYCASH,267883
180694,N,126112,2024-04-01,2024-04-01,-174.0,0.0,1,PAYCASH,267884
146915,N,146915,2024-04-01,2024-04-02,0.0,0.0,1,OXXO,268066
176081,N,144024,2024-04-01,2024-04-02,-146.0,0.0,1,OXXO,268040
74349,N,74349,2024-04-01,2024-04-01,-1260.94,-40.0,1,PAYCASH,267897
179931,N,169622,2024-04-01,2024-04-02,0.0,0.0,1,OXXO,268070
175440,N,123912,2024-04-02,2024-04-03,-176.0,0.0,1,PAYCASH,268178
92181,N,92181,2024-04-02,2024-04-02,0.0,0.0,1,PAYCASH,268088
16724,N,16724,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268214
176405,N,114752,2024-04-02,2024-04-04,-145.0,0.0,1,OXXO,268414
173340,N,171085,2024-04-02,2024-04-03,0.0,0.0,1,OXXO,268268
576,N,576,2024-04-03,2024-04-04,0.0,0.0,1,PAYCASH,268360
60176,N,60176,2024-04-03,2024-04-04,-2038.92,-45.0,1,BANCOMER,268372
180296,N,150647,2024-04-03,2024-04-04,-160.0,0.0,1,PAYCASH,268361
576,N,576,2024-04-03,2024-04-04,0.0,0.0,1,PAYCASH,268362
174822,N,142542,2024-04-03,2024-04-03,0.0,0.0,1,BANCOMER,268209
180777,N,100094,2024-04-03,2024-04-04,0.0,0.0,1,OXXO,268405
180324,N,143048,2024-04-03,2024-04-04,0.0,0.0,1,OXXO,268425
176486,N,100273,2024-04-03,2024-04-04,-58.0,0.0,1,OXXO,268402
65326,N,65326,2024-04-03,2024-04-03,0.0,0.0,1,BANCOMER,268340
13309,N,13309,2024-04-03,2024-04-04,0.0,-22.56,1,OXXO,268389
73492,N,73492,2024-04-03,2024-04-03,0.0,0.0,1,BANCOMER,268335
5812,N,5812,2024-04-03,2024-04-03,0.0,0.0,1,PAYCASH,268350
4732,N,4732,2024-04-03,2024-04-03,0.0,0.0,1,PAYCASH,268351
175887,N,121180,2024-04-03,2024-04-04,-89.0,0.0,1,OXXO,268411
177269,N,126735,2024-04-03,2024-04-04,0.0,0.0,1,OXXO,268422
2036,N,2036,2024-04-04,2024-04-05,-45.0,0.0,1,PAYCASH,268543
177012,N,138910,2024-04-04,2024-04-05,-208.0,0.0,1,BANCOMER,268563
150311,N,150311,2024-04-04,2024-04-05,0.0,-20.0,1,BANCOMER,268555
179979,N,142220,2024-04-04,2024-04-04,0.0,0.0,1,BANCOMER,268378
95335,N,95335,2024-04-04,2024-04-05,0.0,0.0,1,OXXO,268584
73492,N,73492,2024-04-04,2024-04-04,-1.68,0.0,1,BANCOMER,268376
177261,N,101336,2024-04-04,2024-04-05,-203.0,0.0,1,OXXO,268592
181768,N,118319,2024-04-04,2024-04-04,-178.0,0.0,1,PAYCASH,268386
5846,N,5846,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268385
5846,N,5846,2024-04-04,2024-04-04,-90.0,0.0,1,RENOVACION ANT,268384
5846,N,5846,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268434
5846,N,5846,2024-04-04,2024-04-04,-45.0,0.0,1,RENOVACION ANT,268433
5846,N,5846,2024-04-04,2024-04-04,-90.0,0.0,1,RENOVACION ANT,268435
5846,N,5846,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268436
4064,N,4064,2024-04-04,2024-04-04,-45.0,0.0,1,RENOVACION ANT,268437
4064,N,4064,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268438
172930,N,143849,2024-04-04,2024-04-04,-149.0,0.0,1,PAYCASH,268442
46684,N,46684,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268440
46684,N,46684,2024-04-04,2024-04-04,-90.0,0.0,1,RENOVACION ANT,268439
177454,N,122875,2024-04-04,2024-04-04,-357.0,0.0,1,BANCOMER,268463
174533,N,171807,2024-04-04,2024-04-04,-145.0,0.0,1,BANCOMER,268460
174968,N,112033,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268447
179270,N,133107,2024-04-04,2024-04-04,0.0,0.0,1,REFINANCIADO,268444
179030,N,157534,2024-04-04,2024-04-04,-58.0,0.0,1,BANCOMER,268458
40312,N,40312,2024-04-04,2024-04-04,-45.0,0.0,1,RENOVACION ANT,268445
40312,N,40312,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268446
2036,N,2036,2024-04-04,2024-04-04,0.0,0.0,1,BANCOMER,268457
175348,N,139504,2024-04-04,2024-04-04,-116.0,0.0,1,PAYCASH,268453
177572,N,106920,2024-04-04,2024-04-05,0.0,0.0,1,OXXO,268621
175419,N,175269,2024-04-04,2024-04-04,-176.0,0.0,1,PAYCASH,268476
180727,N,112831,2024-04-04,2024-04-05,-109.0,0.0,1,OXXO,268587
5846,N,5846,2024-04-04,2024-04-04,0.0,0.0,1,BANCOMER,268511
5846,N,5846,2024-04-04,2024-04-04,0.0,0.0,1,BANCOMER,268510
176417,N,176387,2024-04-04,2024-04-05,-145.0,0.0,1,OXXO,268596
174968,N,112033,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268482
60157,N,60157,2024-04-04,2024-04-04,0.0,0.0,1,REMANENTE,268480
60157,N,60157,2024-04-04,2024-04-04,-90.0,0.0,1,RENOVACION ANT,268479
181036,N,123192,2024-04-04,2024-04-04,-108.0,0.0,1,PAYCASH,268483
174968,N,112033,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268484
181829,N,146052,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268485
174348,N,144876,2024-04-04,2024-04-04,-180.0,0.0,1,BANCOMER,268502
181026,N,130993,2024-04-04,2024-04-04,-145.0,0.0,1,PAYCASH,268487
181829,N,146052,2024-04-04,2024-04-04,-145.0,0.0,1,PAYCASH,268488
176232,N,129403,2024-04-04,2024-04-05,-29.0,0.0,1,OXXO,268578
174578,N,144370,2024-04-04,2024-04-04,-116.0,0.0,1,BANCOMER,268492
178040,N,108975,2024-04-04,2024-04-04,-146.0,0.0,1,BANCOMER,268491
174898,N,143674,2024-04-04,2024-04-05,-87.0,0.0,1,OXXO,268590
2036,N,2036,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268522
2036,N,2036,2024-04-04,2024-04-04,-1131.96,-45.0,1,PAYCASH,268523
174968,N,112033,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268525
174968,N,112033,2024-04-04,2024-04-04,0.0,0.0,1,PAYCASH,268527
173376,N,142186,2024-04-04,2024-04-04,-174.0,0.0,1,GARANTIA,268537
173124,N,123916,2024-04-04,2024-04-05,-145.0,0.0,1,BANCOMER,268570
181671,N,149958,2024-04-04,2024-04-05,0.0,0.0,1,BANCOMER,268569
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,BANCOMER,268755
176191,N,114670,2024-04-05,2024-04-06,-145.0,0.0,1,BANCOMER,268764
176191,N,114670,2024-04-05,2024-04-06,0.0,0.0,1,BANCOMER,268757
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,BANCOMER,268758
175030,N,116387,2024-04-05,2024-04-06,-58.0,0.0,1,BANCOMER,268746
172009,N,151561,2024-04-05,2024-04-06,-146.0,0.0,1,BANCOMER,268748
182437,N,151654,2024-04-05,2024-04-06,-216.0,0.0,1,BANCOMER,268761
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,BANCOMER,268754
175545,N,120187,2024-04-05,2024-04-05,-148.0,0.0,1,PAYCASH,268573
181794,N,153547,2024-04-05,2024-04-05,0.0,0.0,1,BONIFICACION,268707
181477,N,172158,2024-04-05,2024-04-05,0.0,0.0,1,BONIFICACION,268722
181102,N,162483,2024-04-05,2024-04-05,0.0,0.0,1,BONIFICACION,268693
182112,N,171064,2024-04-05,2024-04-05,0.0,0.0,1,BONIFICACION,268724
115814,N,115814,2024-04-05,2024-04-05,-90.0,0.0,1,RENOVACION ANT,268623
115814,N,115814,2024-04-05,2024-04-05,0.0,0.0,1,REMANENTE,268624
173964,N,119778,2024-04-05,2024-04-06,-58.0,0.0,1,OXXO,268825
177151,N,123021,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268830
73492,N,73492,2024-04-05,2024-04-05,-45.0,0.0,1,RENOVACION ANT,268627
73492,N,73492,2024-04-05,2024-04-05,0.0,0.0,1,REMANENTE,268628
177508,N,113823,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268806
177353,N,176994,2024-04-05,2024-04-06,-174.0,0.0,1,OXXO,268794
182428,N,130767,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268651
174452,N,148260,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268808
179979,N,142220,2024-04-05,2024-04-05,-236.96,0.0,1,BANCOMER,268681
60176,N,60176,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268652
177228,N,137245,2024-04-05,2024-04-06,-148.0,0.0,1,OXXO,268775
176135,N,156460,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268654
174772,N,145331,2024-04-05,2024-04-05,0.0,0.0,1,BANCOMER,268673
174772,N,145331,2024-04-05,2024-04-05,0.0,0.0,1,BANCOMER,268671
173896,N,139963,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268657
174452,N,148260,2024-04-05,2024-04-06,-58.0,0.0,1,OXXO,268809
176301,N,11129,2024-04-05,2024-04-05,-177.0,0.0,1,PAYCASH,268659
174811,N,125015,2024-04-05,2024-04-06,-203.0,0.0,1,OXXO,268802
181671,N,149958,2024-04-05,2024-04-05,-213.0,0.0,1,BANCOMER,268668
95305,N,95305,2024-04-05,2024-04-05,-57.58,0.0,1,BANCOMER,268666
176135,N,156460,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268664
175000,N,165463,2024-04-05,2024-04-05,-147.0,0.0,1,PAYCASH,268686
173992,N,170443,2024-04-05,2024-04-05,-174.0,0.0,1,GARANTIA,268682
177364,N,122785,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268787
180942,N,161111,2024-04-05,2024-04-05,-152.0,0.0,1,PAYCASH,268689
175326,N,113409,2024-04-05,2024-04-05,-209.0,0.0,1,PAYCASH,268730
174772,N,145331,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268731
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268810
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268816
173752,N,111285,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268777
173752,N,111285,2024-04-05,2024-04-06,-203.0,0.0,1,OXXO,268778
174772,N,145331,2024-04-05,2024-04-05,0.0,0.0,1,PAYCASH,268736
173340,N,171085,2024-04-05,2024-04-05,-145.0,0.0,1,GARANTIA,268737
174772,N,145331,2024-04-05,2024-04-08,-4.11,0.0,1,OXXO,268870
174772,N,145331,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268818
179475,N,169333,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268792
175725,N,99908,2024-04-05,2024-04-06,0.0,0.0,1,OXXO,268803
175725,N,99908,2024-04-05,2024-04-06,-236.0,0.0,1,OXXO,268804
178070,N,142678,2024-04-05,2024-04-06,-145.0,0.0,1,BANCOMER,268770
173896,N,139963,2024-04-05,2024-04-06,-146.0,0.0,1,BANCOMER,268769
177727,N,157421,2024-04-06,2024-04-08,-148.0,0.0,1,OXXO,268876
174045,N,173669,2024-04-06,2024-04-08,-145.0,0.0,1,OXXO,268867
174830,N,115775,2024-04-06,2024-04-06,-175.0,0.0,1,PAYCASH,268838
178295,N,178133,2024-04-06,2024-04-06,-145.0,0.0,1,PAYCASH,268842
175553,N,113741,2024-04-06,2024-04-08,0.0,0.0,1,OXXO,268871
175553,N,113741,2024-04-06,2024-04-08,-177.0,0.0,1,OXXO,268872
172009,N,151561,2024-04-06,2024-04-06,-146.0,0.0,1,GARANTIA,268848
174010,N,130055,2024-04-06,2024-04-06,-58.0,0.0,1,GARANTIA,268854
173752,N,111285,2024-04-06,2024-04-06,-203.0,0.0,1,GARANTIA,268850
173896,N,139963,2024-04-06,2024-04-06,-146.0,0.0,1,GARANTIA,268851
173964,N,119778,2024-04-06,2024-04-06,-58.0,0.0,1,GARANTIA,268852
576,N,576,2024-04-08,2024-04-08,-90.0,0.0,1,RENOVACION ANT,268905
576,N,576,2024-04-08,2024-04-08,0.0,0.0,1,REMANENTE,268906
174990,N,134434,2024-04-08,2024-04-08,-30.0,0.0,1,BANCOMER,268945
35175,N,35175,2024-04-08,2024-04-08,-45.0,0.0,1,RENOVACION ANT,268910
35175,N,35175,2024-04-08,2024-04-08,0.0,0.0,1,REMANENTE,268911
177279,N,149163,2024-04-08,2024-04-08,0.0,0.0,1,PAYCASH,268913
177279,N,149163,2024-04-08,2024-04-08,-234.0,0.0,1,PAYCASH,268915
181860,N,145971,2024-04-08,2024-04-08,-145.0,0.0,1,PAYCASH,268918
180126,N,176982,2024-04-08,2024-04-08,-180.0,0.0,1,PAYCASH,268920
180677,N,180686,2024-04-08,2024-04-08,-181.0,0.0,1,PAYCASH,268922
174618,N,174255,2024-04-08,2024-04-08,-145.0,0.0,1,PAYCASH,268963
181477,N,172158,2024-04-08,2024-04-08,0.0,0.0,1,PAYCASH,268964
174045,N,173669,2024-04-08,2024-04-08,-145.0,0.0,1,GARANTIA,268971
