40991|N|40991|2023-12-18|2023-12-19|-31.18|-335.19|-53.63|PAG|PAYCASH|250657
40991|N|40991|2023-12-19|2023-12-19|-161.87|-377.7|-60.43|PAG|PAYCASH|250773
53697|N|53697|2023-12-25|2023-12-26|-33.19|-367.94|-58.87|PAG|BANCOMER|251461
53697|N|53697|2023-12-26|2023-12-27|-54.9|-125.09|-20.01|PAG|BANCOMER|251697
40991|N|40991|2023-12-26|2023-12-27|-126.8|-295.86|-47.34|PAG|PAYCASH|251663
40991|N|40991|2023-12-26|2023-12-26|-444.11|-134.39|-21.5|PAG|PAYCASH|251635
84899|N|84899|2023-12-30|2023-12-31|-5187.34|-1889.36|-302.3|PAG|BANCOMER|252730
90558|N|90558|2023-12-30|2023-12-31|-394.84|-237.21|-37.95|PAG|BANCOMER|252728
17601|N|17601|2023-12-30|2023-12-31|-922.22|-54.12|-8.66|PAG|BANCOMER|252719
17601|N|17601|2023-12-30|2023-12-31|-575.0|0.0|0.0|PAG|BANCOMER|252717
57320|N|57320|2023-12-31|2023-12-31|0.0|-474.14|-75.86|PAG|PAYCASH|252635
74413|N|74413|2023-12-31|2023-12-31|-1279.33|-621.27|-99.4|PAG|PAYCASH|252643
16724|N|16724|2023-12-31|2024-01-01|-153.24|-553.24|-88.52|PAG|BANCOMER|252795
2174|N|2174|2023-12-31|2024-01-01|-4060.89|-1046.65|-167.46|PAG|BANCOMER|252791
8319|N|8319|2024-01-01|2024-01-02|-1739.8|-922.57|-147.61|PAG|PAYCASH|252829
167205|N|146082|2024-01-01|2024-01-02|-2846.8|-555.34|-88.86|PAG|PAYCASH|252834
166751|N|155433|2024-01-01|2024-01-02|-3797.33|-628.16|-100.51|PAG|PAYCASH|252839
169052|N|126189|2024-01-01|2024-01-02|-2986.31|-753.18|-120.51|PAG|OXXO|252812
171098|N|124152|2024-01-01|2024-01-02|-1883.99|-806.04|-128.97|PAG|BANCOMER|252871
172315|N|159946|2024-01-01|2024-01-02|-2668.67|-1254.59|-200.74|PAG|BANCOMER|252870
169271|N|123983|2024-01-01|2024-01-02|-2064.04|-712.9|-114.06|PAG|OXXO|252809
166668|N|166323|2024-01-01|2024-01-02|-4202.61|-714.13|-114.26|PAG|BANCOMER|252868
166265|N|146044|2024-01-01|2024-01-02|-10727.71|-1309.73|-209.56|PAG|BANCOMER|252866
169348|N|113803|2024-01-01|2024-01-02|-4745.65|-1943.41|-310.94|PAG|OXXO|252822
166279|N|156403|2024-01-01|2024-01-02|-4801.8|-653.62|-104.58|PAG|OXXO|252821
166265|N|146044|2024-01-01|2024-01-02|-2991.0|0.0|0.0|PAG|BANCOMER|252864
92082|N|92082|2024-01-02|2024-01-02|-314.3|0.0|0.0|PAG|RENOVACION ANT|252799
92082|N|92082|2024-01-02|2024-01-02|0.0|-49.74|-7.96|PAG|REMANENTE|252800
165203|N|145846|2024-01-02|2024-01-02|-5450.12|-389.55|-62.33|PAG|BANCOMER|252944
8309|N|8309|2024-01-02|2024-01-02|-862.24|0.0|0.0|PAG|RENOVACION ANT|252801
8309|N|8309|2024-01-02|2024-01-02|0.0|-84.28|-13.48|PAG|REMANENTE|252802
576|N|576|2024-01-02|2024-01-02|-1089.82|0.0|0.0|PAG|RENOVACION ANT|252880
576|N|576|2024-01-02|2024-01-02|0.0|-17.4|-2.78|PAG|REMANENTE|252881
5728|N|5728|2024-01-02|2024-01-02|-1358.26|0.0|0.0|PAG|RENOVACION ANT|252884
5728|N|5728|2024-01-02|2024-01-02|0.0|-44.6|-7.14|PAG|REMANENTE|252885
5728|N|5728|2024-01-02|2024-01-02|-524.41|0.0|0.0|PAG|RENOVACION ANT|252886
5728|N|5728|2024-01-02|2024-01-02|0.0|-26.37|-4.22|PAG|REMANENTE|252887
74349|N|74349|2024-01-02|2024-01-02|-1358.26|0.0|0.0|PAG|RENOVACION ANT|252888
74349|N|74349|2024-01-02|2024-01-02|0.0|-44.6|-7.14|PAG|REMANENTE|252889
166314|N|154899|2024-01-02|2024-01-02|-8740.63|-1085.66|-173.71|PAG|BANCOMER|252925
166845|N|156851|2024-01-02|2024-01-02|-4887.72|-484.72|-77.56|PAG|BANCOMER|252918
169475|N|168923|2024-01-02|2024-01-02|-1826.31|-665.25|-106.44|PAG|BANCOMER|252914
35175|N|35175|2024-01-02|2024-01-02|-817.22|0.0|0.0|PAG|RENOVACION ANT|252891
35175|N|35175|2024-01-02|2024-01-02|0.0|-32.57|-5.21|PAG|REMANENTE|252892
39115|N|39115|2024-01-02|2024-01-02|-1358.26|0.0|0.0|PAG|RENOVACION ANT|252893
39115|N|39115|2024-01-02|2024-01-02|0.0|-44.6|-7.14|PAG|REMANENTE|252894
169481|N|150331|2024-01-02|2024-01-02|-4534.39|-1301.32|-208.21|PAG|BANCOMER|252897
165191|N|100483|2024-01-02|2024-01-02|-14769.35|-586.77|-93.88|PAG|GARANTIA|252945
165203|N|145846|2024-01-02|2024-01-02|-6933.79|-399.32|-63.89|PAG|GARANTIA|252946
