,id_distribuidor_linea_de_credito,monto_autorizado,tasa_minima,grupo_riesgo,riesgo,tasa_ponderada,perdida_ponderada,id_distribuidor,importe_depositado,marginal,perdida_cosecha_canasta
0,116,10000,110,Canasta 3,3,164.35821744644375,0.0,116,3321662.37,769845.1070775981,3.3220596517330434
1,2174,10000,132,Canasta 8,8,142.00589486215782,0.0,2174,264356.0,67109.97154230907,5.828371587611391
2,2564,10000,110,Canasta 4,4,139.2460729851462,0.0,2564,392756.0,117798.78829322918,3.1160502391921283
3,3481,10000,110,Canasta 3,3,153.30185449825606,0.0,3481,358407.0,104214.38826739928,3.3220596517330434
4,4064,10000,147,Canasta 9,9,143.27161739063405,0.0,4064,255908.0,71907.27068829682,7.900051906317038
5,5812,10000,147,Canasta 9,9,136.7544190652728,0.0,5812,244698.0,61065.69277326186,7.900051906317038
6,8082,10000,110,Canasta 5,5,151.67368418562964,0.0,8082,442709.0,50456.26376814529,3.374105053076616
7,11429,10000,115,Canasta 6,6,142.0,0.0,162969,60388.0,2228.9492307692317,3.977055692691484
8,136448,10000,132,Canasta 8,8,137.0,0.0,162969,60388.0,2228.9492307692317,5.828371587611391
9,162217,10000,110,Canasta 5,5,142.0,0.0,162969,60388.0,2228.9492307692317,3.374105053076616
10,162222,10000,110,Canasta 5,5,142.0,0.0,162969,60388.0,2228.9492307692317,3.374105053076616
11,162773,10000,115,Canasta 6,6,147.0,0.0,162969,60388.0,2228.9492307692317,3.977055692691484
12,12168,10000,110,Canasta 5,5,160.52061321030254,0.0,12168,221542.0,63292.51725428956,3.374105053076616
13,12897,10000,127,Canasta 7,7,170.6950486142612,0.0,12897,57999.0,4676.155120782729,5.243910975948551
14,13084,10000,110,Canasta 5,5,145.5920240306061,0.0,13084,495139.0,145202.16835231474,3.374105053076616
15,13671,10000,147,Canasta 9,9,127.46322703584472,0.0,13671,84922.0,23399.80465384616,7.900051906317038
16,18377,10000,110,Canasta 3,3,149.92750364766036,0.0,18377,755571.0,216316.08034628595,3.3220596517330434
17,18392,10000,110,Canasta 5,5,156.50123026784524,0.0,18392,394569.0,102846.61093007396,3.374105053076616
18,19005,10000,127,Canasta 7,7,124.38714285714286,0.7035360496482019,19005,60247.0,23927.9,5.243910975948551
19,21204,10000,100,Canasta 2,2,158.93930374750272,0.0,21204,342935.0,83246.20354945055,1.8298129407071972
20,21372,10000,115,Canasta 6,6,171.2941487875707,0.0,21372,1887301.1,403285.3672555911,3.977055692691484
21,24321,10000,147,Canasta 9,9,155.06416901841365,0.0,24321,35312.0,6530.476240802676,7.900051906317038
22,25860,10000,127,Canasta 7,7,100.0,0.0,148060,101943.0,2205.9517948717935,5.243910975948551
23,86630,10000,110,Canasta 5,5,102.12264150943396,0.0,148060,101943.0,2205.9517948717935,3.374105053076616
24,86639,10000,110,Canasta 4,4,97.3170731707317,0.0,148060,101943.0,2205.9517948717935,3.1160502391921283
25,115652,10000,100,Canasta 2,2,102.1559633027523,0.0,148060,101943.0,2205.9517948717935,1.8298129407071972
26,115664,10000,110,Canasta 5,5,100.0,0.0,148060,101943.0,2205.9517948717935,3.374105053076616
27,147778,10000,115,Canasta 6,6,122.24691358024691,0.0,148060,101943.0,2205.9517948717935,3.977055692691484
28,29193,10000,115,Canasta 6,6,131.20706488957813,0.0,29193,267333.0,62701.52297254492,3.977055692691484
29,30153,10000,110,Canasta 5,5,145.16403306307254,0.0,30153,186022.0,21699.438037963497,3.374105053076616
30,33382,10000,110,Canasta 5,5,159.80816505027576,0.0,33382,412705.0,66286.43792039884,3.374105053076616
31,35175,10000,110,Canasta 5,5,152.81985747105568,0.0,35175,1002073.3,250229.1500176869,3.374105053076616
32,41954,10000,115,Canasta 6,6,152.04899655475435,0.0,41954,896234.0,225126.79615541152,3.977055692691484
33,42476,10000,110,Canasta 5,5,149.85972260243963,0.0,42476,195664.0,75382.41892037787,3.374105053076616
34,43288,0,0,Canasta 10,10,139.4852649428939,0.0,43288,306163.0,87692.6546294222,11.22693992153604
35,45740,10000,110,Canasta 5,5,158.74490130041863,0.0,45740,1034270.0,209176.0589161435,3.374105053076616
36,49352,10000,110,Canasta 4,4,129.41389193338446,0.0,49352,284583.83,90852.28485813824,3.1160502391921283
37,53826,10000,132,Canasta 8,8,139.62649859168323,0.0,53826,316245.0,98594.13417128524,5.828371587611391
38,59982,0,0,Canasta 10,10,145.4815325670498,0.6734800464196145,59982,191008.0,33299.34307692308,11.22693992153604
39,60157,10000,110,Canasta 3,3,152.2367554577761,0.0,60157,298421.0,59328.05695985365,3.3220596517330434
40,60176,10000,110,Canasta 4,4,127.45623451116568,0.0,60176,827312.5,213352.47270477997,3.1160502391921283
41,63842,10000,132,Canasta 8,8,138.83450127669727,0.0,63842,58141.0,16218.017785256408,5.828371587611391
42,64153,0,0,Canasta 10,10,127.41052631578945,0.0,64153,137194.0,48515.59538461537,11.22693992153604
43,65981,10000,132,Canasta 8,8,122.0,0.0,163078,57232.0,1809.2876923076924,5.828371587611391
44,162182,0,0,Canasta 10,10,122.0,0.0,163078,57232.0,1809.2876923076924,11.22693992153604
45,162372,10000,110,Canasta 5,5,122.0,0.0,163078,57232.0,1809.2876923076924,3.374105053076616
46,162385,10000,127,Canasta 7,7,122.0,0.0,163078,57232.0,1809.2876923076924,5.243910975948551
47,162527,10000,110,Canasta 5,5,122.0,0.0,163078,57232.0,1809.2876923076924,3.374105053076616
48,66881,0,0,Canasta 10,10,148.9075,0.6031066515917467,66881,54448.0,-1151.06615384615,11.22693992153604
49,70598,10000,110,Canasta 5,5,131.078,0.0,70598,212160.0,36916.95384615383,3.374105053076616
50,71670,10000,110,Canasta 4,4,145.8959379089045,0.0,71670,760579.77,172987.11902431224,3.1160502391921283
51,72316,10000,110,Canasta 3,3,139.829232,0.0,72316,419104.0,88214.77396387083,3.3220596517330434
52,72585,10000,110,Canasta 5,5,120.56889549985434,0.0,72585,219847.0,53706.34433184427,3.374105053076616
53,74111,10000,100,Canasta 2,2,151.99090583153804,0.0,74111,772157.0,222077.77022042288,1.8298129407071972
54,74349,10000,127,Canasta 7,7,146.8802778874569,0.0,74349,503963.0,97926.81491339224,5.243910975948551
55,74420,10000,110,Canasta 4,4,146.70288283402118,0.0,74420,373249.0,95232.40662717976,3.1160502391921283
56,75457,0,0,Canasta 10,10,138.84434595547566,0.0,75457,284634.0,77178.12473142933,11.22693992153604
57,75542,10000,147,Canasta 9,9,127.69832432432432,0.6077877135508559,75542,278639.0,47885.0,7.900051906317038
58,75965,10000,132,Canasta 8,8,151.92851002489522,0.0,75965,124598.0,4882.694794741867,5.828371587611391
59,76387,10000,110,Canasta 4,4,128.018,0.0,76387,70313.0,14167.22,3.1160502391921283
60,76453,10000,100,Canasta 2,2,117.39171792584116,0.0,76453,275900.0,78877.86575131005,1.8298129407071972
61,76890,10000,127,Canasta 7,7,123.20534714338484,0.0,76890,306768.0,95883.01323780784,5.243910975948551
62,80127,10000,110,Canasta 4,4,165.56873557098436,0.0,80127,222185.0,66400.32166933428,3.1160502391921283
63,81301,10000,115,Canasta 6,6,144.16412110658118,0.0,155006,65824.0,2258.456923076924,3.977055692691484
64,122922,0,0,Canasta 10,10,129.17391304347825,0.0,155006,65824.0,2258.456923076924,11.22693992153604
65,122986,0,0,Canasta 10,10,137.0,0.0,155006,65824.0,2258.456923076924,11.22693992153604
66,123421,10000,115,Canasta 6,6,128.21951457466258,0.0,155006,65824.0,2258.456923076924,3.977055692691484
67,135219,10000,110,Canasta 5,5,137.96154105030283,0.0,155006,65824.0,2258.456923076924,3.374105053076616
68,83378,10000,147,Canasta 9,9,159.80736842105264,0.0,83378,31739.0,-1389.6123076923104,7.900051906317038
69,84751,10000,127,Canasta 7,7,119.59579617834395,0.18305243513853622,84751,14519.0,-2635.156923076924,5.243910975948551
70,84967,10000,115,Canasta 6,6,129.5,0.0,149047,56085.0,1614.2338461538466,3.977055692691484
71,85121,10000,127,Canasta 7,7,129.5,0.0,149047,56085.0,1614.2338461538466,5.243910975948551
72,85126,10000,115,Canasta 6,6,127.0,0.0,149047,56085.0,1614.2338461538466,3.977055692691484
73,98096,10000,115,Canasta 6,6,129.5,0.0,149047,56085.0,1614.2338461538466,3.977055692691484
74,138340,10000,115,Canasta 6,6,147.0,0.0,149047,56085.0,1614.2338461538466,3.977055692691484
75,138346,10000,127,Canasta 7,7,147.0,0.0,149047,56085.0,1614.2338461538466,5.243910975948551
76,85147,10000,127,Canasta 7,7,167.68680064102566,0.0,85147,149968.0,32539.849867063065,5.243910975948551
77,85209,10000,127,Canasta 7,7,136.1229079430945,0.0,85209,633702.0,181158.0839408745,5.243910975948551
78,85363,10000,110,Canasta 5,5,177.16372212916986,0.0,85363,62837.41,19260.43268099548,3.374105053076616
79,86322,10000,115,Canasta 6,6,101.81818181818181,0.0,142629,169632.0,3849.827384615381,3.977055692691484
80,86345,10000,115,Canasta 6,6,112.8,0.0,142629,169632.0,3849.827384615381,3.977055692691484
81,87006,10000,127,Canasta 7,7,110.05263157894737,0.0,142629,169632.0,3849.827384615381,5.243910975948551
82,87007,10000,110,Canasta 5,5,113.11111111111111,0.0,142629,169632.0,3849.827384615381,3.374105053076616
83,100394,10000,115,Canasta 6,6,91.16197183098592,0.0,142629,169632.0,3849.827384615381,3.977055692691484
84,86466,10000,127,Canasta 7,7,111.9200769086714,0.0,168746,43987.0,1330.167307692307,5.243910975948551
85,167626,10000,127,Canasta 7,7,95.0,0.0,168746,43987.0,1330.167307692307,5.243910975948551
86,167628,10000,115,Canasta 6,6,95.0,0.0,168746,43987.0,1330.167307692307,3.977055692691484
87,167632,10000,132,Canasta 8,8,105.4086263957075,0.0,168746,43987.0,1330.167307692307,5.828371587611391
88,86577,10000,110,Canasta 4,4,75.0,0.34150273710989454,163124,36733.31,-3127.485961538461,3.1160502391921283
89,162010,10000,127,Canasta 7,7,110.0,0.34150273710989454,163124,36733.31,-3127.485961538461,5.243910975948551
90,162101,10000,115,Canasta 6,6,110.0,0.34150273710989454,163124,36733.31,-3127.485961538461,3.977055692691484
91,162260,10000,147,Canasta 9,9,110.0,0.34150273710989454,163124,36733.31,-3127.485961538461,7.900051906317038
92,86586,10000,100,Canasta 2,2,76.6365445026178,0.0,147646,393069.0,4751.865714285714,1.8298129407071972
93,86588,10000,100,Canasta 2,2,85.0,0.0,147646,393069.0,4751.865714285714,1.8298129407071972
94,86591,10000,100,Canasta 2,2,75.89285714285714,0.0,147646,393069.0,4751.865714285714,1.8298129407071972
95,86604,10000,100,Canasta 2,2,75.92105263157895,0.0,147646,393069.0,4751.865714285714,1.8298129407071972
96,86616,10000,110,Canasta 3,3,81.87179487179488,0.0,147646,393069.0,4751.865714285714,3.3220596517330434
97,86840,10000,100,Canasta 2,2,75.92105263157895,0.0,147646,393069.0,4751.865714285714,1.8298129407071972
98,147495,10000,110,Canasta 3,3,126.78571428571429,0.0,147646,393069.0,4751.865714285714,3.3220596517330434
99,88539,10000,115,Canasta 6,6,78.41176470588235,0.0,145249,210386.0,3885.554358974361,3.977055692691484
100,88541,10000,110,Canasta 4,4,89.52941176470588,0.0,145249,210386.0,3885.554358974361,3.1160502391921283
101,88547,10000,110,Canasta 4,4,75.0,0.0,145249,210386.0,3885.554358974361,3.1160502391921283
102,88583,10000,110,Canasta 5,5,80.83720930232558,0.0,145249,210386.0,3885.554358974361,3.374105053076616
103,144876,10000,90,Canasta 1,1,115.9,0.0,145249,210386.0,3885.554358974361,0.5981846460466533
104,145183,10000,100,Canasta 2,2,115.9,0.0,145249,210386.0,3885.554358974361,1.8298129407071972
105,89317,10000,147,Canasta 9,9,105.0,0.0,144535,144420.0,5878.595897435895,7.900051906317038
106,113897,10000,147,Canasta 9,9,104.71698113207547,0.0,144535,144420.0,5878.595897435895,7.900051906317038
107,144427,10000,127,Canasta 7,7,139.8529702970297,0.16029620092558114,144535,144420.0,5878.595897435895,5.243910975948551
108,89396,10000,110,Canasta 5,5,117.80358024691358,0.0,151768,119873.0,3907.4365384615376,3.374105053076616
109,89399,10000,110,Canasta 5,5,109.79991413310437,0.0,151768,119873.0,3907.4365384615376,3.374105053076616
110,89410,10000,110,Canasta 4,4,130.92197530864198,0.0,151768,119873.0,3907.4365384615376,3.1160502391921283
111,151753,10000,132,Canasta 8,8,147.0,0.0,151768,119873.0,3907.4365384615376,5.828371587611391
112,89586,10000,110,Canasta 5,5,175.59176392479844,0.0,89586,28443.0,-504.6844230769239,3.374105053076616
113,89926,10000,110,Canasta 4,4,117.0,0.0,143264,68480.0,1615.2520000000004,3.1160502391921283
114,90342,10000,115,Canasta 6,6,117.0,0.0,143264,68480.0,1615.2520000000004,3.977055692691484
115,90431,10000,132,Canasta 8,8,117.0,0.0,143264,68480.0,1615.2520000000004,5.828371587611391
116,90971,10000,127,Canasta 7,7,117.0,0.0,143264,68480.0,1615.2520000000004,5.243910975948551
117,143086,10000,115,Canasta 6,6,147.0,0.0,143264,68480.0,1615.2520000000004,3.977055692691484
118,89929,10000,127,Canasta 7,7,80.0,0.0,172717,130400.0,9575.876153846146,5.243910975948551
119,102004,10000,110,Canasta 5,5,138.66667555560298,0.0,172717,130400.0,9575.876153846146,3.374105053076616
120,89990,0,0,Canasta 10,10,110.45454545454545,0.0,148808,110594.0,3108.1113846153867,11.22693992153604
121,105429,10000,132,Canasta 8,8,106.8360655737705,0.0,148808,110594.0,3108.1113846153867,5.828371587611391
122,117789,10000,147,Canasta 9,9,124.8,0.0,148808,110594.0,3108.1113846153867,7.900051906317038
123,148005,10000,147,Canasta 9,9,142.0,0.0,148808,110594.0,3108.1113846153867,7.900051906317038
124,148436,10000,127,Canasta 7,7,137.0,0.0,148808,110594.0,3108.1113846153867,5.243910975948551
125,90041,10000,127,Canasta 7,7,165.1550635188766,0.0,90041,151533.0,43063.33983411371,5.243910975948551
126,90077,10000,115,Canasta 6,6,161.5091931163557,0.0,167911,66306.45,9659.35,3.977055692691484
127,90248,10000,132,Canasta 8,8,144.29461455384492,0.0,147860,92210.0,3701.9765384615384,5.828371587611391
128,104136,10000,110,Canasta 4,4,107.98245614035088,0.0,147860,92210.0,3701.9765384615384,3.1160502391921283
129,122613,10000,110,Canasta 5,5,124.91665092589096,0.0,147860,92210.0,3701.9765384615384,3.374105053076616
130,122656,10000,110,Canasta 4,4,123.53333333333333,0.0,147860,92210.0,3701.9765384615384,3.1160502391921283
131,90451,10000,132,Canasta 8,8,95.0,0.05649590116249121,150589,88560.0,3136.254615384616,5.828371587611391
132,90453,10000,147,Canasta 9,9,122.0,0.06750728389183605,150589,88560.0,3136.254615384616,7.900051906317038
133,149894,10000,127,Canasta 7,7,135.68421052631578,0.06887382810017288,150589,88560.0,3136.254615384616,5.243910975948551
134,150376,10000,110,Canasta 5,5,140.33333333333334,0.07270015188351582,150589,88560.0,3136.254615384616,3.374105053076616
135,90682,10000,110,Canasta 5,5,87.88659793814433,0.0,142801,401492.0,3464.2854700854714,3.374105053076616
136,90746,10000,110,Canasta 4,4,96.11607142857143,0.0,142801,401492.0,3464.2854700854714,3.1160502391921283
137,90880,10000,100,Canasta 2,2,76.79372197309416,0.0,142801,401492.0,3464.2854700854714,1.8298129407071972
138,90933,10000,90,Canasta 1,1,76.8348623853211,0.0,142801,401492.0,3464.2854700854714,0.5981846460466533
139,90941,10000,100,Canasta 2,2,79.87244897959184,0.0,142801,401492.0,3464.2854700854714,1.8298129407071972
140,91034,10000,110,Canasta 3,3,83.19548872180451,0.0,142801,401492.0,3464.2854700854714,3.3220596517330434
141,91038,10000,110,Canasta 3,3,87.72727272727273,0.0,142801,401492.0,3464.2854700854714,3.3220596517330434
142,91098,10000,100,Canasta 2,2,89.85915492957747,0.0,142801,401492.0,3464.2854700854714,1.8298129407071972
143,91342,10000,100,Canasta 2,2,119.66666666666667,0.0,142801,401492.0,3464.2854700854714,1.8298129407071972
144,92133,10000,147,Canasta 9,9,122.0,0.0,150516,97346.0,3564.1480769230766,7.900051906317038
145,92944,0,0,Canasta 10,10,110.0,0.0,150516,97346.0,3564.1480769230766,11.22693992153604
146,93077,10000,147,Canasta 9,9,110.0,0.0,150516,97346.0,3564.1480769230766,7.900051906317038
147,150496,0,0,Canasta 10,10,142.0,0.0,150516,97346.0,3564.1480769230766,11.22693992153604
148,92950,10000,110,Canasta 4,4,75.0,0.0,146054,317570.0,8579.189615384617,3.1160502391921283
149,92964,10000,90,Canasta 1,1,106.3392869100776,0.0,146054,317570.0,8579.189615384617,0.5981846460466533
150,92981,10000,100,Canasta 2,2,86.4112904363944,0.0,146054,317570.0,8579.189615384617,1.8298129407071972
151,124922,10000,110,Canasta 4,4,118.40000498667398,0.0,146054,317570.0,8579.189615384617,3.1160502391921283
152,93010,10000,110,Canasta 3,3,105.00000000000001,0.0,170029,223524.03,22701.356153846136,3.3220596517330434
153,93038,10000,100,Canasta 2,2,87.3656706768108,0.0,93038,68794.0,24813.912307692302,1.8298129407071972
154,93156,10000,110,Canasta 5,5,142.70243888023882,0.0,174086,25932.0,4448.733846153846,3.374105053076616
155,93241,10000,127,Canasta 7,7,137.0,0.0,149459,73072.0,2584.4806153846157,5.243910975948551
156,112612,10000,110,Canasta 5,5,127.0,0.0,149459,73072.0,2584.4806153846157,3.374105053076616
157,139398,10000,132,Canasta 8,8,137.0,0.0,149459,73072.0,2584.4806153846157,5.828371587611391
158,139400,10000,132,Canasta 8,8,137.0,0.0,149459,73072.0,2584.4806153846157,5.828371587611391
159,148601,10000,110,Canasta 5,5,147.0,0.0,149459,73072.0,2584.4806153846157,3.374105053076616
160,93481,10000,110,Canasta 5,5,129.5,0.0,161428,130212.5,3435.65753846154,3.374105053076616
161,93485,10000,110,Canasta 3,3,110.0,0.0,161428,130212.5,3435.65753846154,3.3220596517330434
162,93486,10000,147,Canasta 9,9,116.0,0.0,161428,130212.5,3435.65753846154,7.900051906317038
163,93493,10000,110,Canasta 5,5,85.0,0.0,161428,130212.5,3435.65753846154,3.374105053076616
164,93494,10000,100,Canasta 2,2,110.0,0.0,161428,130212.5,3435.65753846154,1.8298129407071972
165,93577,10000,127,Canasta 7,7,120.0,0.3948978673470338,162376,71012.0,-6513.813461538462,5.243910975948551
166,93586,10000,132,Canasta 8,8,115.0,0.3948978673470337,162376,71012.0,-6513.813461538462,5.828371587611391
167,93600,10000,110,Canasta 5,5,115.0,0.3948978673470337,162376,71012.0,-6513.813461538462,3.374105053076616
168,105564,10000,110,Canasta 5,5,100.0,0.3948978673470337,162376,71012.0,-6513.813461538462,3.374105053076616
169,93680,10000,132,Canasta 8,8,144.6411604095563,0.0,93680,246035.0,71308.74307692307,5.828371587611391
170,93733,10000,132,Canasta 8,8,102.32558139534883,0.0,147851,113699.0,2578.746666666666,5.828371587611391
171,95376,10000,127,Canasta 7,7,117.0,0.0,147851,113699.0,2578.746666666666,5.243910975948551
172,95473,10000,115,Canasta 6,6,105.0,0.0,147851,113699.0,2578.746666666666,3.977055692691484
173,95605,10000,115,Canasta 6,6,102.3076923076923,0.0,147851,113699.0,2578.746666666666,3.977055692691484
174,95748,0,0,Canasta 10,10,102.3076923076923,0.0,147851,113699.0,2578.746666666666,11.22693992153604
175,147887,10000,110,Canasta 5,5,140.33333333333334,0.0,147851,113699.0,2578.746666666666,3.374105053076616
176,94088,10000,127,Canasta 7,7,92.03947058823529,0.0,94088,12277.0,1577.5507692307692,5.243910975948551
177,94091,10000,110,Canasta 4,4,107.5,0.0,150012,126400.0,2877.856153846153,3.1160502391921283
178,94649,10000,132,Canasta 8,8,105.88235294117646,0.0,150012,126400.0,2877.856153846153,5.828371587611391
179,128881,10000,110,Canasta 4,4,134.22222222222223,0.0,150012,126400.0,2877.856153846153,3.1160502391921283
180,149484,10000,110,Canasta 5,5,143.66666666666666,0.0,150012,126400.0,2877.856153846153,3.374105053076616
181,149566,10000,127,Canasta 7,7,143.66666666666666,0.0,150012,126400.0,2877.856153846153,5.243910975948551
182,149568,10000,110,Canasta 5,5,138.8421052631579,0.0,150012,126400.0,2877.856153846153,3.374105053076616
183,94517,10000,100,Canasta 2,2,75.0,0.0,147507,288692.5,5070.836923076921,1.8298129407071972
184,94518,10000,110,Canasta 3,3,82.85714285714286,0.0,147507,288692.5,5070.836923076921,3.3220596517330434
185,94783,10000,100,Canasta 2,2,97.94117647058823,0.0,147507,288692.5,5070.836923076921,1.8298129407071972
186,94785,10000,110,Canasta 4,4,77.63157894736842,0.0,147507,288692.5,5070.836923076921,3.1160502391921283
187,94855,10000,110,Canasta 3,3,91.64556962025317,0.0,147507,288692.5,5070.836923076921,3.3220596517330434
188,147693,10000,100,Canasta 2,2,137.2173913043478,0.0,147507,288692.5,5070.836923076921,1.8298129407071972
189,94646,10000,132,Canasta 8,8,142.89846153846153,0.0,94646,4930.0,1266.810769230769,5.828371587611391
190,94780,10000,110,Canasta 5,5,89.11373417721519,0.0,94780,54308.0,14177.340728744944,3.374105053076616
191,94881,10000,110,Canasta 4,4,107.16666666666667,0.06405201738235075,148932,97504.0,14085.172307692308,3.1160502391921283
192,94886,10000,110,Canasta 5,5,96.33064516129032,0.0,156990,81728.23,2689.302923076923,3.374105053076616
193,95165,10000,100,Canasta 2,2,121.578125,0.0,156990,81728.23,2689.302923076923,1.8298129407071972
194,115775,10000,115,Canasta 6,6,118.296875,0.0,156990,81728.23,2689.302923076923,3.977055692691484
195,157011,10000,132,Canasta 8,8,124.375,0.0,156990,81728.23,2689.302923076923,5.828371587611391
196,157013,10000,147,Canasta 9,9,125.66071428571429,0.0,156990,81728.23,2689.302923076923,7.900051906317038
197,95170,10000,115,Canasta 6,6,75.7788163449501,0.0,141002,134130.0,9160.781538461531,3.977055692691484
198,96812,10000,147,Canasta 9,9,127.52631662049991,0.0,141002,134130.0,9160.781538461531,7.900051906317038
199,95295,10000,100,Canasta 2,2,88.78048780487805,0.0,146298,343321.0,4069.9876923076927,1.8298129407071972
200,95297,10000,110,Canasta 3,3,91.52597402597402,0.0,146298,343321.0,4069.9876923076927,3.3220596517330434
201,95301,10000,100,Canasta 2,2,87.96296296296296,0.0,146298,343321.0,4069.9876923076927,1.8298129407071972
202,95304,10000,100,Canasta 2,2,91.51006711409396,0.0,146298,343321.0,4069.9876923076927,1.8298129407071972
203,95307,10000,110,Canasta 4,4,82.09401709401709,0.0,146298,343321.0,4069.9876923076927,3.1160502391921283
204,95311,10000,90,Canasta 1,1,99.66386554621849,0.0,146298,343321.0,4069.9876923076927,0.5981846460466533
205,95312,10000,100,Canasta 2,2,77.06586826347305,0.0,146298,343321.0,4069.9876923076927,1.8298129407071972
206,95313,10000,127,Canasta 7,7,88.78698224852072,0.0,146298,343321.0,4069.9876923076927,5.243910975948551
207,106443,10000,110,Canasta 5,5,97.76315789473684,0.0,146298,343321.0,4069.9876923076927,3.374105053076616
208,145331,10000,110,Canasta 5,5,131.83050847457628,0.0,146298,343321.0,4069.9876923076927,3.374105053076616
209,95547,10000,132,Canasta 8,8,162.54,0.0,95547,2388.0,414.487773279352,5.828371587611391
210,95659,10000,110,Canasta 5,5,133.999998000002,0.0,168254,73083.85,11148.288461538468,3.374105053076616
211,95676,0,0,Canasta 10,10,106.11111185185233,0.0,149981,98864.0,3679.2249999999985,11.22693992153604
212,95703,10000,147,Canasta 9,9,106.13636299070285,0.0,149981,98864.0,3679.2249999999985,7.900051906317038
213,149899,0,0,Canasta 10,10,137.75471555714046,0.0,149981,98864.0,3679.2249999999985,11.22693992153604
214,150184,0,0,Canasta 10,10,142.20848921145193,0.0,149981,98864.0,3679.2249999999985,11.22693992153604
215,95704,10000,110,Canasta 5,5,100.0,0.0,156954,185029.0,3887.9184615384606,3.374105053076616
216,95711,10000,110,Canasta 4,4,80.0,0.0,156954,185029.0,3887.9184615384606,3.1160502391921283
217,95714,10000,115,Canasta 6,6,80.0,0.0,156954,185029.0,3887.9184615384606,3.977055692691484
218,95715,10000,115,Canasta 6,6,100.0,0.0,156954,185029.0,3887.9184615384606,3.977055692691484
219,95719,10000,110,Canasta 4,4,95.0,0.0,156954,185029.0,3887.9184615384606,3.1160502391921283
220,96484,10000,132,Canasta 8,8,117.8947237534385,0.0,175374,80576.0,2627.079999999998,5.828371587611391
221,96488,10000,132,Canasta 8,8,108.41499359532052,0.0,175374,80576.0,2627.079999999998,5.828371587611391
222,96501,10000,127,Canasta 7,7,139.0588332180387,0.0,175374,80576.0,2627.079999999998,5.243910975948551
223,96574,10000,132,Canasta 8,8,138.12458796178177,0.0,175374,80576.0,2627.079999999998,5.828371587611391
224,96699,0,0,Canasta 10,10,135.25157142857142,0.776944379638293,96699,186747.0,25996.24615384615,11.22693992153604
225,96992,10000,115,Canasta 6,6,113.63636363636364,0.0,148954,68064.0,2217.4960000000005,3.977055692691484
226,96993,10000,115,Canasta 6,6,118.58064516129032,0.0,148954,68064.0,2217.4960000000005,3.977055692691484
227,114575,10000,147,Canasta 9,9,130.125,0.0,148954,68064.0,2217.4960000000005,7.900051906317038
228,114817,10000,110,Canasta 3,3,127.0,0.0,148954,68064.0,2217.4960000000005,3.3220596517330434
229,148673,10000,147,Canasta 9,9,135.75,0.0,148954,68064.0,2217.4960000000005,7.900051906317038
230,97091,10000,115,Canasta 6,6,95.04901960784314,0.0,148725,167760.0,3601.317692307693,3.977055692691484
231,97098,10000,110,Canasta 5,5,99.66666666666667,0.0,148725,167760.0,3601.317692307693,3.374105053076616
232,97100,10000,110,Canasta 5,5,83.38607594936708,0.0,148725,167760.0,3601.317692307693,3.374105053076616
233,97102,10000,110,Canasta 5,5,83.37662337662337,0.0,148725,167760.0,3601.317692307693,3.374105053076616
234,138470,10000,100,Canasta 2,2,119.19117647058823,0.0,148725,167760.0,3601.317692307693,1.8298129407071972
235,148350,10000,110,Canasta 5,5,127.0,0.0,148725,167760.0,3601.317692307693,3.374105053076616
236,97209,10000,127,Canasta 7,7,75.0,0.0,146264,53008.0,1255.796615384615,5.243910975948551
237,97213,10000,115,Canasta 6,6,75.00000000000001,0.0,146264,53008.0,1255.796615384615,3.977055692691484
238,97219,0,0,Canasta 10,10,75.0,0.0,146264,53008.0,1255.796615384615,11.22693992153604
239,97264,10000,132,Canasta 8,8,85.6285176529748,0.0,146264,53008.0,1255.796615384615,5.828371587611391
240,134308,10000,115,Canasta 6,6,136.00000080000015,0.0,146264,53008.0,1255.796615384615,3.977055692691484
241,97279,10000,100,Canasta 2,2,108.69811739409515,0.0,153797,47202.0,4267.834615384614,1.8298129407071972
242,147991,10000,100,Canasta 2,2,138.0344827586207,0.0,153797,47202.0,4267.834615384614,1.8298129407071972
243,97548,10000,100,Canasta 2,2,76.96911151294714,0.0,140095,264001.0,4502.427032967032,1.8298129407071972
244,97550,10000,90,Canasta 1,1,92.18749685547012,0.0,140095,264001.0,4502.427032967032,0.5981846460466533
245,97552,10000,115,Canasta 6,6,87.33654566065434,0.0,140095,264001.0,4502.427032967032,3.977055692691484
246,97564,10000,100,Canasta 2,2,101.73728784113766,0.0,140095,264001.0,4502.427032967032,1.8298129407071972
247,97568,10000,110,Canasta 4,4,85.79861072289755,0.0,140095,264001.0,4502.427032967032,3.1160502391921283
248,117813,10000,100,Canasta 2,2,103.9999966400008,0.0,140095,264001.0,4502.427032967032,1.8298129407071972
249,130446,10000,110,Canasta 5,5,122.12463856567534,0.0,140095,264001.0,4502.427032967032,3.374105053076616
250,97557,10000,100,Canasta 2,2,76.74012903225807,0.0,161066,100640.0,2452.426153846152,1.8298129407071972
251,97558,10000,100,Canasta 2,2,132.0,0.0,161066,100640.0,2452.426153846152,1.8298129407071972
252,97678,10000,100,Canasta 2,2,126.61538461538461,0.35836917812098645,161066,100640.0,2452.426153846152,1.8298129407071972
253,160997,10000,110,Canasta 4,4,137.51724137931035,0.0,161066,100640.0,2452.426153846152,3.1160502391921283
