165675|N|134433|2024-01-04|2024-01-05|0.0|0.0|1|OXXO|253472
165675|N|134433|2024-01-04|2024-01-05|0.0|0.0|1|OXXO|253473
162800|N|145444|2024-01-04|2024-01-05|-293.73|0.0|1|OXXO|253477
162800|N|145444|2024-01-04|2024-01-05|0.0|0.0|1|OXXO|253478
169875|N|163049|2024-01-05|2024-01-06|-145.0|0.0|1|OXXO|253633
169875|N|163049|2024-01-05|2024-01-06|0.0|0.0|1|OXXO|253644
165592|N|131872|2024-01-08|2024-01-09|-144.99|0.0|1|PAYCASH|253868
165675|N|134433|2024-01-10|2024-01-11|0.0|0.0|1|OXXO|254187
165592|N|131872|2024-01-12|2024-01-12|0.0|0.0|1|PAYCASH|254527
167375|N|147223|2024-01-13|2024-01-15|-232.0|0.0|1|OXXO|254726
172651|N|140992|2024-01-14|2024-01-15|-175.0|0.0|1|OXXO|254833
167911|N|104136|2024-01-15|2024-01-15|-145.0|0.0|1|PAYCASH|254843
168620|N|108970|2024-01-15|2024-01-15|-210.0|0.0|1|BANCOMER|254869
172443|N|154278|2024-01-15|2024-01-15|-145.0|0.0|1|PAYCASH|254904
171568|N|127546|2024-01-15|2024-01-15|-145.0|0.0|1|PAYCASH|254907
166857|N|148087|2024-01-15|2024-01-15|-206.0|0.0|1|PAYCASH|254944
170128|N|143344|2024-01-15|2024-01-16|-145.0|0.0|1|OXXO|255132
171556|N|151440|2024-01-15|2024-01-15|-174.0|0.0|1|PAYCASH|254953
170251|N|137848|2024-01-16|2024-01-16|-145.0|0.0|1|PAYCASH|255169
169875|N|163049|2024-01-16|2024-01-16|0.0|0.0|1|BANCOMER|255192
46684|N|46684|2024-01-16|2024-01-16|-742.84|-35.0|1|BANCOMER|255257
8408|N|8408|2024-01-17|2024-01-18|-524.97|-35.0|1|BANCOMER|255555
5846|N|5846|2024-01-17|2024-01-17|-1492.96|-45.0|1|PAYCASH|255519
166945|N|134308|2024-01-18|2024-01-18|-146.0|0.0|1|BANCOMER|255690
167375|N|147223|2024-01-18|2024-01-19|0.0|0.0|1|OXXO|255807
2036|N|2036|2024-01-18|2024-01-19|-45.0|0.0|1|BANCOMER|255755
175030|N|116390|2024-01-19|2024-01-22|-58.0|0.0|1|OXXO|256041
167375|N|147223|2024-01-19|2024-01-20|0.0|0.0|1|OXXO|255959
174045|N|173665|2024-01-20|2024-01-22|-145.0|0.0|1|OXXO|256045
170789|N|150578|2024-01-20|2024-01-22|-117.0|0.0|1|OXXO|256038
173689|N|146323|2024-01-20|2024-01-20|0.0|0.0|1|PAYCASH|256008
166719|N|109322|2024-01-21|2024-01-21|-208.0|0.0|1|PAYCASH|256021
77889|N|77889|2024-01-21|2024-01-21|0.0|0.0|1|PAYCASH|256025
8994|N|8994|2024-01-21|2024-01-22|-270.0|-40.0|1|BANCOMER|256054
172990|N|172286|2024-01-22|2024-01-22|-145.0|0.0|1|PAYCASH|256029
39115|N|39115|2024-01-22|2024-01-22|-40.0|0.0|1|RENOVACION ANT|256069
39115|N|39115|2024-01-22|2024-01-22|0.0|0.0|1|REMANENTE|256070
77889|N|77889|2024-01-22|2024-01-22|-30.86|0.0|1|PAYCASH|256079
165683|N|130209|2024-01-22|2024-01-22|0.0|0.0|1|REFINANCIADO|256080
167205|N|146105|2024-01-22|2024-01-22|-145.0|0.0|1|PAYCASH|256085
174959|N|120239|2024-01-22|2024-01-22|-58.0|0.0|1|PAYCASH|256106
14188|N|14188|2024-01-22|2024-01-22|0.0|0.0|1|REMANENTE|256104
14188|N|14188|2024-01-22|2024-01-22|-90.0|0.0|1|RENOVACION ANT|256103
165675|N|134433|2024-01-22|2024-01-22|0.0|0.0|1|PAYCASH|256109
174618|N|174257|2024-01-22|2024-01-22|-145.0|0.0|1|PAYCASH|256108
166668|N|156038|2024-01-22|2024-01-22|-174.0|0.0|1|BANCOMER|256129
174662|N|110859|2024-01-22|2024-01-22|-147.0|0.0|1|PAYCASH|256112
170864|N|170622|2024-01-22|2024-01-22|-145.0|0.0|1|BANCOMER|256126
171098|N|124152|2024-01-22|2024-01-22|-145.0|0.0|1|BANCOMER|256123
172315|N|159941|2024-01-22|2024-01-22|-203.0|0.0|1|BANCOMER|256118
166097|N|120188|2024-01-22|2024-01-22|-148.0|0.0|1|PAYCASH|256140
168786|N|112961|2024-01-22|2024-01-22|-174.0|0.0|1|GARANTIA|256136
168786|N|112961|2024-01-22|2024-01-22|0.0|0.0|1|REFINANCIADO|256137
166668|N|156038|2024-01-22|2024-01-22|-174.0|0.0|1|GARANTIA|256144
166751|N|155389|2024-01-22|2024-01-22|-174.0|0.0|1|GARANTIA|256145
166857|N|148087|2024-01-22|2024-01-22|-206.0|0.0|1|GARANTIA|256146
166945|N|134308|2024-01-22|2024-01-22|-146.0|0.0|1|GARANTIA|256147
