Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
178631,N,126189,2024-06-21,2024-06-22,-574.0,0.0,0.0,PAG,OXXO,283464
191058,N,113818,2024-06-23,2024-06-24,0.0,-2318.97,-371.03,PAG,BANCOMER,283567
182769,N,122990,2024-06-24,2024-06-25,-7121.96,-2481.07,-396.97,PAG,OXXO,283794
182769,N,122990,2024-06-24,2024-06-25,-9986.25,0.0,0.0,PAG,OXXO,283850
191058,N,113818,2024-06-24,2024-06-25,-8784.36,-1047.97,-167.67,PAG,OXXO,283832
191058,N,113818,2024-06-24,2024-06-25,-1019.0,0.0,0.0,PAG,OXXO,283833
188887,N,176865,2024-06-24,2024-06-24,-6234.85,-1557.89,-249.26,PAG,PAYCASH,283686
191787,N,179799,2024-06-24,2024-06-25,-2263.47,-1234.08,-197.45,PAG,OXXO,283813
184703,N,184206,2024-06-24,2024-06-25,-8012.69,-1708.11,-273.3,PAG,OXXO,283807
184703,N,184206,2024-06-24,2024-06-25,-89.9,0.0,0.0,PAG,OXXO,283808
183649,N,130165,2024-06-24,2024-06-24,-6494.63,-430.81,-68.93,PAG,PAYCASH,283691
188887,N,176865,2024-06-24,2024-06-24,-1127.0,0.0,0.0,PAG,PAYCASH,283698
184149,N,104932,2024-06-24,2024-06-25,-3679.42,-450.5,-72.08,PAG,OXXO,283848
180242,N,150486,2024-06-24,2024-06-25,-9188.05,-699.96,-111.99,PAG,OXXO,283830
188365,N,147785,2024-06-24,2024-06-25,0.0,-862.07,-137.93,PAG,OXXO,283811
187000,N,154896,2024-06-24,2024-06-25,-3727.98,-802.6,-128.42,PAG,OXXO,283849
188528,N,188267,2024-06-25,2024-06-25,-3535.01,-5573.27,-891.72,PAG,PAYCASH,283864
188528,N,188267,2024-06-25,2024-06-25,-15828.0,0.0,0.0,PAG,PAYCASH,283866
191800,N,130992,2024-06-25,2024-06-25,-7843.91,-2631.97,-421.12,PAG,PAYCASH,283867
182100,N,132020,2024-06-25,2024-06-25,-10891.1,-1037.84,-166.06,PAG,BANCOMER,283877
189040,N,138470,2024-06-25,2024-06-25,-818.61,-1527.06,-244.33,PAG,BANCOMER,283874
191661,N,178992,2024-06-25,2024-06-25,-3076.82,-1870.84,-299.34,PAG,PAYCASH,283914
184291,N,132452,2024-06-25,2024-06-25,-3044.16,-621.41,-99.43,PAG,BANCOMER,283873
191661,N,178992,2024-06-25,2024-06-25,-2291.0,0.0,0.0,PAG,PAYCASH,283915
183649,N,130165,2024-06-25,2024-06-25,-2333.22,-111.88,-17.9,PAG,GARANTIA,283911
192441,N,154100,2024-06-25,2024-06-25,-2872.75,-1513.15,-242.1,PAG,PAYCASH,283920
180282,N,149906,2024-06-25,2024-06-25,-3825.0,0.0,0.0,PAG,BANCOMER,283932
191492,N,102775,2024-06-25,2024-06-25,-4927.45,-3363.41,-538.14,PAG,PAYCASH,283945
191492,N,102775,2024-06-25,2024-06-25,-7778.0,0.0,0.0,PAG,PAYCASH,283946
