Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
191582,N,191582_1,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_2,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_3,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_4,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_5,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_6,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_7,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_8,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_9,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_10,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_11,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_12,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_13,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_14,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_15,2024-10-15,5374.995625,955.168125,152.83625,FAC
191582,N,191582_16,2024-10-15,5374.995625,955.168125,152.83625,FAC
192246,N,192246_1,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_2,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_3,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_4,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_5,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_6,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_7,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_8,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_9,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_10,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_11,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_12,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_13,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_14,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_15,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192246,N,192246_16,2024-10-15,7124.994375,1167.24375,186.761875,FAC
192860,N,192860_1,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_2,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_3,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_4,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_5,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_6,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_7,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_8,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_9,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_10,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_11,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_12,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_13,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_14,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_15,2024-10-15,3812.49625,540.09875,86.405,FAC
192860,N,192860_16,2024-10-15,3812.49625,540.09875,86.405,FAC
193403,N,193403_1,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_2,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_3,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_4,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_5,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_6,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_7,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_8,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_9,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_10,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_11,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_12,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_13,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_14,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_15,2024-10-15,4562.496875,909.063125,145.44,FAC
193403,N,193403_16,2024-10-15,4562.496875,909.063125,145.44,FAC
