Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
186172,N,135039,2024-05-24,2024-05-25,0.0,0.0,1,BANCOMER,277626
181728,N,151678,2024-05-24,2024-05-25,0.0,0.0,1,PAYCASH,277705
184103,N,142542,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277679
176883,N,157407,2024-05-24,2024-05-24,-174.0,0.0,1,GARANTIA,277475
183377,N,105580,2024-05-24,2024-05-25,-180.0,0.0,1,OXXO,277683
177151,N,123021,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277665
180488,N,108501,2024-05-24,2024-05-24,-99.96,0.0,1,PAYCASH,277530
183558,N,183552,2024-05-24,2024-05-24,-180.0,0.0,1,BANCOMER,277551
179030,N,157534,2024-05-24,2024-05-24,-58.0,0.0,1,BANCOMER,277549
185296,N,156091,2024-05-24,2024-05-25,-108.0,0.0,1,OXXO,277692
179475,N,169333,2024-05-24,2024-05-24,0.0,0.0,1,PAYCASH,277563
179979,N,142227,2024-05-24,2024-05-24,-237.0,0.0,1,BANCOMER,277601
177228,N,137245,2024-05-24,2024-05-25,-148.0,0.0,1,OXXO,277676
181728,N,151678,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277671
184177,N,144368,2024-05-24,2024-05-24,-144.0,0.0,1,PAYCASH,277576
187518,N,156038,2024-05-24,2024-05-24,-218.0,0.0,1,PAYCASH,277578
181671,N,149962,2024-05-24,2024-05-24,-4.83,0.0,1,BANCOMER,277588
184695,N,106868,2024-05-24,2024-05-24,-252.0,0.0,1,PAYCASH,277583
182539,N,182372,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277662
182539,N,182372,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277703
177515,N,176947,2024-05-24,2024-05-24,-233.0,0.0,1,PAYCASH,277608
185806,N,99908,2024-05-24,2024-05-25,0.0,0.0,1,OXXO,277684
177353,N,176988,2024-05-24,2024-05-25,-174.0,0.0,1,OXXO,277690
183881,N,145452,2024-05-24,2024-05-25,-252.0,0.0,1,BANCOMER,277625
187098,N,107986,2024-05-24,2024-05-25,0.0,0.0,1,BANCOMER,277622
