id_distribuidor,importe_depositado,marginal
126023,56450.0,56450.0
126057,3100.0,3100.0
126122,1226.0,1226.0
126146,4703.0,1608.4876923076922
126181,2480.0,-1311.7430769230768
126189,3080.0,-229.67650000000003
126191,3020.0,-1944.4992307692319
126251,3581.0,881.5646153846155
126255,2130.0,-1661.7430769230768
126400,675.0,-1911.2661538461539
126433,3500.0,3500.0
126473,7750.0,7750.0
126595,1417.0,1417.0
126597,1617.0,1617.0
126656,8501.0,-8698.556923076925
126668,10184.0,828.4024102564108
126693,4243.0,4243.0
126793,72330.61,72330.61
126844,4500.0,4500.0
126951,2090.0,-4914.993846153846
126953,2436.0,2436.0
127017,3392.0,3392.0
127023,9648.0,-7536.3615384615405
127027,4542.0,-6126.183076923078
127034,549.0,-2953.496923076923
127126,3000.0,3000.0
127162,1961.0,194.49969230769238
127183,24500.0,24500.0
127241,17000.0,17000.0
127320,28797.0,-2254.263076923078
127333,3403.0,-10812.772307692308
127413,3553.0,404.02615384615365
127416,7026.0,-146.62461538461503
127594,26361.02,26361.02
127835,1130.0,1130.0
127892,88124.52,88124.52
128059,750.0,750.0
128106,5000.0,5000.0
128116,13403.0,2734.8169230769236
128129,700.0,700.0
128283,25835.0,3426.367692307693
128362,7.0,7.0
128506,22000.0,22000.0
128583,5900.0,5900.0
128621,3575.0,3575.0
128664,25587.05,25587.05
128756,80279.11,80279.11
128820,4200.0,4200.0
128841,2968.0,2968.0
128907,7000.0,7000.0
129080,112312.03,112312.03
129109,8813.01,8813.01
129160,2000.0,2000.0
129232,2850.0,2850.0
129276,4042.0,4042.0
129343,7015.0,7015.0
129443,14650.0,14650.0
129492,14452.0,2268.469230769233
129503,26.0,26.0
129593,18597.0,18597.0
129608,3031.0,3031.0
129626,4818.0,4818.0
129638,1720.0,1720.0
129644,23890.0,23890.0
129653,2218.0,2218.0
129676,6654.0,6654.0
129777,27854.0,27854.0
129794,6387.0,6387.0
129845,10376.0,1913.0215384615367
129850,44751.0,4871.639999999999
129881,43824.0,43824.0
129904,244489.21000000002,244489.21000000002
129912,19301.0,19301.0
129922,16616.0,16616.0
129929,48392.0,2497.54814102564
129991,19957.0,19957.0
130011,30384.0,30384.0
130049,18373.0,18373.0
130057,31030.0,31030.0
130077,6186.0,-2723.624615384615
130078,7868.0,7868.0
130082,13543.0,2059.6015384615384
130088,32745.0,-6813.446153846155
130101,19652.0,2266.194918353576
130150,14397.0,14397.0
130165,16951.0,2339.6434065934063
130170,14982.0,-6989.835317725752
130193,53376.0,17259.60461538462
130194,12567.0,12567.0
130218,14895.0,14895.0
130236,3546.0,685.1018357487919
130251,6561.0,6561.0
130260,7153.0,7153.0
130273,11454.0,11454.0
130298,9237.0,9237.0
130309,21876.0,21876.0
130316,35007.0,35007.0
130335,338761.5,338761.5
130355,25998.0,25998.0
130374,17925.0,17925.0
130384,8976.0,8976.0
130392,81103.0,6228.217564312115
130411,10649.0,10649.0
130431,19086.0,19086.0
130446,8940.0,1935.0061538461541
130452,7485.0,7485.0
130465,40989.0,40989.0
130482,29762.0,29762.0
130489,23232.0,23232.0
130500,24999.0,24999.0
130507,38680.0,38680.0
130522,10052.0,10052.0
130530,24729.0,24729.0
130536,23530.0,23530.0
130543,11492.0,11492.0
130590,24519.0,24519.0
130609,69272.0,69272.0
130616,40409.0,40409.0
130632,38448.0,38448.0
130664,4500.0,4500.0
130672,40550.0,40550.0
130684,10595.0,10595.0
130713,13796.0,13796.0
130769,27843.0,1393.4646153846152
130771,4363.0,4363.0
130807,12480.0,12480.0
130869,10119.0,767.2613186813178
130884,27968.0,27968.0
130927,55972.0,55972.0
130941,46400.0,46400.0
130962,1905.0,1905.0
130966,36648.0,36648.0
131031,22550.0,22550.0
131095,21912.0,21912.0
131113,2453.0,-3877.4861538461537
131114,11492.0,11492.0
131124,13753.0,13753.0
131143,27530.0,27530.0
131172,8344.0,1550.1625418060194
131230,10138.0,10138.0
131242,14890.0,14890.0
131270,17062.0,17062.0
131277,28405.0,28405.0
131294,15228.0,15228.0
131316,58665.0,58665.0
131330,51601.0,51601.0
131348,41130.0,41130.0
131383,16902.0,16902.0
131397,12560.0,12560.0
131407,11715.0,11715.0
131422,8220.0,8220.0
131439,12985.0,12985.0
131462,46470.0,46470.0
131479,8004.0,-1732.1676923076939
131486,12090.0,12090.0
131496,331503.39,331503.39
131523,48047.0,48047.0
131539,106485.0,106485.0
131558,31719.0,31719.0
131579,73296.95,73296.95
131621,42970.0,42970.0
131647,6809.0,-517.378461538462
131650,24354.0,24354.0
131671,45960.0,45960.0
131681,26651.0,26651.0
131704,95160.0,95160.0
131716,63540.0,63540.0
131742,31566.0,31566.0
131756,22160.0,22160.0
131773,36909.0,36909.0
131789,10530.0,10530.0
131797,13317.0,13317.0
131818,7273.0,7273.0
131826,17465.0,17465.0
131837,57352.0,57352.0
131860,11597.0,11597.0
131872,8154.0,1406.1138461538458
131882,20398.0,20398.0
131893,55245.0,55245.0
131920,38529.0,38529.0
131933,16320.0,16320.0
131959,40761.0,40761.0
131967,9461.0,4043.3600000000006
131969,16765.0,9103.36
131970,16625.0,1091.089230769232
131986,45040.0,45040.0
132020,2382.0,386.1632388663968
132029,21071.0,9491.186153846154
132045,186010.0,186010.0
132086,575.0,575.0
132087,11832.0,11832.0
132108,17634.0,17634.0
132120,3590.0,344.61076923076917
132142,11320.0,11320.0
132150,56645.0,8142.441538461535
132164,35336.0,6012.890769230769
132168,91622.0,91622.0
132196,128227.0,128227.0
132219,84714.0,84714.0
132228,124117.0,124117.0
132251,28390.0,28390.0
132266,136573.39,136573.39
132354,43596.0,43596.0
132361,518383.64,518383.64
132382,12151.0,12151.0
132394,14538.0,14538.0
132397,27484.0,27484.0
132425,117270.0,117270.0
132466,59348.0,59348.0
132476,12206.0,12206.0
132482,7413.0,7413.0
132494,24864.0,24864.0
132513,12200.0,12200.0
132519,48882.0,48882.0
132530,42303.0,42303.0
132538,59682.0,59682.0
132547,20979.0,20979.0
132569,19263.0,19263.0
132577,33800.0,33800.0
132601,124394.0,124394.0
132612,101275.0,101275.0
132632,81508.0,81508.0
132651,10800.0,10800.0
132666,12551.0,12551.0
132679,15497.0,15497.0
132694,17435.0,17435.0
132716,14115.0,3125.4323076923065
132724,35252.0,35252.0
132735,43444.0,43444.0
132743,19838.0,19838.0
132784,27582.0,27582.0
132792,16059.1,5501.952307692309
132794,4697.0,1033.810769230769
132814,77630.0,77630.0
132827,49978.0,49978.0
132835,77512.0,77512.0
132888,52266.0,52266.0
132900,47166.0,47166.0
132906,45652.0,45652.0
132927,21389.0,8890.12923076923
132943,86618.0,86618.0
132979,14665.0,14665.0
132997,56394.0,56394.0
133007,19767.0,19767.0
133024,15577.0,15577.0
133041,25352.0,25352.0
133067,56224.0,56224.0
133101,56498.0,56498.0
133107,4613.0,1110.503076923077
133112,24904.0,24904.0
133150,69950.0,69950.0
133171,30506.0,30506.0
133181,48615.0,48615.0
133191,81234.0,81234.0
133216,4456.0,4456.0
133237,76823.0,76823.0
133265,10462.0,853.786153846153
133276,58516.0,58516.0
133285,10606.0,10606.0
133297,124942.0,124942.0
133321,48790.0,48790.0
133335,28784.0,28784.0
133337,311851.46,311851.46
133357,78953.0,78953.0
133370,22787.0,22787.0
133377,44180.0,44180.0
133425,35309.0,35309.0
133437,45302.0,45302.0
133456,45752.0,45752.0
133464,32764.0,32764.0
133470,16860.0,16860.0
133489,32040.0,32040.0
133495,5140.0,-836.3584615384616
133502,24774.0,24774.0
133512,7069.0,7069.0
133521,27521.0,27521.0
133546,18768.0,18768.0
133552,119152.0,119152.0
133564,39042.0,39042.0
133590,66938.0,66938.0
133600,6128.99,-8281.29
133616,57396.0,57396.0
133634,20839.52,20839.52
133644,30480.010000000002,30480.010000000002
133671,2814.0,2814.0
133754,6953.0,1247.4215384615381
133770,124296.0,124296.0
133785,149429.0,149429.0
133805,17070.0,17070.0
133840,156888.0,156888.0
133862,44763.0,44763.0
133872,90632.0,90632.0
133888,19934.0,3168.735384615382
133901,93232.0,93232.0
133923,16571.0,16571.0
133940,85826.0,85826.0
133950,43396.0,43396.0
133959,98782.0,98782.0
133969,48442.0,48442.0
133987,3043.0,-7753.736923076924
134022,40773.0,40773.0
134033,32440.0,32440.0
134046,309739.0,309739.0
134064,37839.0,37839.0
134115,47435.0,47435.0
134135,49663.0,49663.0
134163,30029.0,30029.0
134169,103985.0,-4929.976923076916
134178,88384.0,88384.0
134191,27632.0,27632.0
134203,53082.0,53082.0
134214,33976.0,33976.0
134238,25835.0,25835.0
134244,34048.0,34048.0
134253,135679.0,135679.0
134269,27179.0,27179.0
134276,51961.0,51961.0
134293,47708.0,47708.0
134300,45085.5,45085.5
134330,1000.0,1000.0
134342,21754.0,21754.0
134366,245722.0,245722.0
134385,40496.0,40496.0
134400,34536.0,34536.0
134407,150780.26,150780.26
134422,18548.0,18548.0
134433,4620.0,1117.503076923077
134435,37836.0,37836.0
134455,53084.0,53084.0
134464,108567.0,108567.0
134475,51498.0,51498.0
134483,37911.0,37911.0
134509,31046.0,31046.0
134531,118395.0,118395.0
134567,110859.0,110859.0
134576,111798.0,111798.0
134583,9222.0,1767.0676923076926
134586,60860.0,60860.0
134595,67830.0,67830.0
134611,762.0,-540.9112087912088
134628,37063.0,37063.0
134696,36765.0,36765.0
134711,147813.0,147813.0
134725,39836.0,39836.0
134732,63480.0,63480.0
134739,89783.0,89783.0
134774,49168.0,49168.0
134792,26689.0,26689.0
134800,76697.0,29744.10615384615
134832,134471.0,134471.0
134846,6228.0,-2713.7630769230764
134859,115175.0,115175.0
134877,38149.0,747.0098320592442
134884,131732.0,131732.0
134894,30839.0,30839.0
134901,78040.0,78040.0
134936,62388.0,62388.0
134965,36150.0,36150.0
134974,165944.0,165944.0
134989,3809.0,563.6107692307687
134990,50462.0,50462.0
135005,53047.0,53047.0
135016,70537.0,70537.0
135039,102470.0,-1623.49846153846
135046,64412.0,64412.0
135069,20966.0,20966.0
135086,586395.06,586395.06
135104,318069.71,318069.71
135134,21618.0,21618.0
135154,32850.01,32850.01
135239,174432.7,35659.86466007272
135251,47130.0,47130.0
135286,52768.0,52768.0
135318,53341.0,53341.0
135334,97899.0,97899.0
135351,284916.0,284916.0
135364,57289.0,57289.0
135373,50039.0,50039.0
135388,55040.0,55040.0
135396,176420.0,176420.0
135406,94375.0,94375.0
135426,43131.0,43131.0
135440,45582.0,45582.0
135450,92483.0,92483.0
135470,70677.0,70677.0
135517,28215.0,28215.0
135531,69365.0,69365.0
135545,26192.0,3344.787969230769
135550,1368.0,-2295.189230769231
135555,4465.0,-6042.49076923077
135560,1590.0,-8917.49076923077
135602,121847.0,121847.0
135642,47656.0,47656.0
135656,78816.18,78816.18
135699,99179.0,99179.0
135713,64258.0,64258.0
135732,44485.0,-25351.06214046823
135737,66231.0,66231.0
135755,3060.0,3060.0
135757,1223.0,-6360.486153846154
135772,2024.0,-4083.993846153847
135786,4320.0,4320.0
135792,442830.5,442830.5
135810,8615.0,1867.1138461538458
135815,28277.0,28277.0
135823,14394.0,1259.7861538461548
135838,126594.0,126594.0
135846,81904.0,81904.0
135870,100260.0,100260.0
135898,85118.0,85118.0
135911,80851.0,80851.0
135927,4188.0,910.4723076923083
135945,56541.0,16022.158461538456
135948,42183.0,42183.0
135955,72306.0,72306.0
135962,62429.0,62429.0
135982,79539.0,79539.0
135993,250485.0,250485.0
136007,71876.0,71876.0
136014,53327.0,53327.0
136036,31900.0,31900.0
136042,55253.0,55253.0
136056,31256.0,31256.0
136100,28776.0,28776.0
136113,125554.0,125554.0
136123,76512.0,76512.0
136135,35320.0,35320.0
136151,253980.0,253980.0
136177,56991.0,56991.0
136201,148103.0,148103.0
136238,39732.0,39732.0
136279,17360.0,17360.0
136285,45094.0,45094.0
136311,218127.5,218127.5
136332,126418.0,126418.0
136345,30840.0,30840.0
136354,73002.0,73002.0
136370,56015.0,56015.0
136390,131796.0,131796.0
136403,30805.0,3757.3314615384625
136414,375173.57,375173.57
136427,22837.0,-4331.720000000001
136429,52056.0,52056.0
136451,257550.0,257550.0
136489,72709.0,72709.0
136498,167520.0,167520.0
136505,66408.0,66408.0
136533,343474.13,343474.13
136549,64596.0,64596.0
136561,59040.0,59040.0
136568,45747.0,45747.0
136578,45251.0,45251.0
136586,122070.01,122070.01
136596,115303.0,115303.0
136607,61230.0,61230.0
136613,483614.43,483614.43
136624,69044.0,69044.0
136631,173777.0,173777.0
136640,42366.72,42366.72
136655,26198.0,26198.0
136658,30518.0,30518.0
136672,42827.0,42827.0
136693,50060.0,50060.0
136701,31395.0,31395.0
136708,49992.0,49992.0
136722,35596.0,35596.0
136780,24311.0,1465.1272762675908
136812,94082.0,94082.0
136836,34455.0,34455.0
136859,89256.0,89256.0
136863,30432.0,30432.0
136880,29110.0,29110.0
136928,70494.0,70494.0
136972,143131.0,143131.0
136979,37968.0,37968.0
136991,4842.0,1178.810769230769
136992,39429.23,39429.23
137017,42101.0,42101.0
137086,13490.0,2288.2966243032333
137098,33148.0,33148.0
137115,73853.0,73853.0
137125,226922.0,226922.0
137137,189045.0,189045.0
137146,100999.0,100999.0
137163,85078.0,85078.0
137208,73626.0,73626.0
137215,39616.0,39616.0
137224,35966.0,35966.0
137251,4080.0,706.0569230769224
137256,6753.0,1432.533207977208
137268,4119.0,745.0569230769224
137306,85128.0,85128.0
137317,76009.0,76009.0
137380,71699.0,71699.0
137389,74516.0,74516.0
137404,8229.0,1737.8215384615387
137418,109788.0,109788.0
137457,42414.0,42414.0
137467,327988.0,327988.0
137481,90272.0,90272.0
137489,40408.0,40408.0
137501,46949.0,46949.0
137533,37557.0,37557.0
137539,208599.02,208599.02
137551,43761.0,43761.0
137558,170299.9,170299.9
137592,41327.0,41327.0
137619,20255.0,20255.0
137637,65551.0,65551.0
137651,493456.0,493456.0
137665,5821.0,-1119.7169230769232
137673,57780.0,57780.0
137692,14544.0,-3976.530769230769
137710,35881.0,35881.0
137738,71484.0,71484.0
137755,87472.0,87472.0
137764,5889.0,-14017.970769230771
137767,133539.0,133539.0
137778,171219.0,171219.0
137792,51842.0,51842.0
137809,72932.0,72932.0
137817,115925.0,115925.0
137840,172367.0,172367.0
137852,5122.0,-1915.1323076923081
137853,88634.0,88634.0
137862,32950.0,32950.0
137883,59948.0,59948.0
137908,50973.0,-15094.64307692308
137914,68728.0,68728.0
137920,137865.0,137865.0
137946,117297.0,117297.0
137955,170394.0,170394.0
137972,36225.0,36225.0
137978,53914.0,53914.0
137993,45796.0,45796.0
138004,58439.0,58439.0
138014,68726.0,68726.0
138021,12900.0,12900.0
138030,45181.0,45181.0
138068,24756.0,24756.0
138089,44472.0,44472.0
138112,46064.0,46064.0
138140,82275.0,82275.0
138188,185627.0,185627.0
138218,82324.0,82324.0
138243,53442.0,53442.0
138271,26220.0,-2896.4215384615345
138296,130431.9,130431.9
138310,52321.0,52321.0
138350,56607.0,56607.0
138382,32565.22,32565.22
138388,32640.0,32640.0
138396,357975.0,357975.0
138455,18017.0,-7351.568750000002
138471,7757.0,1507.544615384615
138478,63194.0,63194.0
138500,71919.0,71919.0
138506,79779.0,79779.0
138512,163708.0,163708.0
138520,71801.0,71801.0
138535,59250.0,59250.0
138543,76094.0,76094.0
138558,79844.0,79844.0
138567,98319.0,98319.0
138586,46980.0,46980.0
138592,352133.0,352133.0
138600,187425.0,187425.0
138618,101105.0,101105.0
138625,53844.0,53844.0
138631,60968.0,60968.0
138643,47685.0,47685.0
138683,62780.0,62780.0
138700,47192.0,47192.0
138730,38131.0,38131.0
138745,171141.01,171141.01
138765,77445.0,77445.0
138775,92258.0,92258.0
138786,33855.0,33855.0
138795,141721.01,141721.01
138814,214580.0,214580.0
138831,72162.0,72162.0
138847,79305.0,79305.0
138862,113408.0,113408.0
138904,246421.0,28322.106570164964
138907,16847.0,3331.5969230769224
138908,23796.0,2376.2279598662208
138910,4755.0,1123.9492307692303
138945,46448.0,46448.0
138984,126017.0,126017.0
139004,113170.0,11770.403076923074
139021,105888.0,105888.0
139042,46149.0,46149.0
139066,117348.0,117348.0
139094,87633.0,87633.0
139109,34820.0,34820.0
139115,91280.0,91280.0
139121,186397.0,186397.0
139169,64704.0,64704.0
139192,115200.0,115200.0
139266,199713.0,20373.592307692306
139276,53984.0,53984.0
139295,76796.0,76796.0
139333,112052.0,112052.0
139344,55976.0,55976.0
139352,79102.0,79102.0
139367,46960.0,46960.0
139409,46284.0,-1637.9461538461546
139418,49180.0,-23507.407692307694
139431,29334.0,29334.0
139467,151030.0,151030.0
139480,53186.0,53186.0
139502,11169.0,1774.294197802199
139518,238229.0,28615.367692307686
139530,16093.0,3525.9661538461532
139540,17740.0,17740.0
139595,11832.0,-8309.169128205129
139596,14427.0,2597.073846153846
139628,61264.0,10963.053846153853
139768,17714.0,4007.135384615385
139783,56080.0,10009.82307692308
139820,117361.0,13846.018461538464
139827,6599.0,-3429.290769230769
139836,11365.0,1070.6289551282061
139856,214677.0,-3456.100000000006
139862,47435.0,8768.669230769228
139880,15783.0,50.489230769229835
139916,3856.0,610.6107692307687
139926,130368.0,16276.095384615372
139940,102329.0,16066.515384615384
139963,887.0,-2358.3892307692313
140004,81075.0,10348.479999999996
140017,46288.0,8679.361538461533
140024,148546.0,24276.02461538461
140036,76144.0,13150.74615384615
140047,12370.0,-16576.421538461538
140049,34880.0,6790.59230769231
140069,99392.0,14187.207692307697
140083,98197.0,16893.556923076918
140095,264001.0,31516.98923076922
140108,60400.0,10099.053846153845
140121,10839.0,-246.98307692307753
140138,107086.0,15205.63384615384
140161,28098.0,-5633.564615384617
140168,59790.03,-34386.64384615385
140182,110979.0,17312.669230769214
140231,220794.0,32733.066153846128
140242,206976.0,17059.669230769214
140266,9750.0,-2028.0092307692303
140302,33446.0,6228.332307692308
140304,43579.0,8085.7461538461575
140311,79254.0,13815.941538461542
140340,570.0,-2129.4353846153845
140359,34888.0,6798.59230769231
140368,97158.0,15854.556923076918
140376,171792.0,21738.556923076918
140382,50905.0,9065.592307692306
140439,16310.0,143.89384615384915
140443,141360.0,15304.059999999998
140477,75630.0,11579.053846153845
140495,71362.0,12599.515384615384
140599,75734.0,11683.053846153845
140644,54383.0,8312.823076923072
140667,88390.01,12704.448461538457
140675,80094.0,12540.556923076918
140698,113675.0,16835.592307692306
140719,123616.0,15870.24923076923
140728,46304.0,8695.36153846154
140754,139376.0,16094.284615384619
140798,214804.0,27072.48615384614
140817,19922.0,-5057.170769230772
140828,333872.0,34025.10153846152
140850,248960.0,22024.438461538462
140863,49716.0,7876.592307692306
140870,40875.0,7497.130769230767
140897,171616.0,17331.78769230767
140909,75586.0,10147.941538461535
140918,110896.0,16900.24923076923
140933,104404.4,17812.49538461538
140953,7680.0,1060.6676923076911
140957,13076.0,1496.1861538461526
140958,59702.0,9401.053846153845
140964,139552.0,17327.976923076916
140972,49856.0,9074.284615384619
140985,34924.0,-12956.099999999999
140995,53932.0,9977.207692307697
141002,134130.0,18321.563076923063
141017,59521.0,11006.018461538464
141045,67648.0,11000.900000000001
141056,93952.0,15093.36153846154
141090,97362.0,-2870.595384615386
141110,41026.0,7648.130769230775
141121,78320.0,8651.172307692308
141132,43644.0,8150.74615384615
141140,56520.0,-57322.07846153846
141149,106912.0,16817.59846153845
141159,67213.0,11623.592307692306
141171,56065.0,9994.82307692308
141180,229035.0,21376.0523076923
141196,16966.0,3012.1969230769228
141201,359186.0,34283.906153846125
141225,86000.0,12429.823076923072
141234,35085.0,-61764.647692307684
141247,111024.0,15970.556923076918
141257,109332.0,15665.669230769228
141278,138128.0,16632.24923076923
141285,140736.0,20766.226153846146
141302,50661.0,8821.592307692306
141309,99176.0,-58245.56153846154
141333,51320.0,9480.592307692314
141359,173010.0,23684.829230769217
141372,83600.0,12145.207692307697
141390,132944.0,14950.74615384615
141411,208073.0,25986.36551760591
141414,113152.0,16312.592307692306
141421,100890.0,14627.515384615384
141438,105472.0,15707.018461538464
141452,129056.0,16351.207692307682
141478,43760.0,8266.746153846158
141491,179984.0,20480.75846153847
141513,42400.0,7964.438461538462
141522,127896.0,4693.669230769228
141545,45936.0,6211.976923076923
141553,72787.0,8736.053846153845
141571,2035.0,-4456.178461538461
141590,69152.0,10788.367692307693
141639,52100.0,-14154.023076923084
141658,72068.0,12247.823076923072
141669,42574.0,8138.438461538462
141679,48803.0,9078.976923076923
141685,173041.0,20542.75230769231
141708,4440.0,-2891.2147236467245
141709,3030.0,-183.25076923076904
141714,55712.0,10370.095384615386
141728,77488.0,9206.284615384604
141735,52122.0,7109.515384615384
141761,270184.0,25735.953846153832
141790,56550.0,-8148.484615384623
141825,29324.0,-880.7923076923034
141856,42524.0,8088.438461538462
141882,63584.51,11168.17923076923
141912,37120.0,6915.207692307697
141918,165952.0,-25738.186153846123
141927,60034.0,10790.746153846158
141936,34040.0,-46091.869230769225
141943,54211.0,9198.515384615384
141958,46314.0,6589.976923076923
141967,146402.0,22461.444615384607
141975,96447.0,16201.24923076923
141989,51392.0,9552.592307692306
142003,23505.03,4964.114615384613
142009,29526.0,-72017.4076923077
142016,40475.0,-5487.519999999997
142023,98387.0,-7019.561538461538
142063,30474.0,-2870.526421404684
142110,169712.0,21444.52153846153
142152,5502.0,-131.56573626373665
142251,19641.0,2243.192307692305
142265,62665.0,11705.213846153842
142296,186512.0,25621.646153846144
142329,109033.77,12342.82475457876
142379,98867.0,15118.75230769231
142388,337024.0,32218.059999999998
142399,82000.0,15174.829230769232
142414,2957.0,-834.7430769230768
142436,67360.0,12169.444615384615
142494,1210.0,-1234.8046153846158
142496,107950.0,-15807.586153846161
142507,2249.0,-1253.496923076923
142508,26205.0,-11684.589230769234
142520,209440.0,24153.290769230778
142529,20314.0,-21404.43076923077
142539,16274.0,2052.207692307691
142561,131728.5,19422.560000000012
142574,881.0,-5721.412131868132
142579,115771.0,-53061.4323076923
142602,6088.0,-788.4400000000005
142610,14275.0,-15620.236923076925
142617,178752.0,17792.21384615384
142629,169632.0,19249.136923076905
142643,4909.0,1117.2569230769232
142652,77712.0,12273.941538461535
142665,110768.0,16442.82923076923
142676,35016.0,2465.1742307692293
142677,51748.0,-4842.022307692307
142691,132820.0,17011.563076923077
142703,140528.0,20818.213846153856
142716,66230.0,12097.136923076927
142743,162544.0,23795.75230769231
142756,19101.0,-7344.423076923078
142767,87232.0,16176.060000000012
142780,116429.01,11197.49615384615
142790,66540.0,12407.13692307692
142801,401492.0,31178.569230769237
142834,114480.0,14866.367692307686
142850,181136.0,18060.829230769217
142899,91234.0,2874.4600000000064
142918,72976.0,13554.675384615388
142930,103264.0,17400.367692307686
142936,29015.0,2648.835384615384
142944,11961.0,-13160.728093645484
142949,84108.0,14109.75230769231
142960,96128.0,15223.409230769234
142992,234576.0,28135.444615384593
143003,31407.0,2744.859999999997
143004,4669.0,1005.810769230769
143008,55290.0,11734.060000000005
143017,56352.0,10680.675384615388
143044,45969.0,4922.335974358975
143048,10204.0,345.2853424908408
143056,387872.0,36198.17846153845
143088,255952.0,25513.941538461513
143109,308672.0,26875.303076923068
143146,193364.0,20769.598461538466
143164,14102.0,1386.1797543632838
143190,86848.0,14734.3676923077
143216,144049.0,21166.136923076905
143228,228336.0,25068.5215384615
143247,57648.0,10918.983076923076
143255,1846.0,-1817.189230769231
143264,68480.0,8076.260000000002
143274,32497.0,-12609.906153846154
143303,189232.0,21926.059999999998
143351,99831.01,14366.229999999996
143372,48832.0,9506.829230769232
143390,118162.0,17490.675384615388
143400,60704.0,11530.178461538468
143410,129232.0,18313.172307692294
143424,79590.0,14151.941538461542
143433,82979.0,11923.059999999998
143459,219843.0,22921.675384615373
143467,127647.0,15341.059999999998
143478,147392.0,24179.71692307692
143512,73680.0,13929.25538461539
143536,39200.0,7608.095384615386
143550,14901.0,23.273846153846534
143551,45540.0,6214.829230769232
143567,93687.0,12451.681536774617
143583,59286.0,10441.598461538459
143605,148116.0,16043.326153846167
143614,7073.5,-11845.584615384614
143617,4182.0,-17974.98153846154
143619,20512.0,3417.3153846153837
143627,141834.0,-62802.119999999995
143637,55045.0,-621.2646153846217
143638,16003.0,2796.4738461538454
143648,94485.0,9679.059999999998
143669,23182.0,-2235.3553846153845
143674,13211.0,1806.2378461538447
143697,65656.0,5584.981538461536
143714,54992.0,-29728.50307692308
143738,205815.0,25626.196923076932
143764,113408.0,17695.71692307692
143771,105904.0,16139.01846153845
143786,2231.0,2231.0
143819,110503.0,-126051.64307692306
143826,70848.0,12813.787692307698
143852,62832.0,11143.941538461535
143867,79376.0,12880.24923076923
143882,71472.0,10992.983076923076
143891,69552.0,12974.332307692312
143908,170592.0,25896.45076923078
143918,98136.0,-1194.1276923076948
143940,151936.0,16690.24923076923
143963,95472.0,13110.864615384606
144016,1200.0,1200.0
144019,2250.0,2250.0
144021,42078.0,-1895.1152941176479
144022,4212.0,4212.0
144024,53070.0,-1421.3969191984506
144026,5420.0,5420.0
144030,250.0,250.0
144033,14701.0,2864.07846153846
144034,2155.0,-1636.7430769230768
144035,86724.0,-33344.79692307692
144048,58304.0,10846.710769230769
144059,71684.0,-29552.119999999995
144066,127853.0,17991.864615384606
144074,105374.0,17724.403076923074
144082,1941.0,190.44634615384598
144089,114208.0,17039.172307692308
144110,294098.0,33715.136923076905
144129,654669.0,55894.03076923068
144140,61475.0,10515.213846153849
144153,110290.0,18080.21384615384
144179,195472.0,11822.064615384588
144196,106916.0,17151.01846153845
144202,69217.0,-32124.35076923076
144223,13216.0,13216.0
144227,25234.0,25234.0
144229,2500.0,2500.0
144231,1400.0,1400.0
144250,74553.0,11230.326153846152
144256,99484.0,-25401.59692307694
144267,217680.0,22874.059999999998
144275,43358.0,-34087.904615384614
144310,48016.0,9020.24923076923
144319,250075.0,25983.095384615386
144325,149059.0,23332.47999999998
144334,46521.0,5409.864615384613
144366,34615.0,3983.655775641022
144367,5854.0,214.33653675213645
144395,67864.0,10887.479999999996
144420,88992.0,14034.710769230762
144427,23243.0,2841.9461538461546
144448,55732.0,10390.095384615379
144455,72008.0,11858.403076923074
144463,120394.0,17936.710769230776
144473,84235.0,11393.095384615386
144486,75090.0,12825.018461538464
144495,96682.0,16436.24923076923
144509,90224.0,14937.290769230764
144516,41302.0,7594.710769230776
144524,106225.0,16460.01846153845
144535,144420.0,17635.787692307684
144544,9843.0,-13743.058461538461
144552,95856.0,16338.52153846153
144578,349339.0,52926.78271703294
144592,4000.0,4000.0
144600,88565.0,13607.710769230762
144621,55840.0,10498.095384615386
144630,85152.0,15153.75230769231
144640,130202.0,19283.172307692294
144647,130465.0,20603.864615384606
144687,200.0,200.0
144693,900.0,900.0
144704,2080.0,2080.0
144721,34800.0,34800.0
144723,29500.0,29500.0
144725,3950.0,3950.0
144733,132688.0,14035.906153846154
144744,11149.0,11149.0
144760,17518.0,17518.0
144765,1465.0,1465.0
144767,2231.0,2231.0
144769,1050.0,1050.0
144771,3042.0,3042.0
144773,12729.0,12729.0
144818,128956.0,18037.172307692308
144828,74320.99,13113.700769230774
144855,6674.0,6674.0
144857,4014.0,4014.0
144859,4797.0,4797.0
144861,4797.0,4797.0
144863,6396.0,6396.0
144867,4014.0,4014.0
144869,545.0,545.0
144896,625.0,625.0
144908,13576.0,13576.0
144926,6650.0,6650.0
144952,14500.0,14500.0
145020,3050.0,3050.0
145089,129536.0,15114.675384615388
145114,850.0,850.0
145125,201895.0,23682.71692307692
145134,66648.0,11786.864615384613
145176,6795.0,-5030.167692307692
145180,123246.0,-4517.376923076925
145195,14201.0,2139.109230769229
145224,173585.0,21086.75230769228
145249,210386.0,23313.326153846167
145317,147831.0,8938.73692307691
145337,25390.0,-31196.815384615395
145379,22421.0,-52349.770769230774
145425,17400.0,-131886.09384615385
145467,57536.0,10078.710769230769
145495,161828.0,25923.409230769234
