Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
177841,N,150323,2024-04-08,2024-04-08,-147.0,0.0,1,PAYCASH,268948
83730,N,83730,2024-04-15,2024-04-16,-168.0,-25.0,1,BANCOMER,270310
181102,N,161889,2024-04-15,2024-04-15,-261.0,0.0,1,BANCOMER,270002
177279,N,149334,2024-04-15,2024-04-15,-233.97,0.0,1,PAYCASH,270131
180694,N,126103,2024-04-15,2024-04-15,-174.0,0.0,1,PAYCASH,270143
177685,N,108457,2024-04-15,2024-04-15,-210.0,0.0,1,BANCOMER,270153
174079,N,121367,2024-04-15,2024-04-15,-58.0,0.0,1,BANCOMER,270223
176899,N,159024,2024-04-15,2024-04-15,-206.0,0.0,1,PAYCASH,270149
174685,N,100481,2024-04-16,2024-04-17,-132.66,0.0,1,BANCOMER,270620
174685,N,100481,2024-04-16,2024-04-17,0.0,0.0,1,BANCOMER,270658
179423,N,169575,2024-04-16,2024-04-16,-145.0,0.0,1,PAYCASH,270361
171152,N,119935,2024-04-16,2024-04-17,-180.0,0.0,1,OXXO,270698
53826,N,53826,2024-04-16,2024-04-16,-413.99,-35.0,1,PAYCASH,270488
174914,N,106868,2024-04-16,2024-04-16,-203.0,0.0,1,PAYCASH,270579
176081,N,175813,2024-04-16,2024-04-17,-146.0,0.0,1,OXXO,270712
177841,N,150323,2024-04-17,2024-04-17,-117.0,0.0,1,PAYCASH,270595
177841,N,150323,2024-04-19,2024-04-19,0.0,0.0,1,BANCOMER,271195
184193,N,124103,2024-04-19,2024-04-19,0.0,0.0,1,BANCOMER,271198
176081,N,175813,2024-04-19,2024-04-19,0.0,0.0,1,BANCOMER,271194
174914,N,106868,2024-04-20,2024-04-22,-203.0,0.0,1,PAYCASH,271341
143044,N,143044,2024-04-20,2024-04-22,-100.0,-32.0,1,BANCOMER,271386
184243,N,116809,2024-04-20,2024-04-22,-72.0,0.0,1,BANCOMER,271385
177727,N,115652,2024-04-20,2024-04-22,-148.0,0.0,1,OXXO,271346
176472,N,105608,2024-04-20,2024-04-22,-146.0,0.0,1,BANCOMER,271383
175553,N,155452,2024-04-20,2024-04-22,0.0,0.0,1,OXXO,271355
175553,N,155452,2024-04-20,2024-04-22,-177.0,0.0,1,OXXO,271356
99917,N,99917,2024-04-20,2024-04-22,-57.0,-32.0,1,BANCOMER,271378
184149,N,104518,2024-04-21,2024-04-22,-74.0,0.0,1,OXXO,271391
178070,N,142676,2024-04-21,2024-04-22,-145.0,0.0,1,BANCOMER,271370
86466,N,86466,2024-04-22,2024-04-22,-171.0,-32.0,1,BANCOMER,271368
71670,N,71670,2024-04-22,2024-04-22,-90.0,0.0,1,RENOVACION ANT,271336
71670,N,71670,2024-04-22,2024-04-22,0.0,0.0,1,REMANENTE,271337
177279,N,149334,2024-04-22,2024-04-22,0.0,0.0,1,PAYCASH,271397
175030,N,116387,2024-04-22,2024-04-22,-58.0,0.0,1,BANCOMER,271426
13084,N,13084,2024-04-22,2024-04-22,-45.0,0.0,1,RENOVACION ANT,271392
13084,N,13084,2024-04-22,2024-04-22,0.0,0.0,1,REMANENTE,271393
177279,N,149334,2024-04-22,2024-04-22,0.0,0.0,1,PAYCASH,271398
35175,N,35175,2024-04-22,2024-04-22,-45.0,0.0,1,RENOVACION ANT,271401
35175,N,35175,2024-04-22,2024-04-22,0.0,0.0,1,REMANENTE,271402
4732,N,4732,2024-04-22,2024-04-22,-559.0,-30.0,1,PAYCASH,271413
174811,N,145842,2024-04-22,2024-04-22,-203.0,0.0,1,BANCOMER,271420
180126,N,179606,2024-04-22,2024-04-22,-180.0,0.0,1,PAYCASH,271415
177841,N,150323,2024-04-22,2024-04-22,0.0,0.0,1,REFINANCIADO,271408
180677,N,129839,2024-04-22,2024-04-22,-181.0,0.0,1,PAYCASH,271439
184703,N,184206,2024-04-22,2024-04-22,-5.9,0.0,1,PAYCASH,271441
184703,N,184206,2024-04-22,2024-04-22,-318.1,0.0,1,PAYCASH,271442
177709,N,159151,2024-04-22,2024-04-22,-117.0,0.0,1,BANCOMER,271458
174685,N,100481,2024-04-22,2024-04-22,0.0,0.0,1,PAYCASH,271443
175580,N,101149,2024-04-22,2024-04-22,-87.0,0.0,1,BANCOMER,271455
174079,N,121367,2024-04-22,2024-04-22,-29.0,0.0,1,GARANTIA,271447
174618,N,174255,2024-04-22,2024-04-22,-145.0,0.0,1,PAYCASH,271466
174811,N,145842,2024-04-22,2024-04-22,-203.0,0.0,1,GARANTIA,271474
