Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
191979,N,191979_1,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_2,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_3,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_4,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_5,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_6,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_7,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_8,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_9,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_10,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_11,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_12,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_13,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_14,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_15,2024-10-04,17187.5075,2776.28125,444.21125,FAC
191979,N,191979_16,2024-10-04,17187.5075,2776.28125,444.21125,FAC
192005,N,192005_1,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_2,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_3,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_4,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_5,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_6,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_7,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_8,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_9,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_10,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_11,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_12,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_13,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_14,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_15,2024-10-04,3874.98875,559.496875,89.514375,FAC
192005,N,192005_16,2024-10-04,3874.98875,559.496875,89.514375,FAC
192028,N,192028_1,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_2,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_3,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_4,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_5,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_6,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_7,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_8,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_9,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_10,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_11,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_12,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_13,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_14,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_15,2024-10-04,3187.50375,766.819375,122.676875,FAC
192028,N,192028_16,2024-10-04,3187.50375,766.819375,122.676875,FAC
192535,N,192535_1,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_2,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_3,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_4,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_5,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_6,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_7,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_8,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_9,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_10,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_11,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_12,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_13,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_14,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_15,2024-10-04,823.796875,176.03875,28.164375,FAC
192535,N,192535_16,2024-10-04,823.796875,176.03875,28.164375,FAC
