Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
184063,N,119778,2024-05-31,2024-05-31,-72.0,0.0,1,PAYCASH,279163
184243,N,116809,2024-05-31,2024-06-01,-72.0,0.0,1,BANCOMER,279302
179931,N,169619,2024-06-05,2024-06-06,-145.0,0.0,1,OXXO,280235
180242,N,150484,2024-06-05,2024-06-06,-212.99,0.0,1,OXXO,280238
186194,N,122647,2024-06-05,2024-06-06,-182.0,0.0,1,OXXO,280240
181329,N,154281,2024-06-05,2024-06-05,-180.0,0.0,1,PAYCASH,280145
184063,N,119778,2024-06-05,2024-06-06,0.0,0.0,1,OXXO,280204
179894,N,151245,2024-06-06,2024-06-07,-173.0,0.0,1,BANCOMER,280363
187881,N,154040,2024-06-06,2024-06-06,0.0,0.0,1,BANCOMER,280319
187279,N,114752,2024-06-06,2024-06-07,-182.0,0.0,1,OXXO,280395
183946,N,173852,2024-06-06,2024-06-06,-181.0,0.0,1,BANCOMER,280309
184103,N,142542,2024-06-06,2024-06-07,-180.0,0.0,1,OXXO,280428
186549,N,134308,2024-06-06,2024-06-06,-181.0,0.0,1,BANCOMER,280307
181444,N,131192,2024-06-06,2024-06-06,-182.0,0.0,1,PAYCASH,280324
186126,N,143674,2024-06-06,2024-06-07,-108.0,0.0,1,OXXO,280403
187311,N,175679,2024-06-06,2024-06-07,-180.0,0.0,1,OXXO,280430
182302,N,151440,2024-06-06,2024-06-06,-182.0,0.0,1,PAYCASH,280342
188668,N,147991,2024-06-06,2024-06-07,-181.0,0.0,1,OXXO,280394
186172,N,135020,2024-06-07,2024-06-08,-182.0,0.0,1,BANCOMER,280526
183697,N,159946,2024-06-07,2024-06-08,-252.0,0.0,1,BANCOMER,280539
183669,N,133683,2024-06-07,2024-06-07,-292.0,0.0,1,BANCOMER,280454
185872,N,134434,2024-06-07,2024-06-08,-37.0,0.0,1,OXXO,280587
189353,N,133497,2024-06-07,2024-06-08,-145.0,0.0,1,OXXO,280574
182937,N,109983,2024-06-07,2024-06-07,-219.0,0.0,1,PAYCASH,280473
182112,N,171060,2024-06-07,2024-06-08,-174.0,0.0,1,OXXO,280562
184030,N,154437,2024-06-07,2024-06-07,-290.0,0.0,1,PAYCASH,280476
183649,N,130165,2024-06-07,2024-06-08,-37.0,0.0,1,OXXO,280581
183318,N,183200,2024-06-07,2024-06-08,-184.0,0.0,1,OXXO,280565
180942,N,127823,2024-06-07,2024-06-07,-152.0,0.0,1,PAYCASH,280482
184622,N,150118,2024-06-07,2024-06-07,-108.0,0.0,1,PAYCASH,280496
180131,N,170620,2024-06-07,2024-06-07,-145.0,0.0,1,PAYCASH,280498
187107,N,114611,2024-06-07,2024-06-07,-219.0,0.0,1,PAYCASH,280500
179746,N,179126,2024-06-07,2024-06-07,-160.0,0.0,1,PAYCASH,280502
187813,N,121896,2024-06-07,2024-06-07,-108.0,0.0,1,PAYCASH,280504
182428,N,130768,2024-06-07,2024-06-07,-182.0,0.0,1,PAYCASH,280514
185806,N,99908,2024-06-07,2024-06-08,-290.99,0.0,1,OXXO,280567
184243,N,116809,2024-06-08,2024-06-08,0.0,0.0,1,PAYCASH,280619
182539,N,124469,2024-06-08,2024-06-10,-366.94,0.0,1,OXXO,280653
183881,N,123311,2024-06-08,2024-06-08,-251.95,0.0,1,PAYCASH,280630
185904,N,155452,2024-06-08,2024-06-08,-219.0,0.0,1,PAYCASH,280631
185330,N,184099,2024-06-10,2024-06-10,-179.98,0.0,1,PAYCASH,280704
184048,N,142761,2024-06-10,2024-06-11,-181.0,0.0,1,OXXO,280894
184770,N,145331,2024-06-11,2024-06-12,0.0,0.0,1,BANCOMER,281051
184770,N,145331,2024-06-11,2024-06-11,-9.97,0.0,1,BANCOMER,280958
189819,N,156216,2024-06-11,2024-06-12,-5.0,0.0,1,OXXO,281116
178445,N,178020,2024-06-12,2024-06-13,0.0,0.0,1,BANCOMER,281289
179699,N,180067,2024-06-12,2024-06-12,-151.99,0.0,1,PAYCASH,281229
183946,N,173852,2024-06-13,2024-06-14,-181.0,0.0,1,BANCOMER,281542
182478,N,182484,2024-06-13,2024-06-14,-181.0,0.0,1,BANCOMER,281558
189819,N,156216,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281369
180131,N,170620,2024-06-13,2024-06-13,0.0,0.0,1,PAYCASH,281489
187311,N,175679,2024-06-13,2024-06-14,0.0,0.0,1,OXXO,281644
189749,N,190271,2024-06-14,2024-06-15,-182.0,0.0,1,BANCOMER,281890
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281853
187784,N,188120,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281884
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,PAYCASH,281825
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281866
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281876
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,PAYCASH,281827
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281878
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281889
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281879
188233,N,188232,2024-06-14,2024-06-14,-217.0,0.0,1,BANCOMER,281568
183377,N,171665,2024-06-14,2024-06-15,-180.0,0.0,1,OXXO,281919
190946,N,148488,2024-06-14,2024-06-14,-180.0,0.0,1,BANCOMER,281717
183558,N,156876,2024-06-14,2024-06-14,-180.0,0.0,1,BANCOMER,281713
182937,N,109983,2024-06-14,2024-06-15,-64.18,0.0,1,OXXO,281997
178445,N,178020,2024-06-14,2024-06-14,-147.0,0.0,1,BANCOMER,281681
186172,N,135020,2024-06-14,2024-06-14,0.0,0.0,1,REFINANCIADO,281726
183318,N,183200,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281943
180242,N,150484,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281991
189390,N,123540,2024-06-14,2024-06-15,-180.0,0.0,1,OXXO,281924
190149,N,101711,2024-06-14,2024-06-15,-218.0,0.0,1,OXXO,281982
184770,N,145331,2024-06-14,2024-06-14,0.0,0.0,1,PAYCASH,281810
182539,N,124469,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281973
182539,N,124469,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281974
185806,N,99908,2024-06-14,2024-06-15,0.0,0.0,1,OXXO,281921
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281910
187784,N,188120,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281909
183881,N,123311,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281905
184770,N,145331,2024-06-14,2024-06-15,0.0,0.0,1,BANCOMER,281904
187784,N,188120,2024-06-15,2024-06-15,-179.98,0.0,1,BANCOMER,281900
184770,N,145331,2024-06-15,2024-06-15,0.0,0.0,1,BANCOMER,281896
182437,N,151722,2024-06-15,2024-06-15,-180.0,0.0,1,GARANTIA,282008
180031,N,131633,2024-06-15,2024-06-15,-252.0,0.0,1,GARANTIA,282017
183476,N,114566,2024-06-15,2024-06-15,-220.0,0.0,1,GARANTIA,282018
178686,N,147827,2024-06-15,2024-06-15,-145.0,0.0,1,GARANTIA,282019
175995,N,175435,2024-06-15,2024-06-15,-146.0,0.0,1,GARANTIA,282021
