184063|N|152232|2024-05-31|2024-05-31|-31.59|-0.35|-0.06|PAG|PAYCASH|279163
184243|N|116809|2024-05-31|2024-06-01|-200.0|-0.86|-0.14|PAG|BANCOMER|279302
179931|N|169619|2024-06-05|2024-06-06|-3436.83|-478.59|-76.58|PAG|OXXO|280235
180242|N|150480|2024-06-05|2024-06-06|-5447.22|-574.82|-91.97|PAG|OXXO|280238
186194|N|122645|2024-06-05|2024-06-06|-5496.24|-1642.9|-262.86|PAG|OXXO|280240
181329|N|154281|2024-06-05|2024-06-05|-2911.4|-438.45|-70.15|PAG|PAYCASH|280145
184063|N|152232|2024-06-05|2024-06-06|-902.39|-447.94|-71.67|PAG|OXXO|280204
179894|N|170973|2024-06-06|2024-06-07|-2383.87|-299.25|-47.88|PAG|BANCOMER|280363
187881|N|174711|2024-06-06|2024-06-06|-1490.02|-956.88|-153.1|PAG|BANCOMER|280319
187279|N|155265|2024-06-06|2024-06-07|-5323.26|-1773.91|-283.83|PAG|OXXO|280395
183946|N|139963|2024-06-06|2024-06-06|-3179.01|-778.44|-124.55|PAG|BANCOMER|280309
184103|N|142542|2024-06-06|2024-06-07|-3389.41|-936.72|-149.87|PAG|OXXO|280428
186549|N|134308|2024-06-06|2024-06-06|-5837.55|-1252.97|-200.48|PAG|BANCOMER|280307
181444|N|100108|2024-06-06|2024-06-06|-4526.16|-874.86|-139.98|PAG|PAYCASH|280324
186126|N|143674|2024-06-06|2024-06-07|-1231.15|-442.97|-70.88|PAG|OXXO|280403
187311|N|175679|2024-06-06|2024-06-07|-2976.99|-1047.42|-167.59|PAG|OXXO|280430
182302|N|151442|2024-06-06|2024-06-06|-8995.21|-1499.82|-239.97|PAG|PAYCASH|280342
188668|N|147991|2024-06-06|2024-06-07|-4384.68|-1737.34|-277.98|PAG|OXXO|280394
186172|N|135039|2024-06-07|2024-06-08|-7609.7|-1253.71|-200.59|PAG|BANCOMER|280526
183697|N|130030|2024-06-07|2024-06-08|-3393.49|-793.54|-126.97|PAG|BANCOMER|280539
183669|N|133690|2024-06-07|2024-06-07|-9886.59|-2008.97|-321.44|PAG|BANCOMER|280454
185872|N|134434|2024-06-07|2024-06-08|-2243.2|-502.41|-80.39|PAG|OXXO|280587
189353|N|133422|2024-06-07|2024-06-08|-2764.89|-1031.13|-164.98|PAG|OXXO|280574
182937|N|142828|2024-06-07|2024-06-07|-8359.65|-1383.06|-221.29|PAG|PAYCASH|280473
182112|N|171060|2024-06-07|2024-06-08|-3850.64|-674.45|-107.91|PAG|OXXO|280562
184030|N|184257|2024-06-07|2024-06-07|-5472.81|-1152.75|-184.44|PAG|PAYCASH|280476
183649|N|130165|2024-06-07|2024-06-08|-1571.72|-276.1|-44.18|PAG|OXXO|280581
183318|N|103868|2024-06-07|2024-06-08|-4188.39|-603.97|-96.64|PAG|OXXO|280565
180942|N|161111|2024-06-07|2024-06-07|-5360.27|-703.22|-112.51|PAG|PAYCASH|280482
184622|N|149778|2024-06-07|2024-06-07|-3180.05|-770.65|-123.3|PAG|PAYCASH|280496
180131|N|170620|2024-06-07|2024-06-07|-3543.51|-393.53|-62.96|PAG|PAYCASH|280498
187107|N|147637|2024-06-07|2024-06-07|-8337.79|-2204.49|-352.72|PAG|PAYCASH|280500
179746|N|130992|2024-06-07|2024-06-07|-8664.45|-550.47|-88.08|PAG|PAYCASH|280502
187813|N|121898|2024-06-07|2024-06-07|-2721.04|-893.93|-143.03|PAG|PAYCASH|280504
182428|N|130986|2024-06-07|2024-06-07|-5799.19|-947.25|-151.56|PAG|PAYCASH|280514
185806|N|109322|2024-06-07|2024-06-08|-5877.1|-1298.2|-207.71|PAG|OXXO|280567
184243|N|116809|2024-06-08|2024-06-08|-780.45|-477.2|-76.35|PAG|PAYCASH|280619
182539|N|124440|2024-06-08|2024-06-10|-3853.0|-672.47|-107.59|PAG|OXXO|280653
183881|N|145452|2024-06-08|2024-06-08|-1044.0|-10.39|-1.66|PAG|PAYCASH|280630
185904|N|104225|2024-06-08|2024-06-08|-8153.28|-2005.79|-320.93|PAG|PAYCASH|280631
185330|N|112951|2024-06-10|2024-06-10|-911.13|-83.53|-13.36|PAG|PAYCASH|280704
184048|N|142763|2024-06-10|2024-06-11|-4419.06|-914.6|-146.34|PAG|OXXO|280894
184770|N|145331|2024-06-11|2024-06-12|0.0|-14.66|-2.34|PAG|BANCOMER|281051
184770|N|145331|2024-06-11|2024-06-11|0.0|-6.06|-0.97|PAG|BANCOMER|280958
189819|N|156213|2024-06-11|2024-06-12|0.0|-12.93|-2.07|PAG|OXXO|281116
178445|N|110278|2024-06-12|2024-06-13|-3000.0|0.0|0.0|PAG|BANCOMER|281289
179699|N|123421|2024-06-12|2024-06-12|-5876.91|-455.26|-72.84|PAG|PAYCASH|281229
183946|N|139963|2024-06-13|2024-06-14|-3268.23|-701.53|-112.24|PAG|BANCOMER|281542
182478|N|182488|2024-06-13|2024-06-14|-3268.25|-708.41|-113.34|PAG|BANCOMER|281558
189819|N|156213|2024-06-13|2024-06-13|0.0|-690.25|-110.44|PAG|BONIFICACION|281369
180131|N|170620|2024-06-13|2024-06-13|-2805.0|0.0|0.0|PAG|PAYCASH|281489
187311|N|175679|2024-06-13|2024-06-14|-1591.37|-179.85|-28.78|PAG|OXXO|281644
189749|N|156616|2024-06-14|2024-06-15|-5217.02|-1519.81|-243.17|PAG|BANCOMER|281890
184770|N|145331|2024-06-14|2024-06-15|-1962.43|-183.25|-29.32|PAG|BANCOMER|281853
187784|N|188120|2024-06-14|2024-06-15|-5.44|-1079.79|-172.77|PAG|BANCOMER|281884
184770|N|145331|2024-06-14|2024-06-15|0.0|-1484.48|-237.52|PAG|PAYCASH|281825
184770|N|145331|2024-06-14|2024-06-15|-2469.0|0.0|0.0|PAG|BANCOMER|281866
184770|N|145331|2024-06-14|2024-06-15|-1988.0|0.0|0.0|PAG|BANCOMER|281876
184770|N|145331|2024-06-14|2024-06-15|-59.95|-2131.94|-341.11|PAG|PAYCASH|281827
184770|N|145331|2024-06-14|2024-06-15|-674.0|0.0|0.0|PAG|BANCOMER|281878
184770|N|145331|2024-06-14|2024-06-15|-1147.0|0.0|0.0|PAG|BANCOMER|281889
184770|N|145331|2024-06-14|2024-06-15|-1940.0|0.0|0.0|PAG|BANCOMER|281879
188233|N|156731|2024-06-14|2024-06-14|-10914.02|-2785.33|-445.65|PAG|BANCOMER|281568
183377|N|105581|2024-06-14|2024-06-15|-2741.61|-758.09|-121.3|PAG|OXXO|281919
190946|N|190939|2024-06-14|2024-06-14|-1517.66|-849.43|-135.91|PAG|BANCOMER|281717
183558|N|156876|2024-06-14|2024-06-14|-3390.28|-385.97|-61.75|PAG|BANCOMER|281713
182937|N|142828|2024-06-14|2024-06-15|-8526.07|-1215.3|-194.45|PAG|OXXO|281997
178445|N|110278|2024-06-14|2024-06-14|-2679.0|0.0|0.0|PAG|BANCOMER|281681
186172|N|135039|2024-06-14|2024-06-14|-13180.81|0.0|0.0|PAG|REFINANCIADO|281726
183318|N|103868|2024-06-14|2024-06-15|-8929.19|-923.11|-147.7|PAG|OXXO|281943
180242|N|150480|2024-06-14|2024-06-15|-8963.17|-893.82|-143.01|PAG|OXXO|281991
