Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
183946,N,151013,2024-05-02,2024-05-02,-2768.5,-1132.33,-181.17,PAG,PAYCASH,273669
183501,N,151561,2024-05-02,2024-05-02,-4035.51,-1375.42,-220.07,PAG,PAYCASH,273672
182058,N,100576,2024-05-02,2024-05-03,-6355.53,-1937.47,-310.0,PAG,OXXO,273805
175887,N,121180,2024-05-03,2024-05-04,-5217.83,-361.35,-57.82,PAG,OXXO,273957
186498,N,106143,2024-05-03,2024-05-03,0.0,-117.97,-18.87,PAG,BONIFICACION,273920
186454,N,164230,2024-05-03,2024-05-03,0.0,-225.55,-36.09,PAG,BONIFICACION,273915
186048,N,111285,2024-05-03,2024-05-03,0.0,-508.91,-81.42,PAG,BONIFICACION,273926
176570,N,121900,2024-05-03,2024-05-03,-2838.26,-317.88,-50.86,PAG,PAYCASH,273832
182112,N,171064,2024-05-03,2024-05-04,-3232.16,-465.29,-74.45,PAG,OXXO,273945
576,N,576,2024-05-03,2024-05-03,-11794.28,-4.1,-0.66,PAG,PAYCASH,273912
41923,N,41923,2024-05-04,2024-05-06,-2050.28,-1077.03,-172.33,PAG,BANCOMER,274121
72627,N,72627,2024-05-04,2024-05-06,-2.64,-428.76,-68.6,PAG,BANCOMER,274117
21204,N,21204,2024-05-04,2024-05-06,-5570.0,0.0,0.0,PAG,OXXO,274083
178295,N,175869,2024-05-04,2024-05-04,-1772.13,-442.13,-70.74,PAG,PAYCASH,274057
8488,N,8488,2024-05-04,2024-05-06,-800.0,0.0,0.0,PAG,BANCOMER,274109
178620,N,148682,2024-05-05,2024-05-06,-822.5,-62.5,-10.0,PAG,OXXO,274126
176472,N,115456,2024-05-06,2024-05-07,-7402.27,-770.46,-123.27,PAG,BANCOMER,274238
182646,N,142329,2024-05-06,2024-05-07,0.0,-86.21,-13.79,PAG,BANCOMER,274246
182646,N,142329,2024-05-06,2024-05-07,0.0,-775.86,-124.14,PAG,BANCOMER,274248
177709,N,122810,2024-05-06,2024-05-07,-4562.56,-647.79,-103.65,PAG,BANCOMER,274234
182646,N,142329,2024-05-06,2024-05-07,-355.47,-150.46,-24.07,PAG,BANCOMER,274250
5846,N,5846,2024-05-06,2024-05-06,-2258.0,0.0,0.0,PAG,BANCOMER,274097
182646,N,142329,2024-05-06,2024-05-06,-3334.8,0.0,0.0,PAG,BANCOMER,274096
182769,N,122987,2024-05-06,2024-05-07,-4658.97,-4604.34,-736.69,PAG,OXXO,274327
182769,N,122987,2024-05-06,2024-05-07,-9986.25,0.0,0.0,PAG,OXXO,274330
182769,N,122987,2024-05-06,2024-05-07,-428.55,-0.2,-0.03,PAG,OXXO,274328
183277,N,143575,2024-05-06,2024-05-06,-5543.02,-1854.29,-296.69,PAG,PAYCASH,274193
184149,N,104932,2024-05-06,2024-05-07,-3152.88,-904.41,-144.71,PAG,OXXO,274281
85623,N,85623,2024-05-06,2024-05-06,-905.08,-497.03,-79.53,PAG,BANCOMER,274205
181860,N,145971,2024-05-06,2024-05-07,-2116.23,-1142.04,-182.73,PAG,OXXO,274311
55850,N,55850,2024-05-06,2024-05-06,-453.42,-988.43,-158.15,PAG,BANCOMER,274197
4732,N,4732,2024-05-06,2024-05-06,-1044.89,-2547.51,-407.6,PAG,PAYCASH,274217
74413,N,74413,2024-05-06,2024-05-06,-818.28,-501.48,-80.24,PAG,PAYCASH,274218
184703,N,184350,2024-05-06,2024-05-07,-6423.69,-3077.94,-492.47,PAG,OXXO,274265
184703,N,184350,2024-05-06,2024-05-07,-89.9,0.0,0.0,PAG,OXXO,274266
177980,N,150250,2024-05-06,2024-05-07,-2500.9,-324.22,-51.88,PAG,OXXO,274305
13309,N,13309,2024-05-06,2024-05-07,-38.36,-397.97,-63.67,PAG,OXXO,274261
180677,N,170059,2024-05-06,2024-05-08,-3158.93,-1067.3,-170.77,PAG,OXXO,274472
176849,N,145993,2024-05-07,2024-05-08,-300.0,0.0,0.0,PAG,BANCOMER,274420
175963,N,136035,2024-05-07,2024-05-08,-11302.0,0.0,0.0,PAG,BANCOMER,274436
182437,N,151689,2024-05-07,2024-05-08,-5360.01,-1770.68,-283.31,PAG,BANCOMER,274430
180663,N,118777,2024-05-07,2024-05-08,-14875.9,-3399.22,-543.88,PAG,PAYCASH,274416
182478,N,152802,2024-05-07,2024-05-08,-2842.55,-1075.39,-172.06,PAG,BANCOMER,274437
176849,N,145993,2024-05-07,2024-05-08,-2831.0,0.0,0.0,PAG,BANCOMER,274419
184291,N,132446,2024-05-07,2024-05-08,-2463.06,-1122.36,-179.58,PAG,BANCOMER,274429
181860,N,145971,2024-05-07,2024-05-07,-1023.0,0.0,0.0,PAG,PAYCASH,274230
175754,N,175334,2024-05-07,2024-05-08,-1697.0,0.0,0.0,PAG,OXXO,274510
186618,N,186621,2024-05-07,2024-05-07,-1856.1,-1049.91,-167.99,PAG,PAYCASH,274258
55850,N,55850,2024-05-07,2024-05-07,-388.91,0.0,0.0,PAG,PAYCASH,274333
177973,N,138470,2024-05-07,2024-05-07,-7334.13,-1349.89,-215.98,PAG,BANCOMER,274365
21372,N,21372,2024-05-07,2024-05-07,-1879.51,0.0,0.0,PAG,RENOVACION ANT,274331
21372,N,21372,2024-05-07,2024-05-07,0.0,-26.28,-4.2,PAG,REMANENTE,274332
179132,N,124922,2024-05-07,2024-05-08,-7039.81,-1492.41,-238.78,PAG,OXXO,274515
177973,N,138470,2024-05-07,2024-05-07,-4836.0,0.0,0.0,PAG,BANCOMER,274364
180031,N,131614,2024-05-07,2024-05-08,-2069.57,-635.72,-101.71,PAG,OXXO,274480
177973,N,138470,2024-05-07,2024-05-07,0.0,-0.01,0.0,PAG,BANCOMER,274363
178309,N,101642,2024-05-07,2024-05-08,-7815.93,-1882.82,-301.25,PAG,OXXO,274512
178309,N,101642,2024-05-07,2024-05-08,-10000.0,0.0,0.0,PAG,OXXO,274517
180742,N,163049,2024-05-07,2024-05-07,-1785.26,-584.26,-93.48,PAG,BANCOMER,274359
183476,N,115084,2024-05-07,2024-05-07,-5094.5,-2740.09,-438.41,PAG,PAYCASH,274338
178620,N,148682,2024-05-07,2024-05-07,0.0,0.0,0.0,PAG,BANCOMER,274358
576,N,576,2024-05-07,2024-05-07,-5603.78,-255.36,-40.86,PAG,PAYCASH,274340
178013,N,156213,2024-05-07,2024-05-08,-6657.42,-792.74,-126.84,PAG,OXXO,274490
184130,N,154927,2024-05-07,2024-05-07,-2923.97,-1019.85,-163.18,PAG,BANCOMER,274345
76537,N,76537,2024-05-07,2024-05-07,-1182.06,0.0,0.0,PAG,RENOVACION ANT,274343
76537,N,76537,2024-05-07,2024-05-07,0.0,-24.09,-3.85,PAG,REMANENTE,274344
176616,N,147495,2024-05-07,2024-05-07,-5772.0,0.0,0.0,PAG,PAYCASH,274378
176616,N,147495,2024-05-07,2024-05-07,-3722.48,-346.16,-55.39,PAG,PAYCASH,274382
177657,N,102776,2024-05-07,2024-05-07,-7983.13,-1738.68,-278.19,PAG,PAYCASH,274394
177657,N,102776,2024-05-07,2024-05-07,-8220.0,0.0,0.0,PAG,PAYCASH,274395
182937,N,110507,2024-05-07,2024-05-08,-7643.49,-1976.15,-316.18,PAG,OXXO,274463
181477,N,161102,2024-05-07,2024-05-07,-8772.07,-1920.63,-307.3,PAG,PAYCASH,274398
8319,N,8319,2024-05-07,2024-05-07,-4096.04,-1362.88,-218.06,PAG,PAYCASH,274401
178754,N,151802,2024-05-07,2024-05-07,-2724.96,-598.31,-95.73,PAG,PAYCASH,274407
176616,N,147495,2024-05-07,2024-05-07,-261.85,-1223.41,-195.74,PAG,PAYCASH,274409
176849,N,145993,2024-05-07,2024-05-07,-829.0,0.0,0.0,PAG,PAYCASH,274411
176012,N,156616,2024-05-07,2024-05-07,-12136.48,-444.41,-71.11,PAG,GARANTIA,274404
176081,N,144024,2024-05-07,2024-05-07,-8680.59,-494.32,-79.09,PAG,GARANTIA,274405
176616,N,147495,2024-05-07,2024-05-08,-5692.64,-41.69,-6.67,PAG,OXXO,274467
177467,N,106655,2024-05-07,2024-05-08,-10601.23,-1052.39,-168.38,PAG,BANCOMER,274558
179192,N,114984,2024-05-08,2024-05-08,-2138.97,-293.99,-47.04,PAG,PAYCASH,274444
175688,N,155513,2024-05-08,2024-05-08,-2715.0,0.0,0.0,PAG,PAYCASH,274520
80196,N,80196,2024-05-08,2024-05-08,-977.59,0.0,0.0,PAG,RENOVACION ANT,274518
80196,N,80196,2024-05-08,2024-05-08,0.0,-66.73,-10.68,PAG,REMANENTE,274519
5728,N,5728,2024-05-08,2024-05-08,-1358.26,0.0,0.0,PAG,RENOVACION ANT,274521
5728,N,5728,2024-05-08,2024-05-08,0.0,-44.54,-7.13,PAG,REMANENTE,274522
175844,N,155390,2024-05-08,2024-05-08,-3211.0,0.0,0.0,PAG,PAYCASH,274531
177515,N,176946,2024-05-08,2024-05-09,-5864.21,-858.44,-137.35,PAG,OXXO,274649
183906,N,130055,2024-05-08,2024-05-09,-1087.22,-429.98,-68.8,PAG,OXXO,274631
176486,N,100273,2024-05-08,2024-05-09,-1587.06,-118.05,-18.89,PAG,OXXO,274644
185502,N,175269,2024-05-08,2024-05-08,-3387.17,-1466.23,-234.6,PAG,PAYCASH,274564
176849,N,145993,2024-05-08,2024-05-08,-492.0,0.0,0.0,PAG,BANCOMER,274578
178965,N,143381,2024-05-08,2024-05-09,-8518.39,-1275.84,-204.14,PAG,OXXO,274640
186093,N,180786,2024-05-08,2024-05-08,-1415.94,-725.05,-116.01,PAG,BANCOMER,274577
183476,N,115084,2024-05-08,2024-05-08,-550.0,0.0,0.0,PAG,PAYCASH,274570
175514,N,143333,2024-05-08,2024-05-08,-7222.0,0.0,0.0,PAG,PAYCASH,274585
4732,N,4732,2024-05-08,2024-05-08,-2265.91,-115.59,-18.5,PAG,PAYCASH,274587
180324,N,143048,2024-05-08,2024-05-09,-9102.17,-773.99,-123.84,PAG,OXXO,274637
176616,N,147495,2024-05-08,2024-05-08,-10010.0,0.0,0.0,PAG,PAYCASH,274602
175938,N,175654,2024-05-08,2024-05-08,-1919.16,-142.1,-22.74,PAG,GARANTIA,274592
176570,N,121900,2024-05-08,2024-05-08,-3624.08,-249.07,-39.85,PAG,GARANTIA,274596
175887,N,121180,2024-05-08,2024-05-08,-9785.24,-367.03,-58.73,PAG,GARANTIA,274591
182058,N,100576,2024-05-08,2024-05-09,-4904.39,-944.49,-151.12,PAG,OXXO,274646
180282,N,99151,2024-05-08,2024-05-09,-3975.13,-961.09,-153.78,PAG,BANCOMER,274710
178445,N,110298,2024-05-09,2024-05-09,-7252.86,-1002.71,-160.43,PAG,BANCOMER,274699
183851,N,145183,2024-05-09,2024-05-09,-4564.47,-3864.25,-618.28,PAG,BANCOMER,274697
79882,N,79882,2024-05-09,2024-05-09,-977.59,-71.04,-11.37,PAG,BANCOMER,274693
183016,N,113695,2024-05-09,2024-05-09,-1212.66,-213.22,-34.12,PAG,PAYCASH,274664
183016,N,113695,2024-05-09,2024-05-09,-4000.0,0.0,0.0,PAG,PAYCASH,274665
5812,N,5812,2024-05-09,2024-05-09,0.0,-45.99,-7.36,PAG,REMANENTE,274669
5812,N,5812,2024-05-09,2024-05-09,-701.65,0.0,0.0,PAG,RENOVACION ANT,274668
115814,N,115814,2024-05-09,2024-05-09,-904.82,0.0,0.0,PAG,RENOVACION ANT,274670
115814,N,115814,2024-05-09,2024-05-09,0.0,-4.47,-0.71,PAG,REMANENTE,274671
184066,N,184170,2024-05-09,2024-05-09,0.0,-731.9,-117.1,PAG,BANCOMER,274733
21047,N,21047,2024-05-09,2024-05-09,-650.39,0.0,0.0,PAG,RENOVACION ANT,274712
21047,N,21047,2024-05-09,2024-05-09,0.0,-3.97,-0.64,PAG,REMANENTE,274713
179030,N,147476,2024-05-09,2024-05-09,-1745.96,-331.93,-53.11,PAG,BANCOMER,274726
180296,N,150647,2024-05-09,2024-05-09,-7181.65,-1483.92,-237.43,PAG,PAYCASH,274736
184066,N,184170,2024-05-09,2024-05-09,-6066.9,-1235.43,-197.67,PAG,PAYCASH,274738
183476,N,115084,2024-05-09,2024-05-09,-2118.0,0.0,0.0,PAG,PAYCASH,274749
176486,N,100273,2024-05-09,2024-05-09,-2002.35,-120.39,-19.26,PAG,GARANTIA,274753
