Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
173829,N,143524,2024-03-05,2024-03-05,-119.0,0.0,1,BANCOMER,263206
172521,N,161567,2024-03-07,2024-03-08,-154.62,0.0,1,OXXO,263674
172223,N,136403,2024-03-11,2024-03-11,-145.0,0.0,1,PAYCASH,264099
176514,N,106672,2024-03-11,2024-03-12,-146.0,0.0,1,OXXO,264158
178460,N,107920,2024-03-12,2024-03-13,-208.0,0.0,1,PAYCASH,264313
177084,N,176848,2024-03-12,2024-03-13,0.0,0.0,1,OXXO,264372
175497,N,145828,2024-03-12,2024-03-13,-208.98,0.0,1,OXXO,264348
174052,N,108874,2024-03-12,2024-03-13,-58.0,0.0,1,OXXO,264376
176045,N,111625,2024-03-12,2024-03-13,-176.0,0.0,1,OXXO,264375
175505,N,121953,2024-03-12,2024-03-13,-145.0,0.0,1,OXXO,264357
176829,N,116019,2024-03-12,2024-03-12,-177.0,0.0,1,PAYCASH,264232
175665,N,154899,2024-03-12,2024-03-13,-150.0,0.0,1,OXXO,264359
174959,N,120239,2024-03-12,2024-03-12,-58.0,0.0,1,PAYCASH,264269
174914,N,165665,2024-03-12,2024-03-12,-203.0,0.0,1,PAYCASH,264299
176365,N,175679,2024-03-12,2024-03-13,-145.0,0.0,1,OXXO,264390
171556,N,151440,2024-03-12,2024-03-12,-174.0,0.0,1,PAYCASH,264310
174670,N,123305,2024-03-12,2024-03-13,-204.98,0.0,1,OXXO,264367
175688,N,155513,2024-03-13,2024-03-13,-145.0,0.0,1,PAYCASH,264335
172342,N,172045,2024-03-13,2024-03-13,-144.99,0.0,1,PAYCASH,264393
179080,N,148007,2024-03-13,2024-03-14,-87.0,0.0,1,OXXO,264591
173442,N,149186,2024-03-13,2024-03-13,-145.0,0.0,1,BANCOMER,264467
175772,N,114905,2024-03-13,2024-03-13,-145.0,0.0,1,PAYCASH,264483
172252,N,172159,2024-03-13,2024-03-13,-265.0,0.0,1,PAYCASH,264488
171430,N,150945,2024-03-13,2024-03-14,-176.98,0.0,1,OXXO,264606
179270,N,133015,2024-03-14,2024-03-15,0.0,0.0,1,OXXO,264902
173829,N,143524,2024-03-15,2024-03-16,0.0,0.0,1,BANCOMER,265152
172072,N,132022,2024-03-15,2024-03-15,-19.28,0.0,1,BANCOMER,265006
8514,N,8514,2024-03-15,2024-03-15,-45.0,0.0,1,PAYCASH,264965
179132,N,124922,2024-03-15,2024-03-15,0.0,0.0,1,BONIFICACION,265053
177012,N,138907,2024-03-15,2024-03-15,0.0,0.0,1,BANCOMER,265035
176160,N,153516,2024-03-15,2024-03-15,-115.98,0.0,1,PAYCASH,265023
116,N,116,2024-03-15,2024-03-15,-130.0,0.0,1,PAYCASH,265073
175821,N,101885,2024-03-16,2024-03-18,0.0,0.0,1,BANCOMER,265455
172707,N,109981,2024-03-17,2024-03-18,-177.0,0.0,1,OXXO,265395
175821,N,101885,2024-03-18,2024-03-19,0.0,0.0,1,OXXO,265603
176160,N,153516,2024-03-18,2024-03-19,0.0,0.0,1,OXXO,265565
16724,N,16724,2024-03-18,2024-03-19,0.0,0.0,1,OXXO,265600
16724,N,16724,2024-03-18,2024-03-19,0.0,0.0,1,OXXO,265607
146915,N,146915,2024-03-18,2024-03-19,0.0,0.0,1,OXXO,265604
177364,N,166749,2024-03-18,2024-03-20,-88.0,0.0,1,OXXO,265789
32468,N,32468,2024-03-18,2024-03-19,0.0,0.0,1,BANCOMER,265520
116,N,116,2024-03-19,2024-03-20,-270.0,0.0,1,BANCOMER,265741
177467,N,107224,2024-03-19,2024-03-20,-207.0,0.0,1,BANCOMER,265728
172072,N,132022,2024-03-19,2024-03-20,0.0,0.0,1,BANCOMER,265745
178754,N,178717,2024-03-19,2024-03-20,-145.0,0.0,1,PAYCASH,265720
173251,N,164832,2024-03-19,2024-03-20,-178.0,0.0,1,PAYCASH,265721
175963,N,104698,2024-03-19,2024-03-20,-208.0,0.0,1,BANCOMER,265740
172374,N,145967,2024-03-19,2024-03-20,-174.0,0.0,1,PAYCASH,265723
172521,N,161567,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265771
175821,N,101885,2024-03-19,2024-03-20,-18.0,0.0,1,OXXO,265773
175665,N,154899,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265790
179132,N,124922,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265798
175497,N,145828,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265786
175497,N,145828,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265808
171622,N,111365,2024-03-19,2024-03-19,-354.0,0.0,1,PAYCASH,265612
178309,N,101668,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265803
178309,N,101668,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265809
178309,N,101668,2024-03-19,2024-03-20,-239.96,0.0,1,OXXO,265804
175821,N,101885,2024-03-19,2024-03-19,-67.0,0.0,1,BANCOMER,265641
176405,N,155265,2024-03-19,2024-03-20,-145.0,0.0,1,OXXO,265796
81363,N,81363,2024-03-19,2024-03-19,0.0,0.0,1,BANCOMER,265634
178013,N,156216,2024-03-19,2024-03-20,-176.0,0.0,1,OXXO,265781
175143,N,156091,2024-03-19,2024-03-20,-87.0,0.0,1,OXXO,265794
171430,N,150945,2024-03-19,2024-03-20,-176.21,0.0,1,OXXO,265799
41194,N,41194,2024-03-19,2024-03-19,0.0,0.0,1,PAYCASH,265700
172223,N,136403,2024-03-19,2024-03-20,0.0,0.0,1,OXXO,265760
172717,N,119521,2024-03-19,2024-03-20,-204.0,0.0,1,OXXO,265764
14164,N,14164,2024-03-19,2024-03-19,-64.45,0.0,1,PAYCASH,265716
175440,N,145771,2024-03-19,2024-03-20,-176.0,0.0,1,OXXO,265759
