77157|N|77157|2024-03-26|2024-03-26|-2938.93|-734.54|-117.53|PAG|PAYCASH|266701
797|N|797|2024-03-29|2024-03-29|-9736.95|-256.97|-41.12|PAG|PAYCASH|267409
71670|N|71670|2024-03-30|2024-03-30|-5074.22|-1.68|-0.27|PAG|PAYCASH|267449
9718|N|9718|2024-03-31|2024-04-01|-683.06|-608.57|-97.37|PAG|OXXO|267782
2737|N|2737|2024-04-01|2024-04-02|-5224.02|-2249.12|-359.86|PAG|BANCOMER|267935
92082|N|92082|2024-04-01|2024-04-01|-3645.74|-2035.57|-325.69|PAG|BANCOMER|267832
4913|N|4913|2024-04-01|2024-04-02|-3165.49|-1.43|-0.23|PAG|OXXO|268038
14188|N|14188|2024-04-01|2024-04-02|-21829.3|-8193.71|-1310.99|PAG|BANCOMER|267964
28109|N|28109|2024-04-01|2024-04-02|-6425.04|-2267.21|-362.75|PAG|BANCOMER|267963
45740|N|45740|2024-04-01|2024-04-02|-8880.23|-13.66|-2.19|PAG|BANCOMER|267961
77157|N|77157|2024-04-02|2024-04-02|-160.34|-465.22|-74.44|PAG|PAYCASH|268091
576|N|576|2024-04-03|2024-04-04|-8571.95|-4.64|-0.74|PAG|PAYCASH|268363
2036|N|2036|2024-04-07|2024-04-08|-1576.45|-158.23|-25.32|PAG|PAYCASH|268882
176514|N|116671|2024-04-08|2024-04-09|-5868.31|-993.7|-158.99|PAG|OXXO|269042
177835|N|149164|2024-04-09|2024-04-10|-6151.92|-1549.21|-247.87|PAG|OXXO|269181
182228|N|134086|2024-04-09|2024-04-09|-9962.49|-2967.68|-474.83|PAG|PAYCASH|269107
175772|N|114905|2024-04-10|2024-04-11|-2783.68|-333.03|-53.29|PAG|PAYCASH|269321
180777|N|180101|2024-04-10|2024-04-11|-1249.18|-209.34|-33.49|PAG|OXXO|269371
178965|N|143349|2024-04-10|2024-04-10|-7934.54|-1919.39|-307.1|PAG|PAYCASH|269260
179931|N|169619|2024-04-10|2024-04-11|-2706.03|-1108.59|-177.38|PAG|OXXO|269381
180324|N|153704|2024-04-10|2024-04-10|-9613.66|-2509.78|-401.56|PAG|PAYCASH|269303
180324|N|153704|2024-04-10|2024-04-11|0.0|-25.86|-4.14|PAG|OXXO|269390
