Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
183016,N,113695,2024-06-03,2024-06-03,-208.95,0.0,1,PAYCASH,279715
183016,N,113695,2024-06-03,2024-06-03,0.0,0.0,1,PAYCASH,279716
176160,N,153516,2024-06-10,2024-06-10,-116.0,0.0,1,BANCOMER,280798
183016,N,113695,2024-06-10,2024-06-10,0.0,0.0,1,PAYCASH,280814
176160,N,153516,2024-06-15,2024-06-17,0.0,0.0,1,OXXO,282139
184770,N,145331,2024-06-16,2024-06-16,-331.94,0.0,1,PAYCASH,282051
185035,N,185074,2024-06-19,2024-06-20,-180.0,0.0,1,OXXO,283076
181272,N,180590,2024-06-19,2024-06-20,-159.0,0.0,1,OXXO,283059
184164,N,151837,2024-06-19,2024-06-20,-180.0,0.0,1,OXXO,283096
184762,N,111368,2024-06-19,2024-06-19,-216.0,0.0,1,PAYCASH,282996
183946,N,171733,2024-06-20,2024-06-21,-181.0,0.0,1,BANCOMER,283297
182302,N,151442,2024-06-20,2024-06-21,-182.0,0.0,1,PAYCASH,283219
180131,N,170622,2024-06-20,2024-06-20,-145.0,0.0,1,PAYCASH,283107
186929,N,149375,2024-06-20,2024-06-20,-442.0,0.0,1,BANCOMER,283128
187592,N,156406,2024-06-20,2024-06-20,-180.0,0.0,1,BANCOMER,283163
183851,N,144876,2024-06-20,2024-06-20,-222.0,0.0,1,BANCOMER,283160
186549,N,134308,2024-06-20,2024-06-20,-181.0,0.0,1,BANCOMER,283158
180324,N,143048,2024-06-20,2024-06-21,-202.61,0.0,1,OXXO,283254
183501,N,151561,2024-06-20,2024-06-20,-182.0,0.0,1,PAYCASH,283208
182937,N,110507,2024-06-20,2024-06-20,-219.0,0.0,1,PAYCASH,283209
184770,N,145331,2024-06-21,2024-06-22,0.0,0.0,1,BANCOMER,283443
184770,N,145331,2024-06-21,2024-06-22,0.0,0.0,1,PAYCASH,283425
184770,N,145331,2024-06-21,2024-06-22,0.0,0.0,1,BANCOMER,283446
184770,N,145331,2024-06-21,2024-06-22,0.0,0.0,1,BANCOMER,283440
179894,N,170973,2024-06-21,2024-06-21,-173.0,0.0,1,BANCOMER,283362
184066,N,184170,2024-06-21,2024-06-21,-219.73,0.0,1,PAYCASH,283377
184770,N,145331,2024-06-21,2024-06-21,0.0,0.0,1,BANCOMER,283391
184770,N,145331,2024-06-21,2024-06-21,0.0,0.0,1,PAYCASH,283416
184770,N,145331,2024-06-21,2024-06-22,0.0,0.0,1,OXXO,283456
184770,N,145331,2024-06-25,2024-06-26,0.0,0.0,1,PAYCASH,283955
184770,N,145331,2024-06-25,2024-06-26,0.0,0.0,1,PAYCASH,283957
188219,N,188196,2024-06-25,2024-06-26,-144.0,0.0,1,OXXO,284049
176160,N,153516,2024-06-25,2024-06-27,-116.0,0.0,1,OXXO,284294
186093,N,183876,2024-06-26,2024-06-27,-180.0,0.0,1,BANCOMER,284206
192028,N,151802,2024-06-26,2024-06-27,-180.0,0.0,1,PAYCASH,284195
184164,N,151837,2024-06-26,2024-06-27,0.0,0.0,1,BANCOMER,284216
184770,N,145331,2024-06-26,2024-06-26,0.0,0.0,1,BANCOMER,284115
183906,N,130055,2024-06-26,2024-06-27,-72.0,0.0,1,OXXO,284298
184066,N,184170,2024-06-26,2024-06-27,0.0,0.0,1,OXXO,284275
182478,N,182488,2024-06-26,2024-06-27,-181.0,0.0,1,OXXO,284288
184164,N,151837,2024-06-26,2024-06-27,0.0,0.0,1,OXXO,284302
180324,N,143048,2024-06-26,2024-06-27,0.0,0.0,1,OXXO,284307
187272,N,147870,2024-06-26,2024-06-27,-180.0,0.0,1,OXXO,284290
175821,N,101885,2024-06-27,2024-06-27,-87.0,0.0,1,GARANTIA,284319
183016,N,113695,2024-06-27,2024-06-27,0.0,0.0,1,PAYCASH,284326
180131,N,170622,2024-06-27,2024-06-27,-145.0,0.0,1,GARANTIA,284329
183851,N,144876,2024-06-27,2024-06-27,0.0,0.0,1,BANCOMER,284368
180663,N,118777,2024-06-27,2024-06-27,-281.0,0.0,1,PAYCASH,284353
190481,N,149817,2024-06-27,2024-06-27,-181.0,0.0,1,BANCOMER,284444
183851,N,144876,2024-06-27,2024-06-27,0.0,0.0,1,BANCOMER,284443
192884,N,178664,2024-06-27,2024-06-27,-181.0,0.0,1,BANCOMER,284427
185502,N,175269,2024-06-27,2024-06-27,-182.0,0.0,1,PAYCASH,284421
