folioConsulta,folioConsultaOtorgante,claveOtorgante,idCliente,dateTime
1222930406,API1692984460404,002726,162511,2023-08-25 17:27:41
1222894094,API1692982989936,002726,162365,2023-08-25 17:03:11
1223001377,API1692988683115,002726,162534,2023-08-25 18:38:04
1223010706,API1692989360772,002726,162533,2023-08-25 18:49:21
1223013850,API1692989581598,002726,162536,2023-08-25 18:53:04
1223079201,API1692991688014,002726,162540,2023-08-25 19:28:09
1223074718,API1692991600467,002726,162539,2023-08-25 19:26:43
1223124929,API1692992545215,002726,162543,2023-08-25 19:42:26
1223228255,API1692995400568,002726,162527,2023-08-25 20:30:03
1223298854,API1692998436475,002726,162562,2023-08-25 21:20:37
1223354792,API1693000034777,002726,162573,2023-08-25 21:47:16
1223374108,API1693000399495,002726,162575,2023-08-25 21:53:21
1223354938,API1693000038211,002726,162573,2023-08-25 21:47:19
1223373810,API1693000393136,002726,162575,2023-08-25 21:53:15
1223413120,API1693001273780,002726,162577,2023-08-25 22:07:55
1223412490,API1693001256718,002726,162576,2023-08-25 22:07:38
1223517892,API1693004037477,002726,162583,2023-08-25 22:53:59
1223481434,API1693003105388,002726,162580,2023-08-25 22:38:26
1223587554,API1693006094592,002726,162593,2023-08-25 23:28:15
1223565923,API1693005330655,002726,162591,2023-08-25 23:15:31
1223573066,API1693005560846,002726,162592,2023-08-25 23:19:22
1223558702,API1693005094293,002726,162590,2023-08-25 23:11:35
1223581800,API1693005849624,002726,130768,2023-08-25 23:24:12
1223546434,API1693004708309,002726,162586,2023-08-25 23:05:09
1223602090,API1693006677282,002726,162594,2023-08-25 23:37:58
1223608247,API1693006936820,002726,162595,2023-08-25 23:42:18
1223662185,API1693008354065,002726,132928,2023-08-26 00:05:56
1223698798,API1693009768006,002726,162597,2023-08-26 00:29:29
1223677250,API1693008854509,002726,162596,2023-08-26 00:14:16
1223912037,API1693059836126,002726,162600,2023-08-26 14:23:57
1223921406,API1693061812259,002726,162608,2023-08-26 14:56:54
1223915236,API1693060501529,002726,162601,2023-08-26 14:35:02
1223922840,API1693062082589,002726,92944,2023-08-26 15:01:23
1223923319,API1693062171393,002726,93077,2023-08-26 15:02:53
1223922725,API1693062061454,002726,162609,2023-08-26 15:01:02
1223923844,API1693062260328,002726,162611,2023-08-26 15:04:21
1223929573,API1693063177093,002726,162614,2023-08-26 15:19:38
1223923893,API1693062268502,002726,92133,2023-08-26 15:04:30
1223927252,API1693062817862,002726,162613,2023-08-26 15:13:38
1223925646,API1693062559540,002726,162612,2023-08-26 15:09:20
1223924566,API1693062389517,002726,150496,2023-08-26 15:06:30
1223923697,API1693062239575,002726,162610,2023-08-26 15:04:01
1223939288,API1693064536628,002726,129714,2023-08-26 15:42:17
1223946313,API1693065531997,002726,162618,2023-08-26 15:58:53
1223939405,API1693064555861,002726,129711,2023-08-26 15:42:37
1223939619,API1693064581595,002726,132203,2023-08-26 15:43:02
1223939785,API1693064606174,002726,141707,2023-08-26 15:43:27
1223942542,API1693064996966,002726,150585,2023-08-26 15:49:58
1223939113,API1693064513656,002726,130055,2023-08-26 15:41:54
1223941058,API1693064777181,002726,162615,2023-08-26 15:46:19
1223948403,API1693065826292,002726,162620,2023-08-26 16:03:47
1223949892,API1693066012619,002726,162621,2023-08-26 16:06:54
1223959974,API1693067187388,002726,162624,2023-08-26 16:26:28
1223955357,API1693066660109,002726,162622,2023-08-26 16:17:41
1223992877,API1693070625518,002726,147730,2023-08-26 17:23:47
1223985883,API1693069981700,002726,162636,2023-08-26 17:13:03
1223989595,API1693070331967,002726,162638,2023-08-26 17:18:54
1224004230,API1693071692387,002726,162641,2023-08-26 17:41:33
1224009878,API1693072207011,002726,162642,2023-08-26 17:50:08
1224019873,API1693073089574,002726,162645,2023-08-26 18:04:50
1224055390,API1693076293414,002726,162648,2023-08-26 18:58:14
1224044511,API1693075264034,002726,162646,2023-08-26 18:41:05
1224044349,API1693075247874,002726,162647,2023-08-26 18:40:49
1224067729,API1693077509513,002726,162627,2023-08-26 19:18:30
1224067967,API1693077535547,002726,162623,2023-08-26 19:18:57
1224068216,API1693077559836,002726,162589,2023-08-26 19:19:20
1224067581,API1693077496348,002726,162640,2023-08-26 19:18:17
1224068074,API1693077543588,002726,162619,2023-08-26 19:19:05
1224067793,API1693077516497,002726,162626,2023-08-26 19:18:37
1224067898,API1693077528344,002726,162625,2023-08-26 19:18:51
1224067638,API1693077502331,002726,162634,2023-08-26 19:18:23
1224068300,API1693077569366,002726,162554,2023-08-26 19:19:30
1224757726,API1693233351317,002726,142224,2023-08-28 14:35:52
1224757904,API1693233379247,002726,142232,2023-08-28 14:36:20
1224765933,API1693234771166,002726,162666,2023-08-28 14:59:32
1224757321,API1693233285067,002726,142230,2023-08-28 14:34:46
1224756932,API1693233216307,002726,142227,2023-08-28 14:33:39
1224757494,API1693233311900,002726,142220,2023-08-28 14:35:13
1224757630,API1693233333699,002726,142333,2023-08-28 14:35:35
1224756967,API1693233224069,002726,142227,2023-08-28 14:33:47
1224775210,API1693236053797,002726,152164,2023-08-28 15:20:55
1224777188,API1693236285905,002726,162669,2023-08-28 15:24:47
1224775025,API1693236033426,002726,152599,2023-08-28 15:20:34
1224767074,API1693234956286,002726,162667,2023-08-28 15:02:37
1224775435,API1693236079523,002726,152162,2023-08-28 15:21:20
1224774798,API1693236007991,002726,152905,2023-08-28 15:20:10
1224774555,API1693235982376,002726,153140,2023-08-28 15:19:43
1224768800,API1693235216983,002726,162668,2023-08-28 15:06:58
1224770142,API1693235408799,002726,152020,2023-08-28 15:10:10
1224780810,API1693236679272,002726,142235,2023-08-28 15:31:20
1224795663,API1693238241074,002726,162679,2023-08-28 15:57:21
1224786525,API1693237292190,002726,127405,2023-08-28 15:41:34
1224786759,API1693237320468,002726,162672,2023-08-28 15:42:01
1224825851,API1693240802256,002726,132447,2023-08-28 16:40:03
1224825737,API1693240793293,002726,132446,2023-08-28 16:39:55
1224841519,API1693241999474,002726,162703,2023-08-28 17:00:00
1224825163,API1693240744725,002726,162616,2023-08-28 16:39:06
1224825749,API1693240794614,002726,162696,2023-08-28 16:39:55
1224825634,API1693240784788,002726,141609,2023-08-28 16:39:46
1224825440,API1693240767725,002726,162693,2023-08-28 16:39:29
1224823266,API1693240589925,002726,160459,2023-08-28 16:36:31
1224825267,API1693240754195,002726,162617,2023-08-28 16:39:15
1224826016,API1693240813092,002726,132452,2023-08-28 16:40:15
1224835076,API1693241519682,002726,162697,2023-08-28 16:52:01
1224835012,API1693241515716,002726,162697,2023-08-28 16:51:57
1224825477,API1693240770634,002726,162693,2023-08-28 16:39:32
1224841419,API1693241992966,002726,162699,2023-08-28 16:59:54
1224843563,API1693242157258,002726,162704,2023-08-28 17:02:39
1224885095,API1693245253822,002726,162717,2023-08-28 17:54:15
1224887331,API1693245424532,002726,162708,2023-08-28 17:57:05
1224887601,API1693245445428,002726,162723,2023-08-28 17:57:26
1224879119,API1693244823281,002726,162715,2023-08-28 17:47:05
1224914605,API1693247355792,002726,162731,2023-08-28 18:29:16
1224902322,API1693246497729,002726,162728,2023-08-28 18:14:58
1224897711,API1693246153213,002726,150415,2023-08-28 18:09:14
1224907552,API1693246852370,002726,162725,2023-08-28 18:20:53
1224896497,API1693246073344,002726,150418,2023-08-28 18:07:54
1224931136,API1693248562152,002726,151290,2023-08-28 18:49:23
1224932314,API1693248646583,002726,140684,2023-08-28 18:50:48
1224930623,API1693248525635,002726,151258,2023-08-28 18:48:47
1224932355,API1693248650057,002726,140684,2023-08-28 18:50:51
1224931604,API1693248595935,002726,151390,2023-08-28 18:49:57
1224938885,API1693249139667,002726,162745,2023-08-28 18:59:00
1224932809,API1693248683224,002726,140555,2023-08-28 18:51:24
1224933231,API1693248716488,002726,151288,2023-08-28 18:51:58
1224930704,API1693248530999,002726,151258,2023-08-28 18:48:52
1224931174,API1693248564882,002726,151290,2023-08-28 18:49:26
1224960620,API1693250684716,002726,150546,2023-08-28 19:24:46
1224957305,API1693250447858,002726,127413,2023-08-28 19:20:49
1224989726,API1693252778798,002726,151738,2023-08-28 19:59:41
1224990737,API1693252861576,002726,145542,2023-08-28 20:01:03
1224990412,API1693252837316,002726,151739,2023-08-28 20:00:39
1225036966,API1693256121974,002726,162773,2023-08-28 20:55:24
1225037819,API1693256172344,002726,142508,2023-08-28 20:56:13
1225039369,API1693256255636,002726,142509,2023-08-28 20:57:37
1225074443,API1693258376921,002726,162784,2023-08-28 21:32:59
1225077961,API1693258604009,002726,152183,2023-08-28 21:36:45
1225078281,API1693258624097,002726,152399,2023-08-28 21:37:05
1225077542,API1693258574600,002726,152165,2023-08-28 21:36:15
1225077082,API1693258544732,002726,152112,2023-08-28 21:35:47
1225150364,API1693263193732,002726,132025,2023-08-28 22:53:15
1225128176,API1693261809029,002726,162730,2023-08-28 22:30:10
1225149575,API1693263142810,002726,132106,2023-08-28 22:52:24
1225128192,API1693261810007,002726,162730,2023-08-28 22:30:11
1225147161,API1693262997691,002726,132020,2023-08-28 22:49:59
1225128208,API1693261811054,002726,162730,2023-08-28 22:30:12
1225145346,API1693262877426,002726,162797,2023-08-28 22:47:59
1225152359,API1693263320500,002726,162798,2023-08-28 22:55:21
1225149832,API1693263159999,002726,132022,2023-08-28 22:52:41
1225149175,API1693263118290,002726,132024,2023-08-28 22:51:59
1225146893,API1693262979514,002726,141782,2023-08-28 22:49:41
1225401854,API1693318147970,002726,162844,2023-08-29 14:09:08
1225404456,API1693318735268,002726,162845,2023-08-29 14:18:56
1225404493,API1693318741021,002726,162845,2023-08-29 14:19:02
1225412044,API1693320026184,002726,162847,2023-08-29 14:40:28
1225412005,API1693320021262,002726,162847,2023-08-29 14:40:23
1225412039,API1693320025742,002726,162847,2023-08-29 14:40:27
1225412057,API1693320028214,002726,162847,2023-08-29 14:40:30
1225408864,API1693319533471,002726,162846,2023-08-29 14:32:14
1225412054,API1693320027798,002726,162847,2023-08-29 14:40:29
1225416170,API1693320631117,002726,162849,2023-08-29 14:50:32
1225431929,API1693322565391,002726,152960,2023-08-29 15:22:47
1225430847,API1693322445567,002726,153001,2023-08-29 15:20:47
1225423509,API1693321608383,002726,162843,2023-08-29 15:06:50
1225428090,API1693322138727,002726,162852,2023-08-29 15:15:40
1225423522,API1693321610268,002726,162843,2023-08-29 15:06:51
1225424559,API1693321743265,002726,153430,2023-08-29 15:09:04
1225430142,API1693322364129,002726,162853,2023-08-29 15:19:25
1225432138,API1693322592246,002726,152069,2023-08-29 15:23:13
1225431584,API1693322528362,002726,153000,2023-08-29 15:22:09
1225421657,API1693321362947,002726,162850,2023-08-29 15:02:43
1225423333,API1693321586245,002726,107683,2023-08-29 15:06:27
1225430575,API1693322418016,002726,153018,2023-08-29 15:20:18
1225423816,API1693321646189,002726,162851,2023-08-29 15:07:27
1225423096,API1693321555286,002726,109663,2023-08-29 15:05:56
1225430090,API1693322358799,002726,162853,2023-08-29 15:19:20
1225431156,API1693322478567,002726,162854,2023-08-29 15:21:20
1225436412,API1693323045343,002726,162856,2023-08-29 15:30:47
1225449077,API1693324231928,002726,162855,2023-08-29 15:50:33
1225449313,API1693324255197,002726,162887,2023-08-29 15:50:57
1225440464,API1693323432060,002726,162859,2023-08-29 15:37:14
1225438142,API1693323207557,002726,162858,2023-08-29 15:33:29
1225449051,API1693324229276,002726,162855,2023-08-29 15:50:31
1225440597,API1693323446054,002726,153545,2023-08-29 15:37:31
1225438102,API1693323203184,002726,162858,2023-08-29 15:33:25
1225438134,API1693323206706,002726,162858,2023-08-29 15:33:28
1225438106,API1693323203869,002726,162858,2023-08-29 15:33:26
1225438060,API1693323199517,002726,162858,2023-08-29 15:33:23
1225449091,API1693324234029,002726,162855,2023-08-29 15:50:35
1225440297,API1693323418801,002726,153584,2023-08-29 15:37:02
1225447268,API1693324056101,002726,130126,2023-08-29 15:47:42
1225439582,API1693323348019,002726,153544,2023-08-29 15:35:50
1225438157,API1693323209417,002726,162858,2023-08-29 15:33:31
1225447293,API1693324060764,002726,130126,2023-08-29 15:47:45
1225441460,API1693323525591,002726,153518,2023-08-29 15:38:48
1225439942,API1693323382624,002726,153516,2023-08-29 15:36:24
1225460912,API1693325272939,002726,162886,2023-08-29 16:07:54
1225461276,API1693325305197,002726,162774,2023-08-29 16:08:26
1225461519,API1693325328393,002726,162890,2023-08-29 16:08:50
1225461637,API1693325340444,002726,162772,2023-08-29 16:09:01
1225461038,API1693325283140,002726,162863,2023-08-29 16:08:04
1225461199,API1693325297958,002726,162857,2023-08-29 16:08:19
1225461130,API1693325290261,002726,162860,2023-08-29 16:08:12
1225502086,API1693328380602,002726,162906,2023-08-29 16:59:42
1225492056,API1693327651993,002726,162903,2023-08-29 16:47:34
1225499825,API1693328209039,002726,162904,2023-08-29 16:56:50
1225484690,API1693327109004,002726,162895,2023-08-29 16:38:30
1225492154,API1693327658143,002726,162903,2023-08-29 16:47:39
1225496737,API1693327975088,002726,127503,2023-08-29 16:52:56
1225526137,API1693330106525,002726,151575,2023-08-29 17:28:27
1225525724,API1693330074594,002726,151557,2023-08-29 17:27:55
1225515024,API1693329331081,002726,162911,2023-08-29 17:15:33
1225525129,API1693330027332,002726,162913,2023-08-29 17:27:09
1225524134,API1693329963641,002726,151137,2023-08-29 17:26:04
1225525505,API1693330057081,002726,151532,2023-08-29 17:27:39
1225524153,API1693329964838,002726,151137,2023-08-29 17:26:06
1225523422,API1693329914971,002726,118338,2023-08-29 17:25:17
1225504376,API1693328547766,002726,162907,2023-08-29 17:02:30
1225505600,API1693328634296,002726,162908,2023-08-29 17:03:55
1225522828,API1693329875083,002726,118319,2023-08-29 17:24:36
1225523027,API1693329889343,002726,118335,2023-08-29 17:24:50
1225523928,API1693329949113,002726,129517,2023-08-29 17:25:50
1225514992,API1693329328799,002726,162911,2023-08-29 17:15:31
1225514973,API1693329327157,002726,162911,2023-08-29 17:15:29
1225514987,API1693329328317,002726,162911,2023-08-29 17:15:30
1225515065,API1693329334369,002726,162911,2023-08-29 17:15:36
1225515004,API1693329330142,002726,162911,2023-08-29 17:15:32
1225523907,API1693329947557,002726,129517,2023-08-29 17:25:49
1225523684,API1693329932778,002726,115667,2023-08-29 17:25:34
1225525924,API1693330087859,002726,151530,2023-08-29 17:28:10
1225600577,API1693335291113,002726,162921,2023-08-29 18:54:52
1225600511,API1693335286197,002726,162921,2023-08-29 18:54:47
1225618831,API1693336578345,002726,142820,2023-08-29 19:16:21
1225618766,API1693336573716,002726,142820,2023-08-29 19:16:17
1225644575,API1693338446049,002726,162939,2023-08-29 19:47:27
1225648003,API1693338683959,002726,162940,2023-08-29 19:51:25
1225644549,API1693338444744,002726,162939,2023-08-29 19:47:26
1225647965,API1693338682006,002726,162940,2023-08-29 19:51:23
1225640832,API1693338179961,002726,65981,2023-08-29 19:43:02
1225644544,API1693338444234,002726,162939,2023-08-29 19:47:25
1225644579,API1693338446764,002726,162939,2023-08-29 19:47:28
1225647959,API1693338681620,002726,162940,2023-08-29 19:51:22
1225644625,API1693338450066,002726,162939,2023-08-29 19:47:31
1225644678,API1693338453972,002726,162939,2023-08-29 19:47:35
1225644631,API1693338450750,002726,162939,2023-08-29 19:47:32
1225644598,API1693338448199,002726,162939,2023-08-29 19:47:29
1225644650,API1693338451874,002726,162939,2023-08-29 19:47:34
1225644531,API1693338442958,002726,162939,2023-08-29 19:47:24
1225648017,API1693338684832,002726,162940,2023-08-29 19:51:26
1225677605,API1693340931244,002726,144506,2023-08-29 20:28:54
1225677589,API1693340929793,002726,144506,2023-08-29 20:28:52
1225677667,API1693340934836,002726,144506,2023-08-29 20:28:58
1225656582,API1693339297227,002726,135735,2023-08-29 20:01:38
1225717297,API1693344060757,002726,162966,2023-08-29 21:21:02
1225721323,API1693344371857,002726,162986,2023-08-29 21:26:14
1225706354,API1693343198773,002726,162963,2023-08-29 21:06:40
1225703540,API1693342964050,002726,162962,2023-08-29 21:02:45
1225706337,API1693343196914,002726,162963,2023-08-29 21:06:38
1225703568,API1693342965990,002726,162962,2023-08-29 21:02:47
1225719438,API1693344229244,002726,162985,2023-08-29 21:23:51
1225717273,API1693344057757,002726,162968,2023-08-29 21:21:00
1225756962,API1693347167642,002726,130993,2023-08-29 22:12:50
1225757326,API1693347192092,002726,151186,2023-08-29 22:13:15
1225762130,API1693347581088,002726,162967,2023-08-29 22:19:43
1225769096,API1693348178387,002726,163006,2023-08-29 22:29:41
1225756229,API1693347106075,002726,136403,2023-08-29 22:11:47
1225786210,API1693349588779,002726,163018,2023-08-29 22:53:10
1225775842,API1693348736353,002726,163013,2023-08-29 22:38:57
1225775801,API1693348732695,002726,163013,2023-08-29 22:38:54
1225786216,API1693349589002,002726,163018,2023-08-29 22:53:11
1225786260,API1693349592623,002726,163018,2023-08-29 22:53:13
1225775784,API1693348731611,002726,163013,2023-08-29 22:38:52
1225807819,API1693351384545,002726,163022,2023-08-29 23:23:05
1226040749,API1693405081526,002726,163019,2023-08-30 14:18:02
1226041312,API1693405185964,002726,163027,2023-08-30 14:19:47
1226040736,API1693405079023,002726,163019,2023-08-30 14:18:00
1226048907,API1693406556328,002726,163030,2023-08-30 14:42:37
1226053454,API1693407185005,002726,163038,2023-08-30 14:53:06
1226051886,API1693406979640,002726,163031,2023-08-30 14:49:40
1226065048,API1693408605689,002726,123639,2023-08-30 15:16:47
1226065476,API1693408648287,002726,123917,2023-08-30 15:17:30
1226060423,API1693408066198,002726,163040,2023-08-30 15:07:47
1226065264,API1693408627808,002726,124208,2023-08-30 15:17:09
1226065783,API1693408680481,002726,151750,2023-08-30 15:18:02
1226064391,API1693408532858,002726,123634,2023-08-30 15:15:35
1226060378,API1693408060254,002726,163040,2023-08-30 15:07:41
1226064802,API1693408578763,002726,123916,2023-08-30 15:16:20
1226141479,API1693413779650,002726,163066,2023-08-30 16:43:00
1226173110,API1693415434994,002726,141223,2023-08-30 17:10:37
1226174017,API1693415481636,002726,141986,2023-08-30 17:11:23
1226172194,API1693415391833,002726,141983,2023-08-30 17:09:54
1226170107,API1693415280943,002726,141242,2023-08-30 17:08:03
1226171566,API1693415358943,002726,143164,2023-08-30 17:09:20
1226173145,API1693415437182,002726,141223,2023-08-30 17:10:38
1226172246,API1693415394594,002726,141983,2023-08-30 17:09:57
1226171527,API1693415356300,002726,143164,2023-08-30 17:09:18
1226170767,API1693415315685,002726,143162,2023-08-30 17:08:38
1226189342,API1693416265423,002726,163073,2023-08-30 17:24:26
1226189941,API1693416297555,002726,163071,2023-08-30 17:24:58
1226174012,API1693415481333,002726,141986,2023-08-30 17:11:22
1226174048,API1693415483344,002726,141986,2023-08-30 17:11:24
1226168810,API1693415209872,002726,143674,2023-08-30 17:06:54
1226173169,API1693415438509,002726,141223,2023-08-30 17:10:40
1226207598,API1693417193855,002726,151437,2023-08-30 17:39:55
1226207871,API1693417207158,002726,151431,2023-08-30 17:40:08
1226226048,API1693418143764,002726,163083,2023-08-30 17:55:44
1226208993,API1693417265061,002726,151433,2023-08-30 17:41:05
1226205749,API1693417099488,002726,163075,2023-08-30 17:38:21
1226208318,API1693417230269,002726,151435,2023-08-30 17:40:32
1226208630,API1693417246437,002726,151441,2023-08-30 17:40:48
1226207307,API1693417178663,002726,151439,2023-08-30 17:39:40
1226218595,API1693417733846,002726,163077,2023-08-30 17:48:55
1226235005,API1693418595536,002726,163094,2023-08-30 18:03:16
1226259968,API1693419861555,002726,163099,2023-08-30 18:24:24
1226285361,API1693421131433,002726,163109,2023-08-30 18:45:32
1226370374,API1693425610584,002726,163133,2023-08-30 20:00:12
1226407787,API1693427484461,002726,163136,2023-08-30 20:31:26
1226430062,API1693428562976,002726,163146,2023-08-30 20:49:24
1226401542,API1693427172025,002726,163135,2023-08-30 20:26:13
1226401624,API1693427176001,002726,163135,2023-08-30 20:26:17
1226373555,API1693425882921,002726,162643,2023-08-30 20:04:44
1226457338,API1693429894671,002726,163158,2023-08-30 21:11:37
1226467965,API1693430432681,002726,163168,2023-08-30 21:20:36
1226450092,API1693429531825,002726,163157,2023-08-30 21:05:33
1226446311,API1693429335699,002726,163156,2023-08-30 21:02:19
1226467373,API1693430403365,002726,163163,2023-08-30 21:20:05
1226505256,API1693432324750,002726,163145,2023-08-30 21:52:07
1226492443,API1693431685077,002726,163171,2023-08-30 21:41:26
1226492649,API1693431695700,002726,163172,2023-08-30 21:41:38
1226502961,API1693432210802,002726,163175,2023-08-30 21:50:12
1226492303,API1693431677508,002726,163170,2023-08-30 21:41:18
1226492796,API1693431703618,002726,163173,2023-08-30 21:41:45
1226492518,API1693431687619,002726,163171,2023-08-30 21:41:30
1226567700,API1693435616447,002726,163176,2023-08-30 22:46:57
1226558144,API1693435108347,002726,163185,2023-08-30 22:38:29
1226594836,API1693437097045,002726,152794,2023-08-30 23:11:41
1226596048,API1693437166352,002726,152941,2023-08-30 23:12:47
1226589140,API1693436786078,002726,163198,2023-08-30 23:06:29
1226594474,API1693437078027,002726,152624,2023-08-30 23:11:19
1226589121,API1693436784779,002726,163198,2023-08-30 23:06:26
1226589120,API1693436784716,002726,163196,2023-08-30 23:06:27
1226586989,API1693436664446,002726,163197,2023-08-30 23:04:26
1226595830,API1693437153201,002726,152908,2023-08-30 23:12:34
1226595585,API1693437138857,002726,152567,2023-08-30 23:12:20
1226595251,API1693437120394,002726,153392,2023-08-30 23:12:02
1226590541,API1693436861539,002726,163199,2023-08-30 23:07:42
1226651975,API1693440420011,002726,163223,2023-08-31 00:07:01
1226651868,API1693440413042,002726,163223,2023-08-31 00:06:54
1226651894,API1693440414531,002726,163223,2023-08-31 00:06:58
1226651882,API1693440412683,002726,163223,2023-08-31 00:06:55
1226651887,API1693440413525,002726,163223,2023-08-31 00:06:56
1226651968,API1693440419216,002726,163223,2023-08-31 00:07:00
1226651984,API1693440420399,002726,163223,2023-08-31 00:07:02
1227022304,API1693495133049,002726,163148,2023-08-31 15:18:54
1227023546,API1693495204425,002726,163250,2023-08-31 15:20:06
1227023491,API1693495200079,002726,163250,2023-08-31 15:20:02
1227023561,API1693495206714,002726,163250,2023-08-31 15:20:08
1227023516,API1693495201814,002726,163250,2023-08-31 15:20:03
1227023539,API1693495203648,002726,163250,2023-08-31 15:20:05
1227085099,API1693496657805,002726,163254,2023-08-31 15:44:19
1227059895,API1693496102963,002726,132927,2023-08-31 15:35:04
1227106717,API1693497460631,002726,163255,2023-08-31 15:57:42
1227085010,API1693496656257,002726,163254,2023-08-31 15:44:17
1227085132,API1693496658613,002726,163254,2023-08-31 15:44:20
1227085021,API1693496656494,002726,163254,2023-08-31 15:44:18
1227073172,API1693496418711,002726,163252,2023-08-31 15:40:19
1227115002,API1693497963735,002726,163261,2023-08-31 16:06:06
1227109280,API1693497616278,002726,163256,2023-08-31 16:00:17
1227159403,API1693500701197,002726,163269,2023-08-31 16:51:42
1227168099,API1693501385405,002726,163273,2023-08-31 17:03:06
1227193525,API1693503311734,002726,96699,2023-08-31 17:35:13
1227365549,API1693507214256,002726,163002,2023-08-31 18:40:15
1227578684,API1693511929084,002726,163320,2023-08-31 19:58:50
1227574547,API1693511671291,002726,137424,2023-08-31 19:54:32
1227564360,API1693511141942,002726,132925,2023-08-31 19:45:43
1227573539,API1693511613772,002726,127161,2023-08-31 19:53:34
1227537642,API1693510553985,002726,132929,2023-08-31 19:35:55
1227574289,API1693511655618,002726,126967,2023-08-31 19:54:17
1227575048,API1693511704064,002726,163319,2023-08-31 19:55:06
1227574792,API1693511689181,002726,126970,2023-08-31 19:54:50
1227573921,API1693511637013,002726,126969,2023-08-31 19:53:58
1227588930,API1693512627926,002726,132971,2023-08-31 20:10:29
1227582825,API1693512192829,002726,142152,2023-08-31 20:03:16
1227591029,API1693512790752,002726,134637,2023-08-31 20:13:12
1227662799,API1693518483285,002726,162912,2023-08-31 21:48:07
1227669524,API1693519051318,002726,163342,2023-08-31 21:57:32
1227687542,API1693520600728,002726,163345,2023-08-31 22:23:22
1227772678,API1693528912641,002726,163381,2023-09-01 00:41:54
1227772719,API1693528917124,002726,163381,2023-09-01 00:42:00
1227987545,API1693580171099,002726,163311,2023-09-01 14:56:12
1227998182,API1693581529633,002726,163422,2023-09-01 15:18:50
1227997874,API1693581491365,002726,163420,2023-09-01 15:18:13
1227990307,API1693580552744,002726,163419,2023-09-01 15:02:34
1228058127,API1693587228206,002726,163444,2023-09-01 16:53:49
1228062011,API1693587416431,002726,163438,2023-09-01 16:56:57
1228093087,API1693589896108,002726,163446,2023-09-01 17:38:17
1228126122,API1693592383771,002726,163450,2023-09-01 18:19:44
1228126954,API1693592456253,002726,163451,2023-09-01 18:20:58
1228121526,API1693592084549,002726,163449,2023-09-01 18:14:45
1228135555,API1693593133469,002726,163453,2023-09-01 18:32:14
1228134544,API1693593048287,002726,163452,2023-09-01 18:30:49
1228168896,API1693595622469,002726,163463,2023-09-01 19:13:43
1228305376,API1693604888471,002726,163468,2023-09-01 21:48:11
1228312593,API1693605348571,002726,163447,2023-09-01 21:55:50
1228292460,API1693604155513,002726,163467,2023-09-01 21:35:57
1228793302,API1693665976441,002726,112834,2023-09-02 14:46:18
1228788122,API1693665174960,002726,163483,2023-09-02 14:32:56
1228792987,API1693665923804,002726,112823,2023-09-02 14:45:25
1228793960,API1693666072131,002726,143702,2023-09-02 14:47:53
1228792498,API1693665846710,002726,112832,2023-09-02 14:44:09
1228791782,API1693665744168,002726,112831,2023-09-02 14:42:26
1228793947,API1693666069911,002726,143702,2023-09-02 14:47:51
1228808147,API1693668096851,002726,163488,2023-09-02 15:21:38
1228803972,API1693667587909,002726,163487,2023-09-02 15:13:09
1228809079,API1693668210915,002726,163492,2023-09-02 15:23:32
1228807788,API1693668054305,002726,163490,2023-09-02 15:20:55
1228808271,API1693668111676,002726,163486,2023-09-02 15:21:54
1228808025,API1693668081000,002726,163489,2023-09-02 15:21:22
1228807629,API1693668036656,002726,163491,2023-09-02 15:20:38
1228800615,API1693667118413,002726,163485,2023-09-02 15:05:20
1228852626,API1693672972521,002726,112833,2023-09-02 16:42:55
1228852561,API1693672966446,002726,112833,2023-09-02 16:42:48
1228852583,API1693672967790,002726,112833,2023-09-02 16:42:50
1228923531,API1693679231731,002726,163466,2023-09-02 18:27:13
1230053667,API1693840854247,002726,163534,2023-09-04 15:20:56
1230044753,API1693839711853,002726,163454,2023-09-04 15:01:52
1230044666,API1693839700462,002726,163459,2023-09-04 15:01:42
1230095111,API1693844640447,002726,163539,2023-09-04 16:24:02
1230091925,API1693844403759,002726,163538,2023-09-04 16:20:06
1230092015,API1693844409601,002726,163538,2023-09-04 16:20:15
1230109496,API1693845747094,002726,163544,2023-09-04 16:42:28
1230109368,API1693845738173,002726,163543,2023-09-04 16:42:19
1230116538,API1693846281084,002726,152268,2023-09-04 16:51:22
1230111497,API1693845900832,002726,163540,2023-09-04 16:45:02
1230116511,API1693846279187,002726,152268,2023-09-04 16:51:20
1230147273,API1693848445856,002726,151756,2023-09-04 17:27:28
1230147841,API1693848488923,002726,152210,2023-09-04 17:28:12
1230148180,API1693848511030,002726,152212,2023-09-04 17:28:32
1230147523,API1693848466002,002726,152636,2023-09-04 17:27:47
1230148158,API1693848510027,002726,152212,2023-09-04 17:28:33
1230147455,API1693848461074,002726,152636,2023-09-04 17:27:44
1230146976,API1693848428166,002726,151757,2023-09-04 17:27:09
1230147832,API1693848487857,002726,152210,2023-09-04 17:28:09
1230130363,API1693847277803,002726,127136,2023-09-04 17:07:59
1230147227,API1693848443244,002726,151756,2023-09-04 17:27:25
1230130255,API1693847268826,002726,127136,2023-09-04 17:07:54
1230146765,API1693848416951,002726,151755,2023-09-04 17:26:58
1230146597,API1693848407644,002726,151755,2023-09-04 17:26:53
1230142852,API1693848146102,002726,163545,2023-09-04 17:22:28
1230152474,API1693848797069,002726,152258,2023-09-04 17:33:18
