81664|N|19015.86
83828|N|23585.84
84066|N|3047.5699999999997
84949|N|4990.620000000003
85585|N|54104.299999999996
85599|N|10043.439999999999
85665|N|2498.420000000002
87259|N|7418.43
87415|N|1664.5999999999985
91849|N|23678.04
91883|N|29172.97
92017|N|11025.21
92291|N|1815.7000000000007
92387|N|15593.509999999998
92472|N|21654.16
93094|N|15998.670000000002
93636|N|9745.02
94131|N|8381.75
95139|N|10402.64
95554|N|29904.96
95778|N|2443.4300000000003
95817|N|654.7999999999993
95947|N|3475.9799999999996
95997|N|121698.12
96375|N|16595.96
96490|N|5338.529999999999
97700|N|13563.14
98216|N|12270.349999999999
98376|N|8010.91
98474|N|15000.009999999995
98755|N|1185.1600000000035
98776|N|1593.5900000000001
98995|N|22427.37
99075|N|8434.11
99123|N|23540.129999999997
99246|N|2993.3899999999994
99559|N|51430.92
99642|N|5000.0
100525|N|5435.790000000001
100840|N|4828.380000000001
100861|N|2228.630000000001
100924|N|20635.06
100937|N|23260.73
101026|N|14493.64
101055|N|6394.229999999996
101169|N|8436.599999999999
101238|N|12951.869999999999
101321|N|16537.81
101435|N|20424.379999999997
101528|N|31937.300000000003
101555|N|3233.279999999999
101570|N|11533.580000000002
102430|N|5000.0
102583|N|17231.37
102659|N|203.47999999999593
103035|N|4682.050000000003
103229|N|31683.449999999997
103242|N|263.66999999999825
103947|N|32120.229999999996
104038|N|6347.1500000000015
104105|N|18000.97
104536|N|18321.87
104546|N|9554.640000000014
104792|N|17659.96
107010|N|9860.939999999999
107130|N|4114.98
107770|N|6334.939999999999
108015|N|9415.099999999999
108337|N|1554.1800000000003
109159|N|5005.059999999998
109281|N|12171.870000000003
109445|N|15777.310000000001
109507|N|2984.3099999999977
109522|N|5948.32
109782|N|13619.189999999999
109945|N|8909.309999999998
110124|N|5230.16
110313|N|16832.800000000003
110547|N|28215.17
110633|N|6934.810000000001
110772|N|12095.970000000001
110789|N|34991.32
110885|N|3435.5999999999985
111017|N|1236.2799999999988
111312|N|7403.399999999998
111336|N|7497.919999999998
111411|N|24762.899999999998
111533|N|17091.760000000002
111977|N|59650.93
112079|N|20192.84
112278|N|6309.139999999999
112298|N|1836.510000000002
112326|N|4623.209999999999
112643|N|19382.55
112751|N|14010.69
112806|N|12228.07
112824|N|10114.439999999999
113128|N|1906.1599999999999
113169|N|5499.490000000002
113328|N|17195.29
113391|N|41084.2
113455|N|13817.43
113629|N|35838.61
113670|N|4745.110000000001
113772|N|10114.45
113853|N|2091.9300000000003
113860|N|7815.689999999999
113870|N|17212.67
113963|N|20329.63
114029|N|59227.26000000001
114049|N|13532.09
114211|N|3421.0999999999985
114381|N|13518.330000000002
114472|N|16341.340000000004
114699|N|9251.16
114940|N|27284.010000000002
115299|N|4460.880000000001
115733|N|27672.11
116201|N|52625.560000000005
116366|N|6980.5899999999965
116440|N|8450.09
116587|N|14740.64
116894|N|17418.059999999998
116959|N|3817.3199999999997
117173|N|16214.56
117482|N|3159.1900000000023
117635|N|46397.20000000001
117839|N|3377.8399999999965
118223|N|97454.28
118265|N|27515.53
118345|N|422.8600000000006
118465|N|4254.899999999994
118588|N|19570.010000000002
118905|N|22839.89
118942|N|12121.630000000001
119264|N|35210.18
119402|N|12564.29
119419|N|21972.57
119449|N|12429.54
119672|N|10365.81
119786|N|89870.79999999999
119794|N|36595.68
119859|N|9735.43
120198|N|22754.009999999995
120227|N|14467.470000000001
120270|N|5978.68
120283|N|3399.2299999999996
120905|N|43017.46
121107|N|5683.02
121387|N|27841.58
121489|N|23127.16
121580|N|6920.310000000001
121609|N|5470.5
121842|N|28436.9
121914|N|63830.28000000001
122069|N|2119.8600000000006
122134|N|11446.64
122268|N|19305.510000000002
122415|N|22046.84000000001
122420|N|3728.0599999999977
122448|N|6937.43
122626|N|7773.73
122685|N|13331.089999999997
122797|N|4137.3499999999985
122853|N|7301.740000000002
122934|N|3876.9100000000035
122973|N|20189.05
123057|N|62147.880000000005
123060|N|24836.74
123199|N|41331.79
123208|N|15428.580000000002
123267|N|17539.44
123409|N|6053.010000000002
123523|N|33013.36
123550|N|11215.380000000001
123695|N|11907.54
124171|N|20646.08
124199|N|19934.759999999995
124210|N|20986.420000000002
124246|N|14269.82
124321|N|14494.770000000004
124558|N|12372.880000000005
124638|N|12201.25
124740|N|24693.43
124847|N|47922.45
124881|N|6986.27
124896|N|10411.510000000002
124927|N|25968.559999999998
125034|N|4916.090000000004
125284|N|55368.82
125402|N|23664.03
125481|N|19213.69
125489|N|7169.169999999998
125500|N|16499.190000000002
125571|N|6053.010000000002
125716|N|12146.150000000001
125727|N|15027.199999999997
125908|N|15880.06
126057|N|39596.1
126061|N|2001.5499999999993
126164|N|226851.22999999998
126433|N|9537.91
126473|N|24004.54
126510|N|26168.54
126760|N|14756.68
126844|N|5519.119999999995
126894|N|26525.47
126953|N|8267.490000000002
127056|N|30249.120000000003
127126|N|8113.860000000001
127183|N|25570.76999999999
127241|N|22029.739999999998
127327|N|24289.42
127339|N|49924.03
127430|N|31772.04
127496|N|61146.009999999995
127782|N|27363.25
128018|N|12172.169999999998
128059|N|25187.01
128084|N|272.3799999999974
128106|N|28056.550000000003
128400|N|16597.729999999996
128506|N|79803.39000000001
128583|N|10748.029999999999
128664|N|3421.6399999999994
128820|N|11299.330000000002
128841|N|1901.9199999999983
128907|N|13255.029999999999
129109|N|21182.21
129160|N|19812.120000000003
129276|N|12554.400000000001
129396|N|1743.2400000000016
129443|N|5896.669999999998
129539|N|33839.9
129593|N|7158.070000000007
129676|N|3925.75
129777|N|34069.06
129897|N|31377.760000000002
129991|N|3633.1100000000006
130664|N|6178.970000000001
130771|N|13829.11
131164|N|18473.75
131230|N|1900.2200000000012
131270|N|540.9700000000012
131422|N|9805.220000000001
131579|N|58943.34
131818|N|8020.41
131860|N|61758.840000000004
132087|N|13072.739999999998
132168|N|7617.0500000000175
132476|N|313.08000000000175
132513|N|7705.139999999999
132547|N|23807.59999999999
132612|N|28735.73000000001
132651|N|6371.420000000002
132849|N|36993.86
133007|N|20197.04
133112|N|5052.0
133171|N|17983.680000000008
133285|N|20404.7
133337|N|197252.66999999998
133425|N|15103.339999999997
133470|N|1662.0499999999993
133489|N|508.76000000000204
133512|N|35730.2
133605|N|257235.27000000002
133644|N|23310.83
133671|N|54995.22
133923|N|36347.09
134022|N|3508.760000000002
134064|N|9336.699999999997
