175080|N|175080_1|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_2|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_3|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_4|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_5|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_6|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_7|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_8|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_9|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_10|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_11|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_12|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_13|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_14|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_15|2024-05-14|3812.50625|817.65625|130.8375|FAC
175080|N|175080_16|2024-05-14|3812.50625|817.65625|130.8375|FAC
175514|N|175514_1|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_2|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_3|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_4|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_5|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_6|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_7|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_8|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_9|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_10|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_11|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_12|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_13|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_14|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_15|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175514|N|175514_16|2024-05-14|9250.00625|1467.233125|234.760625|FAC
175545|N|175545_1|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_2|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_3|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_4|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_5|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_6|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_7|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_8|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_9|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_10|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_11|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_12|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_13|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_14|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_15|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175545|N|175545_16|2024-05-14|6500.00625|1361.194375|217.799375|FAC
175589|N|175589_1|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_2|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_3|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_4|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_5|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_6|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_7|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_8|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_9|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_10|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_11|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_12|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_13|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_14|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_15|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175589|N|175589_16|2024-05-14|5937.481875|1310.786875|209.73125|FAC
175665|N|175665_1|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_2|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_3|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_4|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_5|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_6|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_7|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_8|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_9|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_10|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_11|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_12|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_13|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_14|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_15|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175665|N|175665_16|2024-05-14|14312.4825|1829.75625|292.76125|FAC
175700|N|175700_1|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_2|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_3|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_4|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_5|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_6|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_7|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_8|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_9|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_10|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_11|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_12|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_13|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_14|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_15|2024-05-14|3062.506875|790.08375|126.409375|FAC
175700|N|175700_16|2024-05-14|3062.506875|790.08375|126.409375|FAC
175725|N|175725_1|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_2|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_3|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_4|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_5|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_6|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_7|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_8|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_9|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_10|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_11|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_12|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_13|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_14|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_15|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175725|N|175725_16|2024-05-14|14875.006875|2360.35125|377.641875|FAC
175754|N|175754_1|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_2|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_3|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_4|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_5|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_6|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_7|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_8|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_9|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_10|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_11|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_12|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_13|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_14|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_15|2024-05-14|1562.488125|399.58|63.931875|FAC
175754|N|175754_16|2024-05-14|1562.488125|399.58|63.931875|FAC
