label,approval_score,applicant_id
APROBADO,0.9923282266,159220
APROBADO,0.9943596721,159238
RECHAZADO,0.9089214802,159307
RECHAZADO,0.9319170117,159312
RECHAZADO,0.2360117137,159499
RECHAZADO,0.3130870163,159500
RECHAZADO,0.0888298452,159501
RECHAZADO,0.2253803462,159502
RECHAZADO,0.708460331,159505
RECHAZADO,0.6198966503,159507
RECHAZADO,0.1186077595,159509
RECHAZADO,0.4578870535,159510
RECHAZADO,0.2204383314,159549
RECHAZADO,0.4531163275,159557
RECHAZADO,0.1696956307,159558
RECHAZADO,0.6781370044,159561
RECHAZADO,0.9290239811,159582
RECHAZADO,0.3148532808,159668
RECHAZADO,0.5928636193,159670
RECHAZADO,0.8457348347,159673
RECHAZADO,0.3624924421,159674
RECHAZADO,0.5891942382,159675
RECHAZADO,0.6051112413,159679
RECHAZADO,0.0994374529,159682
RECHAZADO,0.7478018403,159717
RECHAZADO,0.5910184979,159720
RECHAZADO,0.5828559995,159832
RECHAZADO,0.2161581665,159834
RECHAZADO,0.4181908965,159901
RECHAZADO,0.0528074615,159902
APROBADO,0.9443511367,156284
RECHAZADO,0.6574027538,156285
RECHAZADO,0.8378297687,157110
RECHAZADO,0.8628797531,157345
RECHAZADO,0.7667412758,157346
RECHAZADO,0.6144968271,157658
RECHAZADO,0.697391212,157718
RECHAZADO,0.8710333109,157285
RECHAZADO,0.5361512303,157308
RECHAZADO,0.8504584432,157320
APROBADO,0.9737605453,157386
APROBADO,0.9582617283,157398
RECHAZADO,0.4853387773,157656
RECHAZADO,0.9125669003,157790
RECHAZADO,0.3061617613,157794
RECHAZADO,0.7974700332,157795
APROBADO,0.9833553433,157803
RECHAZADO,0.7274565101,157948
RECHAZADO,0.3737259507,158079
RECHAZADO,0.6064416766,158125
RECHAZADO,0.3499097824,158216
RECHAZADO,0.8253771067,158226
RECHAZADO,0.5331106186,158232
RECHAZADO,0.8638297319,156763
RECHAZADO,0.8226596117,157371
RECHAZADO,0.7889885902,157383
APROBADO,0.9408392906,157404
RECHAZADO,0.9313176274,157415
RECHAZADO,0.3054741323,157487
RECHAZADO,0.9087797999,157491
RECHAZADO,0.9196605086,157557
RECHAZADO,0.7902180552,157706
RECHAZADO,0.863234818,157707
RECHAZADO,0.8952389956,157711
RECHAZADO,0.8955464959,157714
RECHAZADO,0.9264887571,157717
RECHAZADO,0.314137429,157818
RECHAZADO,0.4327160716,158050
RECHAZADO,0.868876636,158134
RECHAZADO,0.5720946789,158143
RECHAZADO,0.2721984386,158322
APROBADO,0.9845137,153097
RECHAZADO,0.2410280108,153978
RECHAZADO,0.9033985138,154074
RECHAZADO,0.7948741913,154098
RECHAZADO,0.7484426498,154101
RECHAZADO,0.8843336701,154102
RECHAZADO,0.3932279348,154104
RECHAZADO,0.9345875978,154107
RECHAZADO,0.733240068,154110
RECHAZADO,0.5860530138,154333
APROBADO,0.9981148243,154383
RECHAZADO,0.6993908286,154458
RECHAZADO,0.8640916944,154880
RECHAZADO,0.8245902061,155146
RECHAZADO,0.843832314,159547
RECHAZADO,0.7497048974,159584
RECHAZADO,0.5660960078,159606
RECHAZADO,0.3898659348,159744
RECHAZADO,0.6171084642,159745
RECHAZADO,0.6607321501,159747
RECHAZADO,0.7530923486,159748
RECHAZADO,0.7790952921,159749
RECHAZADO,0.2071249783,159750
RECHAZADO,0.9170665741,159772
RECHAZADO,0.6308330297,159791
APROBADO,0.9595050216,154075
RECHAZADO,0.9237056375,154077
RECHAZADO,0.9273747206,154084
RECHAZADO,0.8555597067,154100
RECHAZADO,0.8517819643,152143
RECHAZADO,0.7821164727,152344
RECHAZADO,0.6442205906,152345
RECHAZADO,0.5647158027,152346
RECHAZADO,0.6219117641,152349
RECHAZADO,0.8742810488,152363
RECHAZADO,0.7256429195,152434
RECHAZADO,0.907977581,152477
APROBADO,0.9529628754,152523
RECHAZADO,0.7939159274,152680
RECHAZADO,0.763492167,152721
RECHAZADO,0.2534654737,152794
RECHAZADO,0.4098125994,152797
RECHAZADO,0.9100958109,152798
RECHAZADO,0.8499720693,152801
RECHAZADO,0.282850951,152802
RECHAZADO,0.5883812308,153051
RECHAZADO,0.8483453989,153163
RECHAZADO,0.6991098523,153166
RECHAZADO,0.3102422357,153167
RECHAZADO,0.9124073982,153172
RECHAZADO,0.3736975193,153400
APROBADO,0.9812404513,153401
RECHAZADO,0.6948955655,153427
RECHAZADO,0.8225076795,153502
RECHAZADO,0.857362628,153522
RECHAZADO,0.8197639585,153543
RECHAZADO,0.8244006634,158164
RECHAZADO,0.8933624029,158406
APROBADO,0.970459342,158415
APROBADO,0.995742023,158416
RECHAZADO,0.7860870957,158417
APROBADO,0.9753705263,158541
RECHAZADO,0.382696867,158543
RECHAZADO,0.6198724508,158626
RECHAZADO,0.9245298505,158673
RECHAZADO,0.5641673803,158674
RECHAZADO,0.6531248093,158675
APROBADO,0.9649565816,158677
RECHAZADO,0.7889342308,158678
RECHAZADO,0.8041460514,158717
RECHAZADO,0.768404305,158739
RECHAZADO,0.8908646703,158742
RECHAZADO,0.312122494,158755
RECHAZADO,0.5578921437,158769
RECHAZADO,0.4865913391,158818
RECHAZADO,0.1828462929,158238
RECHAZADO,0.4405860305,158240
RECHAZADO,0.6325821877,158245
RECHAZADO,0.1705154032,158246
RECHAZADO,0.5654894114,158247
RECHAZADO,0.9114291668,158268
APROBADO,0.9634878635,155267
RECHAZADO,0.1241762564,152760
RECHAZADO,0.724437356,153055
RECHAZADO,0.8262636662,153066
RECHAZADO,0.3431137502,153083
APROBADO,0.9783563018,153088
RECHAZADO,0.4652091563,153090
RECHAZADO,0.7859296203,153145
RECHAZADO,0.8871088028,153162
APROBADO,0.9505991936,153239
RECHAZADO,0.313277185,153516
APROBADO,0.9385189414,153545
RECHAZADO,0.2268806696,153547
RECHAZADO,0.8602488041,153549
RECHAZADO,0.9019521475,155404
RECHAZADO,0.5359584689,155409
RECHAZADO,0.8256174922,155539
APROBADO,0.9486240745,155646
RECHAZADO,0.7992286682,156128
RECHAZADO,0.5433062911,156129
APROBADO,0.9740307331,156130
APROBADO,0.9666619301,156138
RECHAZADO,0.8643128872,156140
RECHAZADO,0.4976394176,156313
RECHAZADO,0.9170133471,156403
RECHAZADO,0.8727363944,156404
RECHAZADO,0.8927490115,156405
RECHAZADO,0.8532637954,156406
RECHAZADO,0.8318719268,156407
RECHAZADO,0.8965592384,159930
RECHAZADO,0.7402055264,159598
APROBADO,0.9397355914,159599
RECHAZADO,0.5283208489,160172
RECHAZADO,0.8331047297,154897
RECHAZADO,0.7356522679,155495
RECHAZADO,0.4022155702,155504
RECHAZADO,0.0724042431,155513
RECHAZADO,0.1569076926,155519
RECHAZADO,0.3519304395,155641
RECHAZADO,0.1395004243,155805
RECHAZADO,0.2432840168,157537
RECHAZADO,0.525542438,157538
RECHAZADO,0.5042894483,157541
RECHAZADO,0.6110703349,157764
RECHAZADO,0.35520491,157766
RECHAZADO,0.6427928805,157952
RECHAZADO,0.2821886241,158053
RECHAZADO,0.7060480714,158813
RECHAZADO,0.7094825506,158945
RECHAZADO,0.5235573649,159075
RECHAZADO,0.2745440304,159076
APROBADO,0.9828190207,159083
RECHAZADO,0.9315650463,159109
RECHAZADO,0.8484063148,159115
RECHAZADO,0.1085438132,159125
RECHAZADO,0.7678773999,159126
RECHAZADO,0.614051044,159129
APROBADO,0.9598001242,159147
RECHAZADO,0.2810890973,159267
RECHAZADO,0.5073093176,159406
RECHAZADO,0.6812055707,158607
RECHAZADO,0.7503882647,158608
RECHAZADO,0.6821008325,158609
RECHAZADO,0.6409673095,158611
RECHAZADO,0.7170235515,158694
RECHAZADO,0.4590854049,158703
RECHAZADO,0.5473296046,158782
RECHAZADO,0.6898176074,158785
RECHAZADO,0.3456845582,158787
RECHAZADO,0.2858797908,158789
RECHAZADO,0.7552230358,158808
RECHAZADO,0.6300242543,158809
RECHAZADO,0.4998146296,159000
RECHAZADO,0.2601664662,159022
RECHAZADO,0.1953889281,152472
RECHAZADO,0.7958461046,154669
APROBADO,0.99064821,154812
APROBADO,0.9903867841,154821
APROBADO,0.9899550676,154822
APROBADO,0.9960678816,154824
RECHAZADO,0.8560970426,154837
RECHAZADO,0.6504231095,155114
RECHAZADO,0.5941303372,153099
RECHAZADO,0.1985730082,153101
RECHAZADO,0.1868095994,153105
RECHAZADO,0.7520698905,153395
RECHAZADO,0.0772909001,154363
RECHAZADO,0.379719764,154960
RECHAZADO,0.9009839892,155555
RECHAZADO,0.8472130299,157362
RECHAZADO,0.279379189,157363
RECHAZADO,0.2043225914,157611
RECHAZADO,0.4556800127,157612
RECHAZADO,0.8651886582,157915
APROBADO,0.9537890553,154435
RECHAZADO,0.8813921809,154436
RECHAZADO,0.2761123478,154437
RECHAZADO,0.6006635427,154438
RECHAZADO,0.5648908615,154439
RECHAZADO,0.4638713598,154485
RECHAZADO,0.6254089475,154567
RECHAZADO,0.3953223825,157243
RECHAZADO,0.4911445677,157310
RECHAZADO,0.1716624051,157483
RECHAZADO,0.2220130414,157558
RECHAZADO,0.6044344902,157937
APROBADO,0.9370833635,158379
RECHAZADO,0.8654303551,158380
RECHAZADO,0.8965780139,158381
APROBADO,0.9522480369,158382
RECHAZADO,0.8622838855,158385
RECHAZADO,0.8581458926,158386
RECHAZADO,0.8988455534,158706
RECHAZADO,0.7229986787,158784
RECHAZADO,0.5540909767,158882
RECHAZADO,0.8012356758,158887
RECHAZADO,0.7074412704,159024
RECHAZADO,0.8994654417,159025
RECHAZADO,0.8101625443,159026
RECHAZADO,0.9291700125,159027
RECHAZADO,0.2043660432,155755
RECHAZADO,0.480116874,155762
RECHAZADO,0.8141308427,155763
RECHAZADO,0.6114923358,156048
RECHAZADO,0.7977055907,156108
RECHAZADO,0.5256437659,156111
RECHAZADO,0.6789483428,156156
RECHAZADO,0.0842400491,156159
RECHAZADO,0.6788311005,156160
RECHAZADO,0.0751068294,156161
RECHAZADO,0.5294291377,156247
APROBADO,0.9477165937,156849
RECHAZADO,0.9195103049,156851
APROBADO,0.9419003725,156872
RECHAZADO,0.9215564728,156876
APROBADO,0.9759782553,156878
RECHAZADO,0.1754053235,156882
RECHAZADO,0.7678974271,156884
RECHAZADO,0.2880616486,151527
RECHAZADO,0.8052936792,152598
RECHAZADO,0.9324817657,152602
RECHAZADO,0.4185724556,152605
APROBADO,0.9742763638,153040
RECHAZADO,0.145658344,153763
RECHAZADO,0.239554435,153824
RECHAZADO,0.3933975399,153825
RECHAZADO,0.8735156059,153827
RECHAZADO,0.226191923,153828
RECHAZADO,0.7992989421,153830
RECHAZADO,0.8834966421,153837
RECHAZADO,0.930498004,153320
APROBADO,0.9389511347,153323
RECHAZADO,0.7899257541,153343
RECHAZADO,0.869001627,153431
RECHAZADO,0.3699773848,153499
RECHAZADO,0.3146423697,153500
APROBADO,0.9507123828,153504
RECHAZADO,0.2440765351,153509
RECHAZADO,0.748896718,153518
RECHAZADO,0.2013950795,153544
RECHAZADO,0.8197159767,153556
RECHAZADO,0.8718109131,153564
RECHAZADO,0.8268381357,153565
APROBADO,0.9891919494,157675
APROBADO,0.9836049676,157676
RECHAZADO,0.92019701,157680
APROBADO,0.9409983754,159071
APROBADO,0.9450076222,159077
RECHAZADO,0.8283332586,159080
RECHAZADO,0.9281914234,159082
RECHAZADO,0.8029094338,159387
RECHAZADO,0.5914549828,159396
RECHAZADO,0.5727226734,159405
RECHAZADO,0.1765881777,159408
RECHAZADO,0.4910414219,159452
RECHAZADO,0.3739337921,154262
RECHAZADO,0.4386621714,154358
RECHAZADO,0.8050454855,154360
RECHAZADO,0.7884915471,154559
RECHAZADO,0.8687531352,154265
RECHAZADO,0.8779447675,159513
RECHAZADO,0.8306078911,160115
RECHAZADO,0.9273808002,160133
RECHAZADO,0.8950127363,160142
APROBADO,0.9661006927,160143
RECHAZADO,0.9022248387,152945
APROBADO,0.966699481,152999
RECHAZADO,0.8384851813,153192
RECHAZADO,0.7101001143,153203
RECHAZADO,0.6668623686,153214
RECHAZADO,0.4355219901,155388
APROBADO,0.9729423523,155394
RECHAZADO,0.9052337408,159298
RECHAZADO,0.8312413692,159299
RECHAZADO,0.8031632304,159300
RECHAZADO,0.9249283671,159308
RECHAZADO,0.64272964,156419
RECHAZADO,0.8453893065,154464
RECHAZADO,0.4711325765,157995
RECHAZADO,0.3671818972,157996
RECHAZADO,0.8087944388,158165
RECHAZADO,0.7580994368,158169
RECHAZADO,0.680973053,158227
RECHAZADO,0.2402975857,158228
RECHAZADO,0.3030549288,155005
RECHAZADO,0.7545773983,151626
APROBADO,0.9616644979,151642
RECHAZADO,0.8262442946,151802
RECHAZADO,0.5748463869,151883
RECHAZADO,0.8187122941,152317
APROBADO,0.9783177376,156210
APROBADO,0.9491419792,156213
RECHAZADO,0.705239296,156216
RECHAZADO,0.8927106261,156219
APROBADO,0.9581052661,156222
RECHAZADO,0.7463257313,156364
RECHAZADO,0.6079871655,156387
RECHAZADO,0.0323602371,158377
RECHAZADO,0.21693483,158405
RECHAZADO,0.4190833867,158527
APROBADO,0.9387106895,158542
RECHAZADO,0.3086102903,158584
RECHAZADO,0.2448761314,152815
RECHAZADO,0.923996985,152818
RECHAZADO,0.16725941,152820
RECHAZADO,0.2739920914,152822
RECHAZADO,0.0897636861,152832
RECHAZADO,0.1817308068,152939
RECHAZADO,0.1387578845,153706
RECHAZADO,0.6247474551,153981
RECHAZADO,0.8856158257,158844
RECHAZADO,0.9341475964,158890
RECHAZADO,0.9331824183,158900
RECHAZADO,0.4749184549,158903
RECHAZADO,0.7752005458,158904
RECHAZADO,0.0966246873,158582
APROBADO,0.9411132336,158599
RECHAZADO,0.4412013888,158612
RECHAZADO,0.5979667902,156621
RECHAZADO,0.9225192666,152850
RECHAZADO,0.2592837811,152941
APROBADO,0.975176096,158746
RECHAZADO,0.8425102234,152069
RECHAZADO,0.7229771614,152960
RECHAZADO,0.8064957857,153000
RECHAZADO,0.8196513057,153001
APROBADO,0.9621124268,153018
RECHAZADO,0.545244813,159607
RECHAZADO,0.773691237,158627
RECHAZADO,0.7414653301,159328
RECHAZADO,0.6352725029,159332
RECHAZADO,0.612559855,159373
RECHAZADO,0.8174750805,154946
RECHAZADO,0.6485149264,155615
RECHAZADO,0.3372392654,155767
RECHAZADO,0.6699952483,155779
RECHAZADO,0.3408869207,155780
RECHAZADO,0.3602301776,155781
RECHAZADO,0.4774917662,155783
RECHAZADO,0.593959868,156091
RECHAZADO,0.3998060822,156092
RECHAZADO,0.8555538654,156114
RECHAZADO,0.8001884222,158209
RECHAZADO,0.714312911,158367
RECHAZADO,0.0678632334,158578
RECHAZADO,0.195440948,152566
RECHAZADO,0.5563279986,154377
RECHAZADO,0.3339233696,158625
RECHAZADO,0.7996228337,158666
RECHAZADO,0.721871078,158696
RECHAZADO,0.2346409112,154794
RECHAZADO,0.265722543,154795
RECHAZADO,0.8396459818,155073
RECHAZADO,0.2409476191,155116
RECHAZADO,0.7528813481,151755
RECHAZADO,0.2704224288,152636
RECHAZADO,0.6897096634,152384
RECHAZADO,0.4190880954,152385
RECHAZADO,0.3467690945,152474
RECHAZADO,0.5933067203,152536
RECHAZADO,0.29536888,154888
RECHAZADO,0.3722113073,154976
RECHAZADO,0.3228637874,160382
RECHAZADO,0.8749177456,154879
RECHAZADO,0.6916065812,155408
RECHAZADO,0.2701556981,159497
RECHAZADO,0.0102451202,153065
RECHAZADO,0.0296255145,153306
RECHAZADO,0.2606908083,154320
RECHAZADO,0.5306920409,154328
RECHAZADO,0.4475971162,154335
RECHAZADO,0.8421221972,154806
RECHAZADO,0.9056076407,154810
APROBADO,0.9606429338,154811
RECHAZADO,0.5228133202,154835
RECHAZADO,0.0484556444,154924
RECHAZADO,0.0406026319,154926
RECHAZADO,0.8576372266,152210
RECHAZADO,0.3436555266,152212
RECHAZADO,0.8828728795,145969
RECHAZADO,0.2105837315,155265
RECHAZADO,0.1373562217,156151
RECHAZADO,0.3467291296,156365
RECHAZADO,0.2912381589,156366
RECHAZADO,0.2021387964,156458
RECHAZADO,0.8483559489,156460
RECHAZADO,0.1917610914,152641
RECHAZADO,0.0784645975,159173
RECHAZADO,0.7645349503,159517
RECHAZADO,0.6205154061,159525
RECHAZADO,0.4295587838,160181
RECHAZADO,0.5432714224,158862
RECHAZADO,0.3890252113,158907
APROBADO,0.9772689342,159177
RECHAZADO,0.8002762794,155041
RECHAZADO,0.238488093,152120
RECHAZADO,0.6621928215,153602
RECHAZADO,0.3408756554,153603
RECHAZADO,0.0706229135,159835
RECHAZADO,0.2993487418,154767
RECHAZADO,0.3190745711,154975
RECHAZADO,0.8683549166,157530
RECHAZADO,0.8063892722,157534
APROBADO,0.9363372326,157348
APROBADO,0.9612220526,156738
APROBADO,0.9531418681,156802
RECHAZADO,0.3122684658,157609
RECHAZADO,0.3735477924,158860
RECHAZADO,0.2948475182,158865
RECHAZADO,0.4236081839,158867
RECHAZADO,0.2361011356,159058
RECHAZADO,0.8291765451,154076
RECHAZADO,0.812946558,158847
RECHAZADO,0.4221534729,159061
RECHAZADO,0.8233356476,159062
RECHAZADO,0.2554902732,155959
RECHAZADO,0.5699090958,155966
RECHAZADO,0.5882107019,156030
RECHAZADO,0.6244776249,156053
RECHAZADO,0.7602769732,156147
RECHAZADO,0.8697023392,156202
RECHAZADO,0.7513796091,158823
RECHAZADO,0.5397378802,152620
RECHAZADO,0.6705300212,152819
RECHAZADO,0.8186290264,152943
RECHAZADO,0.7618579865,153106
RECHAZADO,0.9269994497,155925
RECHAZADO,0.6727486849,158920
RECHAZADO,0.3462814391,159065
RECHAZADO,0.7670433521,159066
RECHAZADO,0.8721109033,159152
RECHAZADO,0.1230849698,159820
RECHAZADO,0.513538003,159821
RECHAZADO,0.5973501801,159822
RECHAZADO,0.8872046471,159828
RECHAZADO,0.8673368692,152716
RECHAZADO,0.3195710778,153822
RECHAZADO,0.1910101771,154113
RECHAZADO,0.2030038089,154290
RECHAZADO,0.8700118065,155452
RECHAZADO,0.5538531542,160231
APROBADO,0.9651198983,160547
RECHAZADO,0.3220561445,153505
RECHAZADO,0.7223148346,153560
RECHAZADO,0.4685940742,153940
RECHAZADO,0.8770421147,157406
RECHAZADO,0.6389396191,157510
RECHAZADO,0.8844717741,159585
RECHAZADO,0.8541433215,154488
RECHAZADO,0.4924303889,154494
RECHAZADO,0.8808223009,154876
RECHAZADO,0.8221372962,154878
RECHAZADO,0.3662876189,154135
RECHAZADO,0.3694273829,159515
RECHAZADO,0.8704010248,160121
RECHAZADO,0.3715871572,160325
APROBADO,0.9384817481,160328
APROBADO,0.9589452744,160330
RECHAZADO,0.6072044373,160332
RECHAZADO,0.8221838474,160336
RECHAZADO,0.8842089772,160337
RECHAZADO,0.8958290815,160338
RECHAZADO,0.6549018621,151779
RECHAZADO,0.6955686212,155261
RECHAZADO,0.8055610061,156038
RECHAZADO,0.66210711,159297
RECHAZADO,0.6622899175,159181
RECHAZADO,0.4432637095,159302
RECHAZADO,0.3702958524,153722
RECHAZADO,0.3393349648,153727
RECHAZADO,0.1335332841,153777
RECHAZADO,0.7246940732,153586
RECHAZADO,0.8587895036,153587
RECHAZADO,0.794493854,151844
RECHAZADO,0.5073428154,152263
RECHAZADO,0.3746139705,154927
RECHAZADO,0.8524743915,154932
RECHAZADO,0.5497118831,158056
RECHAZADO,0.8168090582,159018
RECHAZADO,0.7845195532,156456
RECHAZADO,0.6189652085,156462
RECHAZADO,0.7678570747,157176
RECHAZADO,0.629390955,159498
RECHAZADO,0.1741656512,159529
RECHAZADO,0.1415165961,159833
RECHAZADO,0.8109026551,153252
RECHAZADO,0.5117861629,158881
RECHAZADO,0.5453436375,158889
RECHAZADO,0.4795338809,159518
RECHAZADO,0.5320841074,152778
APROBADO,0.9717763066,153539
RECHAZADO,0.8204861879,156623
RECHAZADO,0.7368599772,156764
RECHAZADO,0.6154792309,156848
RECHAZADO,0.4782443047,156881
RECHAZADO,0.8070211411,157177
RECHAZADO,0.6454483271,159142
RECHAZADO,0.1717021018,157613
RECHAZADO,0.4600656927,153721
RECHAZADO,0.2022009343,153774
APROBADO,0.9547868371,155968
APROBADO,0.9798805118,155889
RECHAZADO,0.85172683,156418
APROBADO,0.994677186,156422
RECHAZADO,0.8201642632,157287
RECHAZADO,0.7297872305,157291
RECHAZADO,0.7047485709,157311
RECHAZADO,0.9041829705,157312
RECHAZADO,0.6587949395,157313
RECHAZADO,0.8918729424,159404
RECHAZADO,0.6532254219,157785
APROBADO,0.9531235099,157786
RECHAZADO,0.6845880747,157787
APROBADO,0.9633882642,157789
RECHAZADO,0.4511728585,159527
RECHAZADO,0.7711399198,155387
RECHAZADO,0.8555630445,155389
RECHAZADO,0.5520737171,155390
RECHAZADO,0.4972809851,155433
RECHAZADO,0.4023239613,155487
APROBADO,0.9389308095,152826
RECHAZADO,0.1187642813,153433
RECHAZADO,0.3296811283,157524
RECHAZADO,0.7558031678,154301
APROBADO,0.9639267325,154338
RECHAZADO,0.7052186728,154362
RECHAZADO,0.8011775017,154366
APROBADO,0.9708653688,155280
RECHAZADO,0.7004882693,155867
APROBADO,0.9633200169,158705
RECHAZADO,0.8580154181,158819
RECHAZADO,0.164729625,159063
RECHAZADO,0.2205671966,154785
RECHAZADO,0.5351600051,153568
