id_distribuidor_usar,tasa_ponderada,perdida_ponderada,id_distribuidor,label,approval_score,applicant_id,perdida_cosecha_esperada_quash,grupo_riesgo
25493,123.782,0.0,25493,RECHAZADO,0.8325018287,25493,7.65,3
25493,123.782,0.0,25493,RECHAZADO,0.8325018287,25493,7.65,3
25860,100.0,0.0,148060,RECHAZADO,0.6865652204,25860,11.8,2
25860,100.0,0.0,148060,RECHAZADO,0.6865652204,25860,11.8,2
26974,141.66739130434783,0.6558384152341625,26974,RECHAZADO,0.2583232522,26974,14.76,1
26974,141.66739130434783,0.6558384152341625,26974,RECHAZADO,0.2583232522,26974,14.76,1
26980,122.5176404494382,0.533231701964206,26980,RECHAZADO,0.7058529854,26980,11.8,2
26980,122.5176404494382,0.533231701964206,26980,RECHAZADO,0.7058529854,26980,11.8,2
27460,180.0148514851485,0.0,27460,RECHAZADO,0.8082634807,27460,7.65,3
27460,180.0148514851485,0.0,27460,RECHAZADO,0.8082634807,27460,7.65,3
28109,152.45634972963128,0.0,28109,RECHAZADO,0.5855050087,28109,11.8,2
28109,152.45634972963128,0.0,28109,RECHAZADO,0.5855050087,28109,11.8,2
28347,142.55768860418505,0.0,28347,RECHAZADO,0.0756699443,28347,14.76,1
28347,142.55768860418505,0.0,28347,RECHAZADO,0.0756699443,28347,14.76,1
29193,131.20706488957813,0.0,29193,RECHAZADO,0.7342357039,29193,11.8,2
29193,131.20706488957813,0.0,29193,RECHAZADO,0.7342357039,29193,11.8,2
29963,150.73741370345704,0.0,29963,RECHAZADO,0.7979223728,29963,7.65,3
29963,150.73741370345704,0.0,29963,RECHAZADO,0.7979223728,29963,7.65,3
29968,138.88156290461538,0.0,29968,RECHAZADO,0.294513613,29968,14.76,1
29968,138.88156290461538,0.0,29968,RECHAZADO,0.294513613,29968,14.76,1
29969,149.67386793566328,0.0,29969,RECHAZADO,0.594822824,29969,11.8,2
29969,149.67386793566328,0.0,29969,RECHAZADO,0.594822824,29969,11.8,2
30153,145.16403306307254,0.0,30153,RECHAZADO,0.7143973112,30153,11.8,2
30153,145.16403306307254,0.0,30153,RECHAZADO,0.7143973112,30153,11.8,2
30359,158.03,0.0,30359,RECHAZADO,0.6965178847,30359,11.8,2
30359,158.03,0.0,30359,RECHAZADO,0.6965178847,30359,11.8,2
31045,159.7134328358209,0.0,31045,RECHAZADO,0.8299915791,31045,7.65,3
31045,159.7134328358209,0.0,31045,RECHAZADO,0.8299915791,31045,7.65,3
31465,135.41361111111112,0.0,31465,RECHAZADO,0.8576000333,31465,6.11,4
31465,135.41361111111112,0.0,31465,RECHAZADO,0.8576000333,31465,6.11,4
31501,130.6842982759398,0.0,31501,RECHAZADO,0.7980017662,31501,7.65,3
31501,130.6842982759398,0.0,31501,RECHAZADO,0.7980017662,31501,7.65,3
32468,120.4621243523316,0.6610833846879874,32468,RECHAZADO,0.8369781971,32468,7.65,3
32468,120.4621243523316,0.6610833846879874,32468,RECHAZADO,0.8369781971,32468,7.65,3
32794,171.07291666666666,0.0,32794,RECHAZADO,0.7554625869,32794,7.65,3
32794,171.07291666666666,0.0,32794,RECHAZADO,0.7554625869,32794,7.65,3
33050,173.8462,0.0,33050,RECHAZADO,0.3305402696,33050,14.76,1
33050,173.8462,0.0,33050,RECHAZADO,0.3305402696,33050,14.76,1
33112,118.780625,0.7803083316665046,33112,RECHAZADO,0.2230632156,33112,14.76,1
33112,118.780625,0.7803083316665046,33112,RECHAZADO,0.2230632156,33112,14.76,1
33382,159.80816505027576,0.0,33382,RECHAZADO,0.6457972527,33382,11.8,2
33382,159.80816505027576,0.0,33382,RECHAZADO,0.6457972527,33382,11.8,2
33821,141.49333333333334,0.0,33821,RECHAZADO,0.3238989711,33821,14.76,1
33821,141.49333333333334,0.0,33821,RECHAZADO,0.3238989711,33821,14.76,1
34052,128.07042857142858,0.47282629643523366,34052,RECHAZADO,0.5972859859,34052,11.8,2
34052,128.07042857142858,0.47282629643523366,34052,RECHAZADO,0.5972859859,34052,11.8,2
34117,134.4848151701248,0.0,34117,RECHAZADO,0.606920898,34117,11.8,2
34117,134.4848151701248,0.0,34117,RECHAZADO,0.606920898,34117,11.8,2
34199,173.77241379310345,0.0,34199,RECHAZADO,0.4204425216,34199,14.76,1
34199,173.77241379310345,0.0,34199,RECHAZADO,0.4204425216,34199,14.76,1
34519,148.3705154639175,0.0,34519,RECHAZADO,0.8642282486,34519,6.11,4
34519,148.3705154639175,0.0,34519,RECHAZADO,0.8642282486,34519,6.11,4
35175,152.81985747105568,0.0,35175,RECHAZADO,0.3826186657,35175,14.76,1
35175,152.81985747105568,0.0,35175,RECHAZADO,0.3826186657,35175,14.76,1
35983,150.2057142857143,0.0,35983,RECHAZADO,0.2405282706,35983,14.76,1
35983,150.2057142857143,0.0,35983,RECHAZADO,0.2405282706,35983,14.76,1
36018,152.0604411764706,0.0,36018,RECHAZADO,0.1919192076,36018,14.76,1
36018,152.0604411764706,0.0,36018,RECHAZADO,0.1919192076,36018,14.76,1
36245,141.82021739130434,0.38306410931332474,36245,RECHAZADO,0.6758105755,36245,11.8,2
36245,141.82021739130434,0.38306410931332474,36245,RECHAZADO,0.6758105755,36245,11.8,2
36543,138.91,0.0,36543,RECHAZADO,0.630153358,36543,11.8,2
36543,138.91,0.0,36543,RECHAZADO,0.630153358,36543,11.8,2
37224,174.89727272727274,0.0,37224,RECHAZADO,0.2497749627,37224,14.76,1
37224,174.89727272727274,0.0,37224,RECHAZADO,0.2497749627,37224,14.76,1
37626,137.7765909090909,0.7394967470819959,37626,RECHAZADO,0.8339236975,37626,7.65,3
37626,137.7765909090909,0.7394967470819959,37626,RECHAZADO,0.8339236975,37626,7.65,3
37724,141.65782615862824,0.0,37724,RECHAZADO,0.5630403757,37724,11.8,2
37724,141.65782615862824,0.0,37724,RECHAZADO,0.5630403757,37724,11.8,2
37821,132.0,0.0,144196,RECHAZADO,0.6434962153,37821,11.8,2
37821,132.0,0.0,144196,RECHAZADO,0.6434962153,37821,11.8,2
38099,173.35,0.0,38099,RECHAZADO,0.6754673719,38099,11.8,2
38099,173.35,0.0,38099,RECHAZADO,0.6754673719,38099,11.8,2
38829,134.22371808121164,0.0,38829,RECHAZADO,0.8220891356,38829,7.65,3
38829,134.22371808121164,0.0,38829,RECHAZADO,0.8220891356,38829,7.65,3
39115,144.62439829578494,0.0,39115,RECHAZADO,0.565100193,39115,11.8,2
39115,144.62439829578494,0.0,39115,RECHAZADO,0.565100193,39115,11.8,2
39236,158.39653846153846,0.46601119177398365,39236,RECHAZADO,0.6303011179,39236,11.8,2
39236,158.39653846153846,0.46601119177398365,39236,RECHAZADO,0.6303011179,39236,11.8,2
40312,130.32616588834077,0.0,40312,RECHAZADO,0.363470912,40312,14.76,1
40312,130.32616588834077,0.0,40312,RECHAZADO,0.363470912,40312,14.76,1
40991,173.72396420832635,0.0,40991,RECHAZADO,0.4371564686,40991,14.76,1
40991,173.72396420832635,0.0,40991,RECHAZADO,0.4371564686,40991,14.76,1
41194,143.13297297297296,0.0,41194,RECHAZADO,0.5766949654,41194,11.8,2
41194,143.13297297297296,0.0,41194,RECHAZADO,0.5766949654,41194,11.8,2
41738,101.81584905660377,0.5357709428597452,41738,RECHAZADO,0.7126972675,41738,11.8,2
41738,101.81584905660377,0.5357709428597452,41738,RECHAZADO,0.7126972675,41738,11.8,2
41903,158.56221374045802,0.597625109476257,41903,RECHAZADO,0.3238989711,41903,14.76,1
41903,158.56221374045802,0.597625109476257,41903,RECHAZADO,0.3238989711,41903,14.76,1
41923,144.4568233686274,0.7085975939222534,41923,RECHAZADO,0.3448942006,41923,14.76,1
41923,144.4568233686274,0.7085975939222534,41923,RECHAZADO,0.3448942006,41923,14.76,1
41954,152.04899655475435,0.0,41954,RECHAZADO,0.7856965065,41954,7.65,3
41954,152.04899655475435,0.0,41954,RECHAZADO,0.7856965065,41954,7.65,3
42106,166.4539534883721,0.0,42106,RECHAZADO,0.7816312909,42106,7.65,3
42106,166.4539534883721,0.0,42106,RECHAZADO,0.7816312909,42106,7.65,3
42183,132.62549597855227,0.6880250225266507,42183,RECHAZADO,0.5097109675,42183,11.8,2
42183,132.62549597855227,0.6880250225266507,42183,RECHAZADO,0.5097109675,42183,11.8,2
42476,149.85972260243963,0.0,42476,RECHAZADO,0.3968890905,42476,14.76,1
42476,149.85972260243963,0.0,42476,RECHAZADO,0.3968890905,42476,14.76,1
42541,147.376,0.5682136702024345,42541,RECHAZADO,0.2369567901,42541,14.76,1
42541,147.376,0.5682136702024345,42541,RECHAZADO,0.2369567901,42541,14.76,1
42843,158.2275,0.0,42843,RECHAZADO,0.4137147367,42843,14.76,1
42843,158.2275,0.0,42843,RECHAZADO,0.4137147367,42843,14.76,1
43288,139.4852649428939,0.0,43288,RECHAZADO,0.123628512,43288,14.76,1
43288,139.4852649428939,0.0,43288,RECHAZADO,0.123628512,43288,14.76,1
43535,152.6777293301023,0.0,43535,RECHAZADO,0.5863353014,43535,11.8,2
43535,152.6777293301023,0.0,43535,RECHAZADO,0.5863353014,43535,11.8,2
43545,141.8225,0.0,43545,RECHAZADO,0.6002865434,43545,11.8,2
43545,141.8225,0.0,43545,RECHAZADO,0.6002865434,43545,11.8,2
43893,141.92,0.0,43893,RECHAZADO,0.165067032,43893,14.76,1
43893,141.92,0.0,43893,RECHAZADO,0.165067032,43893,14.76,1
44186,143.11140551047617,0.0,44186,APROBADO,0.949944973,44186,4.06,5
44186,143.11140551047617,0.0,44186,APROBADO,0.949944973,44186,4.06,5
44385,123.61161701849926,0.0,44385,RECHAZADO,0.8518879414,44385,6.11,4
44385,123.61161701849926,0.0,44385,RECHAZADO,0.8518879414,44385,6.11,4
45263,176.36,0.0,45263,RECHAZADO,0.1182202473,45263,14.76,1
45263,176.36,0.0,45263,RECHAZADO,0.1182202473,45263,14.76,1
45685,126.12980109442711,0.0,45685,RECHAZADO,0.926990211,45685,6.11,4
45685,126.12980109442711,0.0,45685,RECHAZADO,0.926990211,45685,6.11,4
45700,131.26118644067796,0.5289826571159681,45700,RECHAZADO,0.1732197851,45700,14.76,1
45700,131.26118644067796,0.5289826571159681,45700,RECHAZADO,0.1732197851,45700,14.76,1
45740,158.74490130041863,0.0,45740,RECHAZADO,0.5493144989,45740,11.8,2
45740,158.74490130041863,0.0,45740,RECHAZADO,0.5493144989,45740,11.8,2
45787,125.2493893129771,0.5172176547987944,45787,RECHAZADO,0.1184170768,45787,14.76,1
45787,125.2493893129771,0.5172176547987944,45787,RECHAZADO,0.1184170768,45787,14.76,1
45944,164.63857142857142,0.6729778153353871,45944,RECHAZADO,0.7847099304,45944,7.65,3
45944,164.63857142857142,0.6729778153353871,45944,RECHAZADO,0.7847099304,45944,7.65,3
46187,123.16447488584475,0.6375138610802061,46187,RECHAZADO,0.1182202473,46187,14.76,1
46187,123.16447488584475,0.6375138610802061,46187,RECHAZADO,0.1182202473,46187,14.76,1
46684,134.62609784549898,0.0,46684,APROBADO,0.9856706262,46684,1.98,6
46684,134.62609784549898,0.0,46684,APROBADO,0.9856706262,46684,1.98,6
46889,162.62510638297871,0.0,46889,RECHAZADO,0.5392615199,46889,11.8,2
46889,162.62510638297871,0.0,46889,RECHAZADO,0.5392615199,46889,11.8,2
48300,126.19371441652295,0.0,48300,RECHAZADO,0.5322130322,48300,11.8,2
48300,126.19371441652295,0.0,48300,RECHAZADO,0.5322130322,48300,11.8,2
48370,116.42243243243243,0.11003973055532468,48370,RECHAZADO,0.1905486137,48370,14.76,1
48370,116.42243243243243,0.11003973055532468,48370,RECHAZADO,0.1905486137,48370,14.76,1
49058,147.3436842105263,0.0,49058,RECHAZADO,0.3448942006,49058,14.76,1
49058,147.3436842105263,0.0,49058,RECHAZADO,0.3448942006,49058,14.76,1
49114,147.06777142857143,0.0,49114,RECHAZADO,0.9092519283,49114,6.11,4
49114,147.06777142857143,0.0,49114,RECHAZADO,0.9092519283,49114,6.11,4
49162,126.75144578313252,0.5222850137280228,49162,RECHAZADO,0.5476472974,49162,11.8,2
49162,126.75144578313252,0.5222850137280228,49162,RECHAZADO,0.5476472974,49162,11.8,2
49194,125.1120634920635,0.0,49194,RECHAZADO,0.8441025019,49194,6.11,4
49194,125.1120634920635,0.0,49194,RECHAZADO,0.8441025019,49194,6.11,4
49302,125.41045871559633,0.0,49302,RECHAZADO,0.7403160334,49302,11.8,2
49302,125.41045871559633,0.0,49302,RECHAZADO,0.7403160334,49302,11.8,2
49352,129.41389193338446,0.0,49352,RECHAZADO,0.9144464731,49352,6.11,4
49352,129.41389193338446,0.0,49352,RECHAZADO,0.9144464731,49352,6.11,4
49856,148.8396038593674,0.0,49856,RECHAZADO,0.7580228448,49856,7.65,3
49856,148.8396038593674,0.0,49856,RECHAZADO,0.7580228448,49856,7.65,3
49885,140.29,0.8085945216675754,49885,RECHAZADO,0.9231725931,49885,6.11,4
49885,140.29,0.8085945216675754,49885,RECHAZADO,0.9231725931,49885,6.11,4
50031,151.59242677824267,0.5179275207212654,50031,RECHAZADO,0.9032663107,50031,6.11,4
50031,151.59242677824267,0.5179275207212654,50031,RECHAZADO,0.9032663107,50031,6.11,4
50065,125.76432080293705,0.0,50065,RECHAZADO,0.8852658868,50065,6.11,4
50065,125.76432080293705,0.0,50065,RECHAZADO,0.8852658868,50065,6.11,4
51256,145.9474981121126,0.0,51256,RECHAZADO,0.6548649669,51256,11.8,2
51256,145.9474981121126,0.0,51256,RECHAZADO,0.6548649669,51256,11.8,2
51401,145.96770642201835,0.5825860063554168,51401,RECHAZADO,0.1094844714,51401,14.76,1
51401,145.96770642201835,0.5825860063554168,51401,RECHAZADO,0.1094844714,51401,14.76,1
52583,131.488128342246,0.0,52583,RECHAZADO,0.9108088017,52583,6.11,4
52583,131.488128342246,0.0,52583,RECHAZADO,0.9108088017,52583,6.11,4
53049,143.66,0.0,53049,RECHAZADO,0.7437120676,53049,11.8,2
53049,143.66,0.0,53049,RECHAZADO,0.7437120676,53049,11.8,2
53151,173.6,0.0,53151,RECHAZADO,0.6822604537,53151,11.8,2
53151,173.6,0.0,53151,RECHAZADO,0.6822604537,53151,11.8,2
53269,169.66684210526316,0.0,53269,RECHAZADO,0.4962917566,53269,14.76,1
53269,169.66684210526316,0.0,53269,RECHAZADO,0.4962917566,53269,14.76,1
53575,123.48454545454545,0.0,53575,RECHAZADO,0.4657145143,53575,14.76,1
53575,123.48454545454545,0.0,53575,RECHAZADO,0.4657145143,53575,14.76,1
53697,137.43020872945837,0.0,53697,RECHAZADO,0.5126358271,53697,11.8,2
53697,137.43020872945837,0.0,53697,RECHAZADO,0.5126358271,53697,11.8,2
53722,123.7701550387597,0.0,53722,RECHAZADO,0.3553524315,53722,14.76,1
53722,123.7701550387597,0.0,53722,RECHAZADO,0.3553524315,53722,14.76,1
53826,139.62649859168323,0.0,53826,RECHAZADO,0.4878975451,53826,14.76,1
53826,139.62649859168323,0.0,53826,RECHAZADO,0.4878975451,53826,14.76,1
53936,161.60631578947368,0.7157604547508931,53936,RECHAZADO,0.1148217916,53936,14.76,1
53936,161.60631578947368,0.7157604547508931,53936,RECHAZADO,0.1148217916,53936,14.76,1
54866,136.61,0.0,54866,RECHAZADO,0.2479603589,54866,14.76,1
54866,136.61,0.0,54866,RECHAZADO,0.2479603589,54866,14.76,1
55069,173.6,0.0,55069,RECHAZADO,0.9168469906,55069,6.11,4
55069,173.6,0.0,55069,RECHAZADO,0.9168469906,55069,6.11,4
55544,123.82559523809523,0.0,55544,RECHAZADO,0.8848434687,55544,6.11,4
55544,123.82559523809523,0.0,55544,RECHAZADO,0.8848434687,55544,6.11,4
55850,130.81866669246358,0.0,55850,RECHAZADO,0.8354681134,55850,7.65,3
55850,130.81866669246358,0.0,55850,RECHAZADO,0.8354681134,55850,7.65,3
56219,138.86285714285714,0.0,56219,RECHAZADO,0.2896401286,56219,14.76,1
56219,138.86285714285714,0.0,56219,RECHAZADO,0.2896401286,56219,14.76,1
56519,162.66440251572328,0.0,56519,APROBADO,0.9658164978,56519,4.06,5
56519,162.66440251572328,0.0,56519,APROBADO,0.9658164978,56519,4.06,5
57320,173.8873943189412,0.7806934202295384,57320,RECHAZADO,0.8124066591,57320,7.65,3
57320,173.8873943189412,0.7806934202295384,57320,RECHAZADO,0.8124066591,57320,7.65,3
58433,174.6,0.0,58433,RECHAZADO,0.5341928005,58433,11.8,2
58433,174.6,0.0,58433,RECHAZADO,0.5341928005,58433,11.8,2
58634,174.15977528089888,0.6590981972037873,58634,RECHAZADO,0.2023397684,58634,14.76,1
58634,174.15977528089888,0.6590981972037873,58634,RECHAZADO,0.2023397684,58634,14.76,1
59982,145.4815325670498,0.6734800464196145,59982,RECHAZADO,0.5066025853,59982,11.8,2
59982,145.4815325670498,0.6734800464196145,59982,RECHAZADO,0.5066025853,59982,11.8,2
60329,136.08878787878785,0.0,60329,RECHAZADO,0.5890311599,60329,11.8,2
60329,136.08878787878785,0.0,60329,RECHAZADO,0.5890311599,60329,11.8,2
80598,178.6273469387755,0.0,80598,APROBADO,0.958568573,80598,4.06,5
80598,178.6273469387755,0.0,80598,APROBADO,0.958568573,80598,4.06,5
83191,141.92,0.0,83191,RECHAZADO,0.9261981249,83191,6.11,4
83191,141.92,0.0,83191,RECHAZADO,0.9261981249,83191,6.11,4
83223,146.4569230769231,0.4669849364169012,83223,RECHAZADO,0.157086432,83223,14.76,1
83223,146.4569230769231,0.4669849364169012,83223,RECHAZADO,0.157086432,83223,14.76,1
83246,171.77,0.8208379626054039,83246,RECHAZADO,0.8090009093,83246,7.65,3
83246,171.77,0.8208379626054039,83246,RECHAZADO,0.8090009093,83246,7.65,3
83704,143.69103482095758,0.0,83704,RECHAZADO,0.9065705538,83704,6.11,4
83704,143.69103482095758,0.0,83704,RECHAZADO,0.9065705538,83704,6.11,4
83714,169.85942135412637,0.0,83714,RECHAZADO,0.8527533412,83714,6.11,4
83714,169.85942135412637,0.0,83714,RECHAZADO,0.8527533412,83714,6.11,4
83730,154.85379746835443,0.0,83730,RECHAZADO,0.6810324788,83730,11.8,2
83730,154.85379746835443,0.0,83730,RECHAZADO,0.6810324788,83730,11.8,2
83739,124.6,0.0,83739,APROBADO,0.9436090589,83739,4.06,5
83739,124.6,0.0,83739,APROBADO,0.9436090589,83739,4.06,5
84747,138.6528846153846,0.0,84747,RECHAZADO,0.4120568931,84747,14.76,1
84747,138.6528846153846,0.0,84747,RECHAZADO,0.4120568931,84747,14.76,1
84751,119.59579617834395,0.18305243513853622,84751,RECHAZADO,0.7065171599,84751,11.8,2
84751,119.59579617834395,0.18305243513853622,84751,RECHAZADO,0.7065171599,84751,11.8,2
84780,141.92,0.0,84780,RECHAZADO,0.6545122266,84780,11.8,2
84780,141.92,0.0,84780,RECHAZADO,0.6545122266,84780,11.8,2
84796,129.90941199092347,0.0,144153,RECHAZADO,0.1854457408,84796,14.76,1
84796,129.90941199092347,0.0,144153,RECHAZADO,0.1854457408,84796,14.76,1
84868,183.18113533057368,0.0,84868,RECHAZADO,0.6118934155,84868,11.8,2
84868,183.18113533057368,0.0,84868,RECHAZADO,0.6118934155,84868,11.8,2
84899,128.1858552631579,0.0,84899,RECHAZADO,0.3423697054,84899,14.76,1
84899,128.1858552631579,0.0,84899,RECHAZADO,0.3423697054,84899,14.76,1
84967,129.5,0.0,149047,RECHAZADO,0.5452528596,84967,11.8,2
84967,129.5,0.0,149047,RECHAZADO,0.5452528596,84967,11.8,2
85121,129.5,0.0,149047,RECHAZADO,0.7095190287,85121,11.8,2
85121,129.5,0.0,149047,RECHAZADO,0.7095190287,85121,11.8,2
85126,127.0,0.0,149047,RECHAZADO,0.5340243578,85126,11.8,2
85126,127.0,0.0,149047,RECHAZADO,0.5340243578,85126,11.8,2
85147,167.68680064102566,0.0,85147,RECHAZADO,0.5993826985,85147,11.8,2
85147,167.68680064102566,0.0,85147,RECHAZADO,0.5993826985,85147,11.8,2
85209,136.1229079430945,0.0,85209,RECHAZADO,0.5635516644,85209,11.8,2
85209,136.1229079430945,0.0,85209,RECHAZADO,0.5635516644,85209,11.8,2
85363,177.16372212916986,0.0,85363,APROBADO,0.9466796517,85363,4.06,5
85363,177.16372212916986,0.0,85363,APROBADO,0.9466796517,85363,4.06,5
85623,126.57262129069865,0.0,85623,RECHAZADO,0.1043686196,85623,14.76,1
85623,126.57262129069865,0.0,85623,RECHAZADO,0.1043686196,85623,14.76,1
85655,160.52915094339622,0.0,85655,RECHAZADO,0.7863057852,85655,7.65,3
85655,160.52915094339622,0.0,85655,RECHAZADO,0.7863057852,85655,7.65,3
85906,123.72285714285714,0.0,140675,APROBADO,0.9919214249,85906,1.98,6
85906,123.72285714285714,0.0,140675,APROBADO,0.9919214249,85906,1.98,6
85910,147.63997314479977,0.0,140675,APROBADO,0.9587250948,85910,4.06,5
85910,147.63997314479977,0.0,140675,APROBADO,0.9587250948,85910,4.06,5
86296,141.7300004023521,0.0,86296,RECHAZADO,0.8443555236,86296,6.11,4
86296,141.7300004023521,0.0,86296,RECHAZADO,0.8443555236,86296,6.11,4
86319,100.0,0.0,142629,RECHAZADO,0.6800709367,86319,11.8,2
86319,100.0,0.0,142629,RECHAZADO,0.6800709367,86319,11.8,2
86322,101.81818181818181,0.0,142629,RECHAZADO,0.4558536112,86322,14.76,1
86322,101.81818181818181,0.0,142629,RECHAZADO,0.4558536112,86322,14.76,1
86345,112.8,0.0,142629,RECHAZADO,0.6337957978,86345,11.8,2
86345,112.8,0.0,142629,RECHAZADO,0.6337957978,86345,11.8,2
86466,111.9200769086714,0.0,168746,RECHAZADO,0.4676005542,86466,14.76,1
86466,111.9200769086714,0.0,168746,RECHAZADO,0.4676005542,86466,14.76,1
86477,143.91263157894736,0.2793164246503966,86477,RECHAZADO,0.7766578794,86477,7.65,3
86477,143.91263157894736,0.2793164246503966,86477,RECHAZADO,0.7766578794,86477,7.65,3
86577,75.0,0.34150273710989454,163124,RECHAZADO,0.9099227786,86577,6.11,4
86577,75.0,0.34150273710989454,163124,RECHAZADO,0.9099227786,86577,6.11,4
86586,76.6365445026178,0.0,147646,RECHAZADO,0.895242095,86586,6.11,4
86586,76.6365445026178,0.0,147646,RECHAZADO,0.895242095,86586,6.11,4
86588,85.0,0.0,147646,RECHAZADO,0.8971520662,86588,6.11,4
86588,85.0,0.0,147646,RECHAZADO,0.8971520662,86588,6.11,4
86591,75.89285714285714,0.0,147646,RECHAZADO,0.6763198972,86591,11.8,2
86591,75.89285714285714,0.0,147646,RECHAZADO,0.6763198972,86591,11.8,2
86604,75.92105263157895,0.0,147646,RECHAZADO,0.7382522225,86604,11.8,2
86604,75.92105263157895,0.0,147646,RECHAZADO,0.7382522225,86604,11.8,2
86616,81.87179487179488,0.0,147646,RECHAZADO,0.8982135653,86616,6.11,4
86616,81.87179487179488,0.0,147646,RECHAZADO,0.8982135653,86616,6.11,4
86630,102.12264150943396,0.0,148060,RECHAZADO,0.6978735924,86630,11.8,2
86630,102.12264150943396,0.0,148060,RECHAZADO,0.6978735924,86630,11.8,2
86639,97.3170731707317,0.0,148060,RECHAZADO,0.8113139272,86639,7.65,3
86639,97.3170731707317,0.0,148060,RECHAZADO,0.8113139272,86639,7.65,3
86840,75.92105263157895,0.0,147646,RECHAZADO,0.7435866594,86840,11.8,2
86840,75.92105263157895,0.0,147646,RECHAZADO,0.7435866594,86840,11.8,2
86843,164.63857142857142,0.0,86843,APROBADO,0.9662083983,86843,4.06,5
86843,164.63857142857142,0.0,86843,APROBADO,0.9662083983,86843,4.06,5
87006,110.05263157894737,0.0,142629,RECHAZADO,0.7321608067,87006,11.8,2
87006,110.05263157894737,0.0,142629,RECHAZADO,0.7321608067,87006,11.8,2
87007,113.11111111111111,0.0,142629,RECHAZADO,0.8432033062,87007,6.11,4
87007,113.11111111111111,0.0,142629,RECHAZADO,0.8432033062,87007,6.11,4
87081,122.83255813953488,0.3781282506137343,87081,APROBADO,0.9748908281,87081,1.98,6
87081,122.83255813953488,0.3781282506137343,87081,APROBADO,0.9748908281,87081,1.98,6
87503,154.80709149507425,0.0,87503,RECHAZADO,0.81622082,87503,7.65,3
87503,154.80709149507425,0.0,87503,RECHAZADO,0.81622082,87503,7.65,3
87557,105.0,0.453625459475649,147409,RECHAZADO,0.8804188371,87557,6.11,4
87557,105.0,0.453625459475649,147409,RECHAZADO,0.8804188371,87557,6.11,4
87559,105.0,0.453625459475649,147409,APROBADO,0.9626480937,87559,4.06,5
87559,105.0,0.453625459475649,147409,APROBADO,0.9626480937,87559,4.06,5
87673,158.08804050132397,0.0,87673,RECHAZADO,0.3130817711,87673,14.76,1
87673,158.08804050132397,0.0,87673,RECHAZADO,0.3130817711,87673,14.76,1
87687,160.6780385189289,0.0,87687,RECHAZADO,0.1579768956,87687,14.76,1
87687,160.6780385189289,0.0,87687,RECHAZADO,0.1579768956,87687,14.76,1
87769,159.88429807635666,0.0,87769,RECHAZADO,0.7389175296,87769,11.8,2
87769,159.88429807635666,0.0,87769,RECHAZADO,0.7389175296,87769,11.8,2
87788,105.0,0.453625459475649,147409,RECHAZADO,0.6979392171,87788,11.8,2
87788,105.0,0.453625459475649,147409,RECHAZADO,0.6979392171,87788,11.8,2
88170,137.0,0.27530126301627833,141790,RECHAZADO,0.6235774159,88170,11.8,2
88170,137.0,0.27530126301627833,141790,RECHAZADO,0.6235774159,88170,11.8,2
88172,137.0,0.2753012630162782,141790,RECHAZADO,0.2166734785,88172,14.76,1
88172,137.0,0.2753012630162782,141790,RECHAZADO,0.2166734785,88172,14.76,1
88266,124.004,0.9768480610656582,88266,RECHAZADO,0.8670371771,88266,6.11,4
88266,124.004,0.9768480610656582,88266,RECHAZADO,0.8670371771,88266,6.11,4
88539,78.41176470588235,0.0,145249,RECHAZADO,0.764793992,88539,7.65,3
88539,78.41176470588235,0.0,145249,RECHAZADO,0.764793992,88539,7.65,3
88541,89.52941176470588,0.0,145249,RECHAZADO,0.829672277,88541,7.65,3
88541,89.52941176470588,0.0,145249,RECHAZADO,0.829672277,88541,7.65,3
88547,75.0,0.0,145249,RECHAZADO,0.7768471837,88547,7.65,3
88547,75.0,0.0,145249,RECHAZADO,0.7768471837,88547,7.65,3
88583,80.83720930232558,0.0,145249,RECHAZADO,0.9050084949,88583,6.11,4
88583,80.83720930232558,0.0,145249,RECHAZADO,0.9050084949,88583,6.11,4
88611,147.0,0.0,141590,RECHAZADO,0.6459102035,88611,11.8,2
88611,147.0,0.0,141590,RECHAZADO,0.6459102035,88611,11.8,2
88836,141.69,0.7202077138799734,88836,RECHAZADO,0.8548948765,88836,6.11,4
88836,141.69,0.7202077138799734,88836,RECHAZADO,0.8548948765,88836,6.11,4
89317,105.0,0.0,144535,RECHAZADO,0.2986099124,89317,14.76,1
89317,105.0,0.0,144535,RECHAZADO,0.2986099124,89317,14.76,1
89322,132.0,0.0,147273,RECHAZADO,0.8668710589,89322,6.11,4
89322,132.0,0.0,147273,RECHAZADO,0.8668710589,89322,6.11,4
89324,115.0,0.0,147273,RECHAZADO,0.7145235538,89324,11.8,2
89324,115.0,0.0,147273,RECHAZADO,0.7145235538,89324,11.8,2
89333,115.0,0.0,147273,RECHAZADO,0.1647246331,89333,14.76,1
89333,115.0,0.0,147273,RECHAZADO,0.1647246331,89333,14.76,1
89396,117.80358024691358,0.0,151768,APROBADO,0.9683579803,89396,1.98,6
89396,117.80358024691358,0.0,151768,APROBADO,0.9683579803,89396,1.98,6
89399,109.79991413310437,0.0,151768,RECHAZADO,0.7811140418,89399,7.65,3
89399,109.79991413310437,0.0,151768,RECHAZADO,0.7811140418,89399,7.65,3
89410,130.92197530864198,0.0,151768,RECHAZADO,0.4727951586,89410,14.76,1
89410,130.92197530864198,0.0,151768,RECHAZADO,0.4727951586,89410,14.76,1
