Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
186929,N,186929_1,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_2,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_3,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_4,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_5,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_6,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_7,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_8,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_9,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_10,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_11,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_12,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_13,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_14,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_15,2024-09-19,33312.521875,4712.481875,753.995625,FAC
186929,N,186929_16,2024-09-19,33312.521875,4712.481875,753.995625,FAC
188040,N,188040_1,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_2,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_3,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_4,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_5,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_6,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_7,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_8,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_9,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_10,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_11,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_12,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_13,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_14,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_15,2024-09-19,7999.99375,1356.035,216.97125,FAC
188040,N,188040_16,2024-09-19,7999.99375,1356.035,216.97125,FAC
189383,N,189383_1,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_2,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_3,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_4,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_5,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_6,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_7,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_8,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_9,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_10,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_11,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_12,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_13,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_14,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_15,2024-09-19,4875.0075,1132.744375,181.248125,FAC
189383,N,189383_16,2024-09-19,4875.0075,1132.744375,181.248125,FAC
190322,N,190322_1,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_2,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_3,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_4,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_5,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_6,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_7,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_8,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_9,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_10,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_11,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_12,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_13,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_14,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_15,2024-09-19,6062.50375,943.530625,150.965625,FAC
190322,N,190322_16,2024-09-19,6062.50375,943.530625,150.965625,FAC
