Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
183669,N,183669_1,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_2,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_3,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_4,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_5,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_6,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_7,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_8,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_9,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_10,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_11,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_12,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_13,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_14,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_15,2024-08-09,10062.4975,1857.33875,297.16375,FAC
183669,N,183669_16,2024-08-09,10062.4975,1857.33875,297.16375,FAC
184874,N,184874_1,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_2,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_3,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_4,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_5,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_6,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_7,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_8,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_9,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_10,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_11,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_12,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_13,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_14,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_15,2024-08-09,3437.496875,798.703125,127.8,FAC
184874,N,184874_16,2024-08-09,3437.496875,798.703125,127.8,FAC
185296,N,185296_1,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_2,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_3,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_4,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_5,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_6,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_7,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_8,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_9,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_10,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_11,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_12,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_13,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_14,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_15,2024-08-09,2499.9975,580.176875,92.825625,FAC
185296,N,185296_16,2024-08-09,2499.9975,580.176875,92.825625,FAC
185330,N,185330_1,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_2,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_3,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_4,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_5,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_6,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_7,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_8,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_9,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_10,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_11,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_12,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_13,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_14,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_15,2024-08-09,2312.485625,580.60375,92.910625,FAC
185330,N,185330_16,2024-08-09,2312.485625,580.60375,92.910625,FAC
