Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
180324,N,153704,2024-06-12,2024-06-13,-206.98,0.0,1,OXXO,281356
184066,N,143200,2024-06-12,2024-06-13,-292.0,0.0,1,OXXO,281337
184066,N,143200,2024-06-12,2024-06-13,0.0,0.0,1,OXXO,281338
182302,N,151440,2024-06-13,2024-06-14,-182.0,0.0,1,PAYCASH,281535
190783,N,176988,2024-06-13,2024-06-13,0.0,0.0,1,BONIFICACION,281378
184103,N,142542,2024-06-13,2024-06-14,-180.0,0.0,1,OXXO,281621
187279,N,155265,2024-06-13,2024-06-14,-182.0,0.0,1,OXXO,281596
189819,N,156216,2024-06-13,2024-06-14,-217.99,0.0,1,OXXO,281599
186498,N,104629,2024-06-13,2024-06-13,-289.99,0.0,1,PAYCASH,281486
186126,N,143674,2024-06-13,2024-06-14,-96.0,0.0,1,OXXO,281624
187311,N,175679,2024-06-13,2024-06-14,-179.99,0.0,1,OXXO,281612
189032,N,147495,2024-06-13,2024-06-13,-263.98,0.0,1,PAYCASH,281516
188668,N,147991,2024-06-13,2024-06-14,-181.0,0.0,1,OXXO,281610
184243,N,116809,2024-06-14,2024-06-14,-72.0,0.0,1,BANCOMER,281725
183669,N,133683,2024-06-14,2024-06-14,-292.0,0.0,1,BANCOMER,281702
185872,N,134434,2024-06-14,2024-06-15,-37.0,0.0,1,OXXO,281979
185296,N,156091,2024-06-14,2024-06-15,-108.0,0.0,1,OXXO,281960
182827,N,152826,2024-06-14,2024-06-17,-109.2,0.0,1,BANCOMER,282410
182112,N,171060,2024-06-14,2024-06-15,-174.0,0.0,1,OXXO,281945
189353,N,133497,2024-06-14,2024-06-15,-145.0,0.0,1,OXXO,281969
179894,N,151245,2024-06-14,2024-06-14,-173.0,0.0,1,BANCOMER,281773
184030,N,184257,2024-06-14,2024-06-14,-290.0,0.0,1,PAYCASH,281738
187813,N,121896,2024-06-14,2024-06-14,-108.0,0.0,1,PAYCASH,281739
183649,N,130165,2024-06-14,2024-06-15,-37.0,0.0,1,OXXO,281958
184622,N,150118,2024-06-14,2024-06-14,-108.0,0.0,1,PAYCASH,281752
183318,N,103868,2024-06-14,2024-06-15,-184.0,0.0,1,OXXO,281944
186172,N,135020,2024-06-14,2024-06-15,-146.0,0.0,1,OXXO,281964
180942,N,127823,2024-06-14,2024-06-14,-152.0,0.0,1,PAYCASH,281793
182428,N,130768,2024-06-14,2024-06-14,-182.0,0.0,1,PAYCASH,281795
187107,N,148087,2024-06-14,2024-06-14,-219.0,0.0,1,PAYCASH,281801
185806,N,99908,2024-06-14,2024-06-15,-290.99,0.0,1,OXXO,281922
183697,N,159946,2024-06-14,2024-06-15,-252.0,0.0,1,BANCOMER,281903
181444,N,181500,2024-06-15,2024-06-15,-182.0,0.0,1,PAYCASH,282033
183881,N,123319,2024-06-15,2024-06-15,-251.99,0.0,1,PAYCASH,282048
185904,N,155452,2024-06-16,2024-06-16,-219.0,0.0,1,PAYCASH,282052
184243,N,116809,2024-06-17,2024-06-17,0.0,0.0,1,PAYCASH,282418
190783,N,176988,2024-06-18,2024-06-19,0.0,0.0,1,OXXO,282807
186093,N,183876,2024-06-19,2024-06-20,-34.0,0.0,1,BANCOMER,283026
186093,N,183876,2024-06-19,2024-06-20,-143.0,0.0,1,BANCOMER,283025
180777,N,100087,2024-06-19,2024-06-19,-291.0,0.0,1,PAYCASH,282908
180324,N,153704,2024-06-19,2024-06-20,0.0,0.0,1,OXXO,283094
180324,N,153704,2024-06-19,2024-06-20,-4.38,0.0,1,OXXO,283095
184066,N,143200,2024-06-19,2024-06-20,0.0,0.0,1,OXXO,283089
186498,N,104629,2024-06-20,2024-06-21,0.0,0.0,1,BANCOMER,283302
179894,N,151245,2024-06-20,2024-06-21,0.0,0.0,1,BANCOMER,283311
180296,N,118808,2024-06-20,2024-06-21,-160.0,0.0,1,PAYCASH,283214
186093,N,183876,2024-06-20,2024-06-21,-3.0,0.0,1,BANCOMER,283303
189032,N,147495,2024-06-20,2024-06-21,0.0,0.0,1,PAYCASH,283218
186498,N,104629,2024-06-20,2024-06-21,0.0,0.0,1,BANCOMER,283316
189383,N,126736,2024-06-20,2024-06-21,-252.0,0.0,1,OXXO,283257
191040,N,178109,2024-06-20,2024-06-21,-288.0,0.0,1,OXXO,283224
190322,N,151973,2024-06-20,2024-06-21,-146.0,0.0,1,OXXO,283223
189032,N,147495,2024-06-20,2024-06-20,0.0,0.0,1,PAYCASH,283148
192325,N,112832,2024-06-20,2024-06-21,-109.0,0.0,1,OXXO,283282
189032,N,147495,2024-06-20,2024-06-20,0.0,0.0,1,PAYCASH,283188
189032,N,147495,2024-06-20,2024-06-20,0.0,0.0,1,PAYCASH,283190
184066,N,143200,2024-06-20,2024-06-21,-72.26,0.0,1,OXXO,283235
186498,N,104629,2024-06-20,2024-06-21,0.0,0.0,1,BANCOMER,283324
188233,N,188224,2024-06-20,2024-06-21,-217.0,0.0,1,BANCOMER,283323
182478,N,182488,2024-06-21,2024-06-22,-181.0,0.0,1,BANCOMER,283428
191675,N,159151,2024-06-21,2024-06-22,-145.0,0.0,1,BANCOMER,283441
186172,N,135020,2024-06-21,2024-06-22,0.0,0.0,1,BANCOMER,283431
187784,N,158625,2024-06-21,2024-06-22,-180.0,0.0,1,BANCOMER,283447
183377,N,105580,2024-06-21,2024-06-22,-180.0,0.0,1,OXXO,283476
181768,N,151137,2024-06-21,2024-06-21,-178.0,0.0,1,PAYCASH,283329
192356,N,192373,2024-06-21,2024-06-21,-253.0,0.0,1,BANCOMER,283352
183558,N,156876,2024-06-21,2024-06-21,-180.0,0.0,1,BANCOMER,283351
190946,N,190952,2024-06-21,2024-06-21,0.0,0.0,1,BANCOMER,283350
