Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Principal,Monto de interés,Monto de IVA,Tipo de Movimiento,Cuenta,paymentId
189032,N,147495,2024-06-20,2024-06-21,-392.03,-4644.8,-743.17,PAG,PAYCASH,283218
186498,N,104629,2024-06-20,2024-06-21,-3000.0,0.0,0.0,PAG,BANCOMER,283316
189383,N,126736,2024-06-20,2024-06-21,-4117.61,-1785.68,-285.71,PAG,OXXO,283257
191040,N,178109,2024-06-20,2024-06-21,-2280.83,-1329.46,-212.71,PAG,OXXO,283224
190322,N,151973,2024-06-20,2024-06-21,-5410.51,-1505.59,-240.9,PAG,OXXO,283223
189032,N,147495,2024-06-20,2024-06-20,-4167.49,-151.3,-24.21,PAG,PAYCASH,283148
192325,N,112832,2024-06-20,2024-06-21,-3796.89,-1256.13,-200.98,PAG,OXXO,283282
189032,N,147495,2024-06-20,2024-06-20,-9657.0,0.0,0.0,PAG,PAYCASH,283188
189032,N,147495,2024-06-20,2024-06-20,-5780.0,0.0,0.0,PAG,PAYCASH,283190
184066,N,143200,2024-06-20,2024-06-21,-4220.74,0.0,0.0,PAG,OXXO,283235
186498,N,104629,2024-06-20,2024-06-21,-2500.0,0.0,0.0,PAG,BANCOMER,283324
188233,N,188224,2024-06-20,2024-06-21,-11116.69,-2610.61,-417.7,PAG,BANCOMER,283323
182478,N,182488,2024-06-21,2024-06-22,-3360.84,-628.59,-100.57,PAG,BANCOMER,283428
191675,N,159151,2024-06-21,2024-06-22,-4122.96,-2031.07,-324.97,PAG,BANCOMER,283441
186172,N,135020,2024-06-21,2024-06-22,-3849.99,-1545.7,-247.31,PAG,BANCOMER,283431
187784,N,158625,2024-06-21,2024-06-22,-3028.54,-1077.12,-172.34,PAG,BANCOMER,283447
183377,N,105580,2024-06-21,2024-06-22,-2827.5,-684.05,-109.45,PAG,OXXO,283476
181768,N,151137,2024-06-21,2024-06-21,-11484.52,-1265.93,-202.55,PAG,PAYCASH,283329
192356,N,192373,2024-06-21,2024-06-21,-4630.52,-2105.59,-336.89,PAG,BANCOMER,283352
183558,N,156876,2024-06-21,2024-06-21,-3450.8,-333.79,-53.41,PAG,BANCOMER,283351
190946,N,190952,2024-06-21,2024-06-21,-762.76,-807.97,-129.27,PAG,BANCOMER,283350
190946,N,190952,2024-06-21,2024-06-21,-803.0,0.0,0.0,PAG,PAYCASH,283342
192005,N,135626,2024-06-21,2024-06-21,-3358.09,-1005.09,-160.82,PAG,PAYCASH,283373
192163,N,126103,2024-06-21,2024-06-21,-3019.94,-1458.67,-233.39,PAG,PAYCASH,283376
191979,N,142227,2024-06-21,2024-06-21,-14649.86,-4963.91,-794.23,PAG,BANCOMER,283393
183318,N,103868,2024-06-21,2024-06-22,-9168.18,-717.09,-114.73,PAG,OXXO,283484
190149,N,144958,2024-06-21,2024-06-21,-5363.2,-1772.24,-283.56,PAG,PAYCASH,283424
179894,N,151245,2024-06-21,2024-06-21,-3105.24,-191.17,-30.59,PAG,GARANTIA,283419
189390,N,189502,2024-06-21,2024-06-22,-2810.52,-1164.21,-186.27,PAG,OXXO,283479
185806,N,99908,2024-06-21,2024-06-22,-8595.21,-1211.03,-193.76,PAG,OXXO,283486
179475,N,169333,2024-06-22,2024-06-22,-28245.04,-1104.28,-176.68,PAG,GARANTIA,283532
184695,N,106868,2024-06-23,2024-06-23,-5781.93,-1322.47,-211.6,PAG,PAYCASH,283542
