Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
172882,N,162730,2024-02-21,2024-02-21,0.0,0.0,1,BANCOMER,261044
99737,N,99737,2024-02-26,2024-02-26,-45.0,-25.0,1,PAYCASH,261594
27460,N,27460,2024-02-28,2024-02-29,-45.0,-30.0,1,BANCOMER,262171
50065,N,50065,2024-02-28,2024-02-28,-45.0,-25.0,1,PAYCASH,262134
53697,N,53697,2024-02-29,2024-03-01,-157.99,-30.0,1,BANCOMER,262587
146915,N,146915,2024-02-29,2024-03-01,-225.0,-30.0,1,OXXO,262506
8774,N,8774,2024-03-01,2024-03-02,-125.0,-30.0,1,PAYCASH,262736
77157,N,77157,2024-03-01,2024-03-02,-180.0,-30.0,1,PAYCASH,262737
81301,N,81301,2024-03-01,2024-03-02,-89.99,-25.0,1,BANCOMER,262769
76453,N,76453,2024-03-01,2024-03-01,-450.0,-35.0,1,BANCOMER,262687
30359,N,30359,2024-03-01,2024-03-01,-45.0,-25.0,1,BANCOMER,262664
45740,N,45740,2024-03-02,2024-03-02,-1419.89,-45.0,1,PAYCASH,262884
40312,N,40312,2024-03-02,2024-03-02,-382.98,-30.0,1,PAYCASH,262886
13084,N,13084,2024-03-02,2024-03-02,-800.0,-40.0,1,PAYCASH,262888
32468,N,32468,2024-03-02,2024-03-04,-315.0,-30.0,1,BANCOMER,262978
4913,N,4913,2024-03-02,2024-03-04,-809.84,-40.0,1,BANCOMER,262973
2737,N,2737,2024-03-02,2024-03-04,-310.0,-35.0,1,BANCOMER,262968
55544,N,55544,2024-03-03,2024-03-03,-135.0,-30.0,1,PAYCASH,262908
70721,N,70721,2024-03-03,2024-03-04,-180.0,-35.0,1,BANCOMER,262960
9815,N,9815,2024-03-03,2024-03-04,-225.0,-30.0,1,OXXO,262998
13185,N,13185,2024-03-03,2024-03-04,-225.0,-30.0,1,BANCOMER,262951
84899,N,84899,2024-03-04,2024-03-04,-225.0,-30.0,1,BANCOMER,263043
80066,N,80066,2024-03-04,2024-03-04,-45.0,-25.0,1,PAYCASH,263095
104226,N,104226,2024-03-05,2024-03-05,-675.0,-30.0,1,BANCOMER,263213
