Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
8632,N,8632,2024-04-16,2024-04-17,0.0,0.0,1,BANCOMER,270649
39115,N,39115,2024-04-16,2024-04-17,0.0,0.0,1,BANCOMER,270622
455,N,455,2024-04-16,2024-04-17,0.0,0.0,1,BANCOMER,270652
29968,N,29968,2024-04-16,2024-04-17,-239.0,-30.0,1,BANCOMER,270644
179132,N,124922,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270741
180031,N,131815,2024-04-16,2024-04-17,-252.0,0.0,1,OXXO,270725
178309,N,101314,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270737
178309,N,101314,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270815
175925,N,109632,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270683
175925,N,109632,2024-04-16,2024-04-17,-147.0,0.0,1,OXXO,270684
175665,N,124957,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270707
175143,N,156091,2024-04-16,2024-04-17,-87.0,0.0,1,OXXO,270713
480,N,480,2024-04-16,2024-04-16,-1297.84,-45.0,1,PAYCASH,270523
176405,N,114745,2024-04-16,2024-04-17,-145.0,0.0,1,OXXO,270694
176616,N,147495,2024-04-16,2024-04-16,0.0,0.0,1,PAYCASH,270526
8514,N,8514,2024-04-16,2024-04-16,0.0,0.0,1,BANCOMER,270530
175754,N,147870,2024-04-16,2024-04-17,-145.0,0.0,1,OXXO,270704
176616,N,147495,2024-04-16,2024-04-16,0.0,0.0,1,PAYCASH,270547
175497,N,145828,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270709
175497,N,145828,2024-04-16,2024-04-17,-180.02,0.0,1,OXXO,270814
115814,N,115814,2024-04-16,2024-04-16,0.0,0.0,1,PAYCASH,270559
182937,N,172131,2024-04-16,2024-04-17,-64.18,0.0,1,OXXO,270720
41194,N,41194,2024-04-16,2024-04-16,0.0,0.0,1,PAYCASH,270567
181147,N,153083,2024-04-16,2024-04-17,-176.0,0.0,1,OXXO,270697
176616,N,147495,2024-04-16,2024-04-16,0.0,0.0,1,PAYCASH,270581
180242,N,150831,2024-04-16,2024-04-17,0.0,0.0,1,OXXO,270723
175938,N,111272,2024-04-16,2024-04-17,-116.0,0.0,1,OXXO,270685
175947,N,166165,2024-04-17,2024-04-17,-174.0,0.0,1,PAYCASH,270594
5846,N,5846,2024-04-17,2024-04-17,-45.0,0.0,1,RENOVACION ANT,270590
5846,N,5846,2024-04-17,2024-04-17,0.0,0.0,1,REMANENTE,270591
42476,N,42476,2024-04-17,2024-04-17,0.0,0.0,1,REMANENTE,270593
42476,N,42476,2024-04-17,2024-04-17,-45.0,0.0,1,RENOVACION ANT,270592
175844,N,155487,2024-04-17,2024-04-17,-145.0,0.0,1,PAYCASH,270669
178737,N,148536,2024-04-17,2024-04-17,-30.0,0.0,1,BANCOMER,270804
174822,N,142539,2024-04-17,2024-04-17,-145.0,0.0,1,GARANTIA,270777
175044,N,154045,2024-04-17,2024-04-17,-145.0,0.0,1,GARANTIA,270778
455,N,455,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270781
455,N,455,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270782
455,N,455,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270790
4913,N,4913,2024-04-17,2024-04-17,-45.0,0.0,1,RENOVACION ANT,270784
4913,N,4913,2024-04-17,2024-04-17,0.0,0.0,1,REMANENTE,270785
55850,N,55850,2024-04-17,2024-04-17,-114.0,-37.0,1,BANCOMER,270791
9530,N,9530,2024-04-17,2024-04-17,0.0,0.0,1,REMANENTE,270807
9530,N,9530,2024-04-17,2024-04-17,-45.0,0.0,1,RENOVACION ANT,270806
175440,N,136522,2024-04-17,2024-04-17,-176.0,0.0,1,PAYCASH,270810
179192,N,130236,2024-04-17,2024-04-17,0.0,0.0,1,PAYCASH,270813
176883,N,157407,2024-04-17,2024-04-17,-174.0,0.0,1,BANCOMER,270831
175859,N,134308,2024-04-17,2024-04-17,-146.0,0.0,1,BANCOMER,270830
181671,N,149958,2024-04-17,2024-04-17,-4.34,0.0,1,BANCOMER,270828
181671,N,149958,2024-04-17,2024-04-17,-208.66,0.0,1,BANCOMER,270827
180488,N,149448,2024-04-17,2024-04-17,-147.99,0.0,1,PAYCASH,270840
174685,N,100487,2024-04-17,2024-04-17,-149.0,0.0,1,GARANTIA,270860
