181671|N|149958|2024-05-31|2024-06-01|-1477.0|-10.37|-1.66|PAG|BANCOMER|279322
188637|N|147778|2024-06-03|2024-06-03|-7243.8|-1494.14|-239.06|PAG|PAYCASH|279688
188359|N|116844|2024-06-03|2024-06-04|-3761.34|-579.88|-92.78|PAG|OXXO|279829
184491|N|100487|2024-06-04|2024-06-05|-9120.98|-1921.57|-307.45|PAG|BANCOMER|279958
183277|N|143591|2024-06-04|2024-06-05|-6249.08|-1245.62|-199.3|PAG|PAYCASH|279955
187338|N|135687|2024-06-04|2024-06-05|-13702.38|-3360.88|-537.74|PAG|BANCOMER|279969
187178|N|101149|2024-06-04|2024-06-05|-1479.28|-548.9|-87.82|PAG|OXXO|280010
187951|N|154900|2024-06-04|2024-06-05|-7679.1|-1732.67|-277.23|PAG|OXXO|279999
178309|N|101350|2024-06-04|2024-06-05|-5294.74|-1138.18|-182.11|PAG|OXXO|280047
188713|N|124830|2024-06-04|2024-06-04|-8435.45|-2775.47|-444.08|PAG|PAYCASH|279914
180164|N|148356|2024-06-04|2024-06-05|-4607.29|-441.13|-70.58|PAG|OXXO|280054
182228|N|134089|2024-06-04|2024-06-04|-11706.08|-1464.59|-234.33|PAG|PAYCASH|279920
188122|N|101050|2024-06-04|2024-06-05|-1512.42|-554.81|-88.77|PAG|OXXO|280014
181012|N|120016|2024-06-04|2024-06-04|-4172.98|-424.16|-67.86|PAG|PAYCASH|279940
182522|N|110560|2024-06-04|2024-06-05|-5558.72|-1037.31|-165.97|PAG|OXXO|280015
184164|N|151837|2024-06-04|2024-06-05|-2126.21|-620.53|-99.28|PAG|OXXO|280033
184164|N|151837|2024-06-04|2024-06-05|0.0|-48.28|-7.72|PAG|OXXO|280034
186454|N|164230|2024-06-04|2024-06-06|-1844.22|-672.22|-107.56|PAG|OXXO|280201
187318|N|145771|2024-06-05|2024-06-06|-7548.38|-2324.67|-371.95|PAG|PAYCASH|280149
187686|N|168923|2024-06-05|2024-06-05|-2416.85|-1082.89|-173.26|PAG|BANCOMER|280093
180777|N|100546|2024-06-05|2024-06-06|-1249.18|-209.34|-33.49|PAG|OXXO|280195
186288|N|133887|2024-06-05|2024-06-05|-2658.54|-898.67|-143.79|PAG|PAYCASH|280104
185989|N|185819|2024-06-05|2024-06-05|-2231.53|-790.06|-126.41|PAG|BANCOMER|280112
179080|N|148007|2024-06-05|2024-06-05|-1734.0|0.0|0.0|PAG|PAYCASH|280133
179699|N|123421|2024-06-05|2024-06-06|-5711.83|-597.56|-95.61|PAG|OXXO|280243
182710|N|123031|2024-06-05|2024-06-05|-17268.38|-2164.34|-346.29|PAG|PAYCASH|280143
189819|N|156213|2024-06-06|2024-06-07|-6612.98|-1969.84|-315.18|PAG|OXXO|280407
181671|N|149958|2024-06-06|2024-06-07|-5948.25|-1337.72|-214.03|PAG|BANCOMER|280468
181671|N|149958|2024-06-06|2024-06-07|-975.0|0.0|0.0|PAG|BANCOMER|280467
179699|N|123421|2024-06-07|2024-06-08|-1200.0|0.0|0.0|PAG|OXXO|280597
183766|N|123917|2024-06-08|2024-06-08|-2751.1|-674.91|-107.99|PAG|PAYCASH|280558
190917|N|114817|2024-06-10|2024-06-10|-2527.13|-1647.3|-263.57|PAG|PAYCASH|280705
190917|N|114817|2024-06-10|2024-06-10|-1021.0|0.0|0.0|PAG|PAYCASH|280718
188637|N|147778|2024-06-10|2024-06-10|-4318.25|-2354.96|-376.79|PAG|PAYCASH|280813
187178|N|101149|2024-06-11|2024-06-11|-848.79|-170.01|-27.2|PAG|BANCOMER|280976
190401|N|190336|2024-06-11|2024-06-12|-1842.03|-881.87|-141.1|PAG|OXXO|281100
178309|N|101350|2024-06-11|2024-06-12|-9926.14|-63.67|-10.19|PAG|OXXO|281164
178309|N|101350|2024-06-11|2024-06-12|-10000.0|0.0|0.0|PAG|OXXO|281169
189202|N|97709|2024-06-11|2024-06-12|-1875.91|-887.15|-141.94|PAG|OXXO|281155
184291|N|132452|2024-06-11|2024-06-12|-2865.39|-775.53|-124.08|PAG|OXXO|281095
182228|N|134089|2024-06-11|2024-06-12|-9914.3|-73.88|-11.82|PAG|OXXO|281112
189691|N|106654|2024-06-11|2024-06-12|-5370.02|-2021.09|-323.37|PAG|BANCOMER|281076
189691|N|106654|2024-06-11|2024-06-12|-116.52|0.0|0.0|PAG|BANCOMER|281075
182710|N|123031|2024-06-12|2024-06-12|-978.5|-28.02|-4.48|PAG|PAYCASH|281084
180150|N|179802|2024-06-12|2024-06-12|-3860.36|-279.0|-44.64|PAG|GARANTIA|281082
190917|N|114817|2024-06-12|2024-06-12|0.0|0.0|0.0|PAG|PAYCASH|281088
186618|N|186622|2024-06-12|2024-06-12|-2172.37|-777.27|-124.36|PAG|PAYCASH|281171
185517|N|145842|2024-06-12|2024-06-12|-4220.55|-1434.87|-229.58|PAG|BANCOMER|281199
180663|N|118784|2024-06-12|2024-06-12|-16728.58|-1802.09|-288.33|PAG|PAYCASH|281230
180727|N|112831|2024-06-12|2024-06-12|-9207.44|-589.28|-94.28|PAG|PAYCASH|281243
180727|N|112831|2024-06-12|2024-06-12|-3946.0|0.0|0.0|PAG|PAYCASH|281244
185502|N|124474|2024-06-12|2024-06-12|-3844.51|-1071.97|-171.52|PAG|PAYCASH|281247
178309|N|101350|2024-06-12|2024-06-12|-35046.01|-1218.96|-195.03|PAG|GARANTIA|281258
