Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
191040,N,191040_1,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_2,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_3,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_4,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_5,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_6,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_7,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_8,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_9,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_10,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_11,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_12,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_13,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_14,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_15,2024-10-03,2937.52,763.333125,122.146875,FAC
191040,N,191040_16,2024-10-03,2937.52,763.333125,122.146875,FAC
192325,N,192325_1,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_2,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_3,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_4,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_5,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_6,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_7,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_8,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_9,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_10,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_11,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_12,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_13,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_14,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_15,2024-10-03,4437.5025,703.883125,112.614375,FAC
192325,N,192325_16,2024-10-03,4437.5025,703.883125,112.614375,FAC
