Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
184063,N,152232,2024-05-15,2024-05-16,-72.0,0.0,1,OXXO,276079
184243,N,116811,2024-05-17,2024-05-17,-71.99,0.0,1,PAYCASH,276542
177835,N,149362,2024-05-20,2024-05-21,-149.0,0.0,1,BANCOMER,276903
186048,N,134556,2024-05-20,2024-05-21,-180.0,0.0,1,OXXO,276975
181147,N,153083,2024-05-21,2024-05-21,-161.83,0.0,1,BANCOMER,277038
181147,N,153083,2024-05-22,2024-05-23,0.0,0.0,1,OXXO,277340
184063,N,152232,2024-05-22,2024-05-23,0.0,0.0,1,OXXO,277343
180131,N,131786,2024-05-23,2024-05-24,-144.98,0.0,1,BANCOMER,277444
178381,N,111843,2024-05-23,2024-05-24,-148.0,0.0,1,BANCOMER,277449
186549,N,134308,2024-05-23,2024-05-24,-181.0,0.0,1,BANCOMER,277442
182437,N,151689,2024-05-23,2024-05-23,0.0,0.0,1,BANCOMER,277383
187279,N,114745,2024-05-23,2024-05-24,-182.0,0.0,1,OXXO,277520
183851,N,144876,2024-05-23,2024-05-23,-221.97,0.0,1,BANCOMER,277365
183946,N,151013,2024-05-23,2024-05-23,-181.0,0.0,1,PAYCASH,277390
179894,N,170973,2024-05-23,2024-05-23,-173.0,0.0,1,BANCOMER,277400
177572,N,131017,2024-05-23,2024-05-24,-176.98,0.0,1,OXXO,277506
177423,N,122613,2024-05-23,2024-05-23,-145.0,0.0,1,PAYCASH,277405
183501,N,171563,2024-05-23,2024-05-23,-182.0,0.0,1,PAYCASH,277406
188668,N,107979,2024-05-23,2024-05-25,-181.0,0.0,1,OXXO,277678
186126,N,143162,2024-05-23,2024-05-24,-108.0,0.0,1,OXXO,277521
183766,N,123917,2024-05-23,2024-05-23,-144.0,0.0,1,PAYCASH,277419
186498,N,106146,2024-05-23,2024-05-23,-290.0,0.0,1,PAYCASH,277427
187311,N,175679,2024-05-23,2024-05-24,-179.98,0.0,1,OXXO,277513
182428,N,130768,2024-05-24,2024-05-25,0.0,0.0,1,BANCOMER,277627
186194,N,122647,2024-05-24,2024-05-24,-182.0,0.0,1,BANCOMER,277471
184103,N,142539,2024-05-24,2024-05-25,-180.0,0.0,1,OXXO,277657
183669,N,133717,2024-05-24,2024-05-24,-292.0,0.0,1,BANCOMER,277552
183649,N,130165,2024-05-24,2024-05-25,-37.0,0.0,1,OXXO,277654
183669,N,133717,2024-05-24,2024-05-24,0.0,0.0,1,BANCOMER,277547
182302,N,151446,2024-05-24,2024-05-24,-182.0,0.0,1,PAYCASH,277533
182112,N,171060,2024-05-24,2024-05-25,-174.0,0.0,1,OXXO,277670
184048,N,142761,2024-05-24,2024-05-25,-181.0,0.0,1,OXXO,277664
184103,N,142539,2024-05-24,2024-05-24,0.0,0.0,1,BANCOMER,277540
184622,N,149778,2024-05-24,2024-05-24,-108.0,0.0,1,PAYCASH,277561
179746,N,179126,2024-05-24,2024-05-24,-160.0,0.0,1,PAYCASH,277564
179475,N,169333,2024-05-24,2024-05-24,-273.98,0.0,1,PAYCASH,277565
185872,N,134434,2024-05-24,2024-05-24,-37.0,0.0,1,BANCOMER,277600
179475,N,169333,2024-05-24,2024-05-24,0.0,0.0,1,BANCOMER,277597
184030,N,154435,2024-05-24,2024-05-24,-290.0,0.0,1,PAYCASH,277567
181728,N,151677,2024-05-24,2024-05-24,-269.99,0.0,1,BANCOMER,277596
182428,N,130768,2024-05-24,2024-05-24,-182.0,0.0,1,PAYCASH,277575
183318,N,103868,2024-05-24,2024-05-27,-184.0,0.0,1,OXXO,277754
181671,N,149960,2024-05-24,2024-05-24,-208.16,0.0,1,BANCOMER,277586
182539,N,124370,2024-05-24,2024-05-25,-366.94,0.0,1,OXXO,277663
185330,N,184098,2024-05-24,2024-05-24,-180.0,0.0,1,PAYCASH,277612
187813,N,121898,2024-05-24,2024-05-24,-108.0,0.0,1,PAYCASH,277614
185806,N,157345,2024-05-24,2024-05-25,-290.99,0.0,1,OXXO,277685
183476,N,114564,2024-05-24,2024-05-24,0.0,0.0,1,PAYCASH,277617
182827,N,102004,2024-05-24,2024-05-25,-254.0,0.0,1,OXXO,277680
187098,N,116265,2024-05-24,2024-05-25,-145.0,0.0,1,BANCOMER,277621
187107,N,176180,2024-05-25,2024-05-25,-218.99,0.0,1,PAYCASH,277718
182539,N,124370,2024-05-25,2024-05-27,0.0,0.0,1,OXXO,277745
184243,N,116811,2024-05-26,2024-05-26,0.0,0.0,1,PAYCASH,277731
177508,N,113818,2024-05-26,2024-05-27,-149.0,0.0,1,OXXO,277833
189353,N,133431,2024-05-27,2024-05-27,0.0,0.0,1,BONIFICACION,277956
186048,N,134556,2024-05-27,2024-05-28,-180.0,0.0,1,OXXO,278043
177835,N,149362,2024-05-28,2024-05-29,0.0,0.0,1,OXXO,278357
181147,N,153083,2024-05-28,2024-05-28,0.0,0.0,1,PAYCASH,278172
183766,N,123917,2024-05-29,2024-05-30,0.0,0.0,1,BANCOMER,278576
184063,N,152232,2024-05-29,2024-05-31,-72.0,0.0,1,OXXO,278959
186498,N,106146,2024-05-30,2024-05-31,0.0,0.0,1,PAYCASH,278856
183851,N,144876,2024-05-30,2024-05-31,0.0,0.0,1,BANCOMER,278864
187881,N,174711,2024-05-30,2024-05-31,-144.0,0.0,1,BANCOMER,278876
183851,N,144876,2024-05-30,2024-05-31,0.0,0.0,1,BANCOMER,278865
188233,N,188224,2024-05-30,2024-05-31,-217.0,0.0,1,BANCOMER,278890
187272,N,147870,2024-05-30,2024-05-31,-180.0,0.0,1,OXXO,279010
187098,N,116265,2024-05-30,2024-05-30,0.0,0.0,1,BANCOMER,278730
189032,N,147495,2024-05-30,2024-05-30,0.0,0.0,1,PAYCASH,278757
189032,N,147495,2024-05-30,2024-05-30,0.0,0.0,1,PAYCASH,278758
189032,N,147495,2024-05-30,2024-05-30,0.0,0.0,1,PAYCASH,278797
177572,N,131017,2024-05-30,2024-05-31,0.0,0.0,1,OXXO,278988
189032,N,147495,2024-05-30,2024-05-30,0.0,0.0,1,PAYCASH,278827
189032,N,147495,2024-05-30,2024-05-30,-257.0,0.0,1,PAYCASH,278836
183476,N,114564,2024-05-30,2024-05-30,-207.0,0.0,1,PAYCASH,278838
181036,N,123198,2024-05-30,2024-05-31,-108.0,0.0,1,OXXO,278974
180727,N,112831,2024-05-30,2024-05-31,-109.0,0.0,1,OXXO,278963
