Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
190821,N,190821_8,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_9,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_10,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_11,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_12,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_13,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_14,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_15,2024-09-20,788.724375,168.34625,26.929375,FAC
190821,N,190821_16,2024-09-20,788.724375,168.34625,26.929375,FAC
190883,N,190883_1,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_2,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_3,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_4,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_5,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_6,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_7,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_8,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_9,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_10,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_11,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_12,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_13,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_14,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_15,2024-10-19,915.196875,219.65625,35.146875,FAC
190883,N,190883_16,2024-10-19,915.196875,219.65625,35.146875,FAC
