9718|N|9718|2024-01-11|2024-01-12|-135.0|-30.0|1|OXXO|254372
104226|N|104226|2024-01-13|2024-01-15|-630.0|-30.0|1|BANCOMER|254813
75387|N|75387|2024-01-14|2024-01-15|-315.0|-30.0|1|BANCOMER|254791
43288|N|43288|2024-01-15|2024-01-16|-771.0|-35.0|1|BANCOMER|255035
12168|N|12168|2024-01-15|2024-01-16|-270.0|-30.0|1|OXXO|255122
4913|N|4913|2024-01-15|2024-01-16|-45.0|0.0|1|OXXO|255130
42843|N|42843|2024-01-16|2024-01-16|-135.0|-25.0|1|PAYCASH|255165
13084|N|13084|2024-01-16|2024-01-16|-765.0|-40.0|1|PAYCASH|255221
81301|N|81301|2024-01-16|2024-01-17|-89.99|-25.0|1|OXXO|255386
12288|N|12288|2024-01-16|2024-01-16|-309.99|-30.0|1|PAYCASH|255264
25493|N|25493|2024-01-16|2024-01-17|-180.0|-30.0|1|OXXO|255383
40312|N|40312|2024-01-16|2024-01-16|-298.0|-30.0|1|PAYCASH|255278
75457|N|75457|2024-01-17|2024-01-18|-360.0|-30.0|1|BANCOMER|255545
85209|N|85209|2024-01-17|2024-01-17|-1145.0|-40.0|1|BANCOMER|255495
46889|N|46889|2024-01-17|2024-01-17|-135.0|-25.0|1|PAYCASH|255504
146915|N|146915|2024-01-17|2024-01-18|-220.0|-30.0|1|OXXO|255591
455|N|455|2024-01-17|2024-01-18|-45.0|0.0|1|OXXO|255577
4064|N|4064|2024-01-17|2024-01-18|-383.0|-30.0|1|BANCOMER|255542
576|N|576|2024-01-18|2024-01-19|-1904.93|-45.0|1|PAYCASH|255744
37724|N|37724|2024-01-18|2024-01-19|-720.0|-40.0|1|PAYCASH|255745
3690|N|3690|2024-01-18|2024-01-19|-355.0|-30.0|1|BANCOMER|255757
28347|N|28347|2024-01-19|2024-01-19|-146.0|-30.0|1|BANCOMER|255753
12168|N|12168|2024-01-22|2024-01-23|0.0|0.0|1|OXXO|256199
