Contrato,Anexo,Número de documento,Fecha Vencimiento,Monto Capital,Monto intérés,Monto IVA,Tipo de Movimiento
188088,N,188088_1,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_2,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_3,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_4,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_5,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_6,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_7,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_8,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_9,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_10,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_11,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_12,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_13,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_14,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_15,2024-09-10,9500.005625,1619.8375,259.156875,FAC
188088,N,188088_16,2024-09-10,9500.005625,1619.8375,259.156875,FAC
