Contrato,Anexo,Número de documento,Fecha Depósito,Fecha Aplicación,Monto de Seguro Asociado,Monto de Seguro Distribuidor,Tipo de Movimiento,Cuenta,paymentId
174282,N,118243,2024-04-05,2024-04-05,-146.0,0.0,1,PAYCASH,268629
177084,N,177226,2024-04-08,2024-04-09,-174.0,0.0,1,OXXO,269039
183016,N,113695,2024-04-09,2024-04-10,-209.0,0.0,1,OXXO,269197
183851,N,144876,2024-04-12,2024-04-12,0.0,0.0,1,BONIFICACION,269780
174282,N,118243,2024-04-12,2024-04-12,0.0,0.0,1,BANCOMER,269703
183766,N,123917,2024-04-15,2024-04-16,-143.99,0.0,1,BANCOMER,270313
177084,N,177226,2024-04-15,2024-04-16,0.0,0.0,1,OXXO,270419
182664,N,142481,2024-04-15,2024-04-15,-217.0,0.0,1,BANCOMER,270221
182256,N,161087,2024-04-15,2024-04-16,-108.0,0.0,1,OXXO,270436
180268,N,132435,2024-04-15,2024-04-16,-174.0,0.0,1,OXXO,270445
181477,N,100565,2024-04-15,2024-04-15,-300.97,0.0,1,PAYCASH,270247
175505,N,154896,2024-04-15,2024-04-16,-145.0,0.0,1,OXXO,270454
179302,N,150184,2024-04-15,2024-04-16,-118.0,0.0,1,OXXO,270440
176012,N,156603,2024-04-15,2024-04-16,-148.0,0.0,1,BANCOMER,270342
180150,N,150698,2024-04-16,2024-04-17,-216.0,0.0,1,OXXO,270677
181533,N,171803,2024-04-16,2024-04-16,-255.0,0.0,1,PAYCASH,270360
182100,N,132020,2024-04-16,2024-04-16,-221.0,0.0,1,BANCOMER,270509
182522,N,182474,2024-04-16,2024-04-17,-216.0,0.0,1,OXXO,270688
180164,N,149712,2024-04-16,2024-04-17,-181.0,0.0,1,OXXO,270749
181159,N,101448,2024-04-16,2024-04-17,-145.0,0.0,1,OXXO,270703
53697,N,53697,2024-04-16,2024-04-16,-179.99,-30.0,1,BANCOMER,270529
175497,N,145829,2024-04-16,2024-04-17,-28.97,0.0,1,OXXO,270710
182937,N,109981,2024-04-16,2024-04-17,-154.82,0.0,1,OXXO,270721
176829,N,116020,2024-04-16,2024-04-17,-177.0,0.0,1,OXXO,270755
480,N,480,2024-04-17,2024-04-17,-45.0,0.0,1,BANCOMER,270659
175419,N,124474,2024-04-18,2024-04-19,0.0,0.0,1,PAYCASH,271062
183851,N,144876,2024-04-18,2024-04-18,0.0,0.0,1,BANCOMER,270982
183851,N,144876,2024-04-18,2024-04-18,0.0,0.0,1,BANCOMER,271023
183851,N,144876,2024-04-18,2024-04-18,-221.99,0.0,1,BANCOMER,271020
183016,N,113695,2024-04-18,2024-04-18,0.0,0.0,1,PAYCASH,271039
174968,N,101096,2024-04-18,2024-04-18,-294.41,0.0,1,PAYCASH,271047
183016,N,113695,2024-04-19,2024-04-22,0.0,0.0,1,OXXO,271361
175419,N,124474,2024-04-19,2024-04-19,0.0,0.0,1,PAYCASH,271207
175419,N,124474,2024-04-22,2024-04-23,-175.97,0.0,1,PAYCASH,271480
182769,N,122987,2024-04-22,2024-04-23,0.0,0.0,1,OXXO,271522
182769,N,122987,2024-04-22,2024-04-23,-13.74,0.0,1,OXXO,271592
182769,N,122987,2024-04-22,2024-04-23,-354.23,0.0,1,OXXO,271523
184048,N,142766,2024-04-22,2024-04-23,-181.0,0.0,1,OXXO,271543
182437,N,151650,2024-04-22,2024-04-23,-216.0,0.0,1,OXXO,271542
174990,N,134434,2024-04-22,2024-04-23,-30.0,0.0,1,OXXO,271557
176508,N,143348,2024-04-22,2024-04-23,-87.0,0.0,1,OXXO,271509
181860,N,145976,2024-04-22,2024-04-23,-145.0,0.0,1,OXXO,271555
175080,N,135599,2024-04-22,2024-04-23,-145.0,0.0,1,OXXO,271520
175589,N,156403,2024-04-22,2024-04-23,-145.0,0.0,1,OXXO,271577
177980,N,150250,2024-04-22,2024-04-23,-145.0,0.0,1,OXXO,271541
175497,N,145829,2024-04-22,2024-04-23,0.0,0.0,1,OXXO,271546
175497,N,145829,2024-04-22,2024-04-23,-180.02,0.0,1,OXXO,271593
184164,N,184376,2024-04-22,2024-04-23,-180.0,0.0,1,OXXO,271530
576,N,576,2024-04-23,2024-04-23,-90.0,0.0,1,RENOVACION ANT,271502
576,N,576,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271503
16661,N,16661,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271505
16661,N,16661,2024-04-23,2024-04-23,-90.0,0.0,1,RENOVACION ANT,271504
180031,N,132482,2024-04-23,2024-04-23,-252.0,0.0,1,PAYCASH,271585
177973,N,148350,2024-04-23,2024-04-23,0.0,0.0,1,BANCOMER,271629
74349,N,74349,2024-04-23,2024-04-23,-90.0,0.0,1,RENOVACION ANT,271579
74349,N,74349,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271580
73492,N,73492,2024-04-23,2024-04-23,-28.0,0.0,1,RENOVACION ANT,271581
73492,N,73492,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271582
177973,N,148350,2024-04-23,2024-04-23,0.0,0.0,1,BANCOMER,271626
177973,N,148350,2024-04-23,2024-04-23,-178.99,0.0,1,BANCOMER,271625
174662,N,110859,2024-04-23,2024-04-23,-147.0,0.0,1,PAYCASH,271590
184130,N,154927,2024-04-23,2024-04-23,-144.0,0.0,1,BANCOMER,271621
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271598
175859,N,134308,2024-04-23,2024-04-23,-146.0,0.0,1,GARANTIA,271595
175514,N,143333,2024-04-23,2024-04-23,-118.0,0.0,1,PAYCASH,271603
181477,N,100565,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271604
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271606
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271607
13309,N,13309,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271602
13309,N,13309,2024-04-23,2024-04-23,-90.0,0.0,1,RENOVACION ANT,271601
175872,N,126151,2024-04-23,2024-04-23,-87.0,0.0,1,BANCOMER,271614
184291,N,132452,2024-04-23,2024-04-23,-180.0,0.0,1,BANCOMER,271613
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271633
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271635
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271636
174830,N,157013,2024-04-23,2024-04-23,-175.0,0.0,1,PAYCASH,271637
174968,N,101096,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271638
174968,N,101096,2024-04-23,2024-04-23,-260.49,0.0,1,PAYCASH,271639
34117,N,34117,2024-04-23,2024-04-23,-90.0,0.0,1,RENOVACION ANT,271630
34117,N,34117,2024-04-23,2024-04-23,0.0,0.0,1,REMANENTE,271631
182100,N,132020,2024-04-23,2024-04-23,-221.0,0.0,1,BANCOMER,271653
177657,N,169137,2024-04-23,2024-04-23,0.0,0.0,1,PAYCASH,271659
177657,N,169137,2024-04-23,2024-04-23,-179.0,0.0,1,PAYCASH,271660
183277,N,143582,2024-04-23,2024-04-23,-253.0,0.0,1,PAYCASH,271663
175844,N,155390,2024-04-23,2024-04-23,-145.0,0.0,1,PAYCASH,271664
178754,N,178717,2024-04-23,2024-04-23,-145.0,0.0,1,PAYCASH,271668
180663,N,181263,2024-04-23,2024-04-23,-281.0,0.0,1,PAYCASH,271669
